university_id,year,source,global_rank,overall_score,academic_reputation,employer_reputation
U00893,2025,QS_2025,875.5,,4.2,2.0
U00894,2025,QS_2025,875.5,,11.1,2.3
U00894,2024,THE_2024,700.5,,,
U00894,2023,WUR_2023,900.5,,,
U00895,2025,QS_2025,875.5,,12.8,39.9
U00895,2024,THE_2024,1601.0,,,
U00895,2023,WUR_2023,,,,
U00896,2025,QS_2025,875.5,,10.6,7.2
U00896,2024,THE_2024,1100.5,,,
U00896,2023,WUR_2023,1100.5,,,
U00897,2025,QS_2025,875.5,,14.9,12.6
U00897,2024,THE_2024,1100.5,,,
U00897,2023,WUR_2023,1350.5,,,
U00898,2025,QS_2025,875.5,,15.3,18.7
U00898,2024,THE_2024,1350.5,,,
U00898,2023,WUR_2023,1100.5,,,
U00899,2025,QS_2025,875.5,,8.7,13.8
U00899,2024,THE_2024,1350.5,,,
U00899,2023,WUR_2023,1350.5,,,
U00900,2025,QS_2025,875.5,,7.1,8.5
U00900,2024,THE_2024,450.5,,,
U00900,2023,WUR_2023,550.5,,,
U00901,2025,QS_2025,875.5,,9.7,24.7
U00902,2025,QS_2025,925.5,,8.2,8.9
U00902,2024,THE_2024,450.5,,,
U00902,2023,WUR_2023,275.5,,,
U00903,2025,QS_2025,925.5,,9.7,5.4
U00903,2023,WUR_2023,1100.5,,,
U00904,2025,QS_2025,925.5,,3.2,2.6
U00905,2025,QS_2025,925.5,,11.6,3.0
U00906,2025,QS_2025,925.5,,4.8,34.7
U00906,2024,THE_2024,,,,
U00906,2023,WUR_2023,,,,
U00907,2025,QS_2025,925.5,,18.6,15.3
U00908,2025,QS_2025,925.5,,7.1,6.6
U00908,2024,THE_2024,1601.0,,,
U00909,2025,QS_2025,925.5,,8.6,15.1
U00909,2024,THE_2024,1350.5,,,
U00910,2025,QS_2025,925.5,,14.8,7.6
U00911,2025,QS_2025,925.5,,10.5,3.9
U00911,2024,THE_2024,1100.5,,,
U00911,2023,WUR_2023,1100.5,,,
U00912,2025,QS_2025,925.5,,15.6,24.5
U00912,2024,THE_2024,,,,
U00913,2025,QS_2025,925.5,,15.1,10.9
U00913,2024,THE_2024,,,,
U00913,2023,WUR_2023,,,,
U00914,2025,QS_2025,925.5,,9.5,6.7
U00914,2024,THE_2024,700.5,,,
U00914,2023,WUR_2023,700.5,,,
U00915,2025,QS_2025,925.5,,11.0,4.2
U00915,2024,THE_2024,900.5,,,
U00915,2023,WUR_2023,900.5,,,
U00916,2025,QS_2025,925.5,,10.9,8.2
U00917,2025,QS_2025,925.5,,4.8,3.7
U00918,2025,QS_2025,925.5,,5.0,2.7
U00918,2024,THE_2024,1601.0,,,
U00919,2025,QS_2025,925.5,,7.6,2.6
U00920,2025,QS_2025,925.5,,13.3,48.1
U00920,2024,THE_2024,900.5,,,
U00920,2023,WUR_2023,700.5,,,
U00921,2025,QS_2025,925.5,,12.4,11.6
U00921,2024,THE_2024,1350.5,,,
U00921,2023,WUR_2023,1350.5,,,
U00922,2025,QS_2025,925.5,,9.1,25.3
U00923,2025,QS_2025,925.5,,6.1,8.3
U00923,2024,THE_2024,,,,
U00924,2025,QS_2025,925.5,,3.7,11.5
U00924,2024,THE_2024,900.5,,,
U00924,2023,WUR_2023,1100.5,,,
U00925,2025,QS_2025,925.5,,8.4,4.7
U00925,2024,THE_2024,700.5,,,
U00926,2025,QS_2025,925.5,,12.5,12.8
U00927,2025,QS_2025,925.5,,5.3,1.4
U00928,2025,QS_2025,925.5,,12.9,42.8
U00929,2025,QS_2025,925.5,,13.0,28.9
U00930,2025,QS_2025,925.5,,26.4,14.0
U00931,2025,QS_2025,925.5,,20.6,22.9
U00931,2023,WUR_2023,1601.0,,,
U00932,2025,QS_2025,925.5,,8.4,8.8
U00932,2024,THE_2024,1601.0,,,
U00932,2023,WUR_2023,1601.0,,,
U00933,2025,QS_2025,925.5,,13.0,13.6
U00934,2025,QS_2025,925.5,,8.9,5.3
U00935,2025,QS_2025,925.5,,4.6,1.2
U00936,2025,QS_2025,925.5,,17.4,8.0
U00937,2025,QS_2025,925.5,,5.8,4.2
U00938,2025,QS_2025,925.5,,6.8,2.3
U00938,2024,THE_2024,550.5,,,
U00938,2023,WUR_2023,900.5,,,
U00939,2025,QS_2025,925.5,,3.6,3.6
U00939,2024,THE_2024,1100.5,,,
U00939,2023,WUR_2023,1100.5,,,
U00940,2025,QS_2025,925.5,,5.2,1.9
U00940,2024,THE_2024,700.5,,,
U00940,2023,WUR_2023,375.5,,,
U00941,2025,QS_2025,925.5,,11.5,4.1
U00942,2025,QS_2025,925.5,,8.0,6.6
U00942,2024,THE_2024,1350.5,,,
U00942,2023,WUR_2023,1350.5,,,
U00943,2025,QS_2025,925.5,,11.7,2.9
U00943,2024,THE_2024,900.5,,,
U00943,2023,WUR_2023,1100.5,,,
U00944,2025,QS_2025,925.5,,10.0,11.7
U00944,2024,THE_2024,1350.5,,,
U00944,2023,WUR_2023,700.5,,,
U00945,2025,QS_2025,925.5,,6.9,9.9
U00945,2024,THE_2024,1100.5,,,
U00945,2023,WUR_2023,900.5,,,
U00946,2025,QS_2025,925.5,,6.8,3.9
U00946,2024,THE_2024,900.5,,,
U00946,2023,WUR_2023,900.5,,,
U00947,2025,QS_2025,925.5,,7.1,3.5
U00948,2025,QS_2025,925.5,,18.8,24.6
U00949,2025,QS_2025,925.5,,3.5,5.2
U00949,2024,THE_2024,700.5,,,
U00949,2023,WUR_2023,900.5,,,
U00950,2025,QS_2025,925.5,,11.7,18.9
U00950,2024,THE_2024,1350.5,,,
U00950,2023,WUR_2023,1601.0,,,
U00951,2025,QS_2025,925.5,,7.0,2.9
U00951,2024,THE_2024,1601.0,,,
U00952,2025,QS_2025,925.5,,3.4,2.4
U00952,2024,THE_2024,900.5,,,
U00952,2023,WUR_2023,700.5,,,
U00953,2025,QS_2025,975.5,,6.2,4.2
U00953,2024,THE_2024,,,,
U00954,2025,QS_2025,975.5,,7.6,29.3
U00954,2024,THE_2024,900.5,,,
U00954,2023,WUR_2023,900.5,,,
U00955,2025,QS_2025,975.5,,7.1,7.7
U00955,2024,THE_2024,550.5,,,
U00955,2023,WUR_2023,700.5,,,
U00956,2025,QS_2025,975.5,,12.9,5.5
U00956,2024,THE_2024,1601.0,,,
U00956,2023,WUR_2023,1601.0,,,
U00957,2025,QS_2025,975.5,,12.5,21.8
U00958,2025,QS_2025,975.5,,2.6,2.5
U00958,2024,THE_2024,700.5,,,
U00958,2023,WUR_2023,700.5,,,
U00959,2025,QS_2025,975.5,,7.3,7.0
U00959,2023,WUR_2023,900.5,,,
U00960,2025,QS_2025,975.5,,13.0,7.7
U00961,2025,QS_2025,975.5,,7.0,6.0
U00961,2024,THE_2024,900.5,,,
U00961,2023,WUR_2023,1100.5,,,
U00962,2025,QS_2025,975.5,,5.3,9.9
U00962,2024,THE_2024,1100.5,,,
U00963,2025,QS_2025,975.5,,2.8,1.8
U00963,2024,THE_2024,1350.5,,,
U00963,2023,WUR_2023,1350.5,,,
U00964,2025,QS_2025,975.5,,4.3,3.5
U00964,2023,WUR_2023,1100.5,,,
U00965,2025,QS_2025,975.5,,8.8,24.6
U00966,2025,QS_2025,975.5,,17.2,10.7
U00966,2024,THE_2024,1350.5,,,
U00966,2023,WUR_2023,1350.5,,,
U00967,2025,QS_2025,975.5,,13.2,6.3
U00967,2024,THE_2024,900.5,,,
U00967,2023,WUR_2023,900.5,,,
U00968,2025,QS_2025,975.5,,7.1,2.8
U00968,2024,THE_2024,900.5,,,
U00968,2023,WUR_2023,1100.5,,,
U00969,2025,QS_2025,975.5,,14.1,12.0
U00969,2024,THE_2024,900.5,,,
U00969,2023,WUR_2023,700.5,,,
U00970,2025,QS_2025,975.5,,4.9,3.2
U00970,2024,THE_2024,1100.5,,,
U00970,2023,WUR_2023,1100.5,,,
U00971,2025,QS_2025,975.5,,13.1,4.7
U00971,2024,THE_2024,,,,
U00972,2025,QS_2025,975.5,,17.3,16.2
U00972,2024,THE_2024,1601.0,,,
U00972,2023,WUR_2023,1601.0,,,
U00973,2025,QS_2025,975.5,,21.6,5.6
U00973,2024,THE_2024,1350.5,,,
U00973,2023,WUR_2023,1350.5,,,
U00974,2025,QS_2025,975.5,,3.5,4.3
U00975,2025,QS_2025,975.5,,6.3,7.7
U00975,2023,WUR_2023,900.5,,,
U00976,2025,QS_2025,975.5,,6.1,13.4
U00977,2025,QS_2025,975.5,,6.7,4.2
U00977,2024,THE_2024,,,,
U00978,2025,QS_2025,975.5,,5.5,2.6
U00978,2024,THE_2024,700.5,,,
U00979,2025,QS_2025,975.5,,12.7,19.9
U00979,2024,THE_2024,1601.0,,,
U00980,2025,QS_2025,975.5,,6.6,3.8
U00980,2024,THE_2024,1350.5,,,
U00981,2025,QS_2025,975.5,,4.4,2.6
U00982,2025,QS_2025,975.5,,10.0,20.3
U00982,2024,THE_2024,700.5,,,
U00982,2023,WUR_2023,900.5,,,
U00983,2025,QS_2025,975.5,,11.1,19.4
U00984,2025,QS_2025,975.5,,23.6,11.3
U00985,2025,QS_2025,975.5,,10.6,3.9
U00986,2025,QS_2025,975.5,,21.0,25.5
U00987,2025,QS_2025,975.5,,6.7,3.6
U00988,2025,QS_2025,975.5,,16.4,18.1
U00989,2025,QS_2025,975.5,,7.7,19.7
U00990,2025,QS_2025,975.5,,19.5,7.7
U00991,2025,QS_2025,975.5,,9.8,33.0
U00992,2025,QS_2025,975.5,,12.4,20.8
U00993,2025,QS_2025,975.5,,9.5,4.1
U00994,2025,QS_2025,975.5,,13.4,4.6
U00995,2025,QS_2025,975.5,,13.1,9.9
U00995,2024,THE_2024,700.5,,,
U00995,2023,WUR_2023,900.5,,,
U00996,2025,QS_2025,975.5,,9.7,5.1
U00997,2025,QS_2025,975.5,,5.4,4.9
U00997,2024,THE_2024,1100.5,,,
U00997,2023,WUR_2023,1100.5,,,
U00998,2025,QS_2025,975.5,,13.1,18.0
U00998,2024,THE_2024,1100.5,,,
U00998,2023,WUR_2023,700.5,,,
U00999,2025,QS_2025,975.5,,5.4,7.4
U00999,2024,THE_2024,550.5,,,
U00999,2023,WUR_2023,450.5,,,
U01000,2025,QS_2025,975.5,,9.5,2.7
U01000,2024,THE_2024,700.5,,,
U01000,2023,WUR_2023,700.5,,,
U01001,2025,QS_2025,975.5,,3.3,2.5
U01001,2024,THE_2024,900.5,,,
U01001,2023,WUR_2023,700.5,,,
U01002,2025,QS_2025,975.5,,5.2,2.3
U01003,2025,QS_2025,975.5,,8.6,5.3
U01003,2024,THE_2024,700.5,,,
U01004,2025,QS_2025,975.5,,14.1,20.1
U01004,2024,THE_2024,1350.5,,,
U01004,2023,WUR_2023,1100.5,,,
U01005,2025,QS_2025,975.5,,3.8,2.9
U01005,2024,THE_2024,700.5,,,
U01005,2023,WUR_2023,900.5,,,
U01006,2025,QS_2025,1100.5,,13.1,10.3
U01006,2024,THE_2024,900.5,,,
U01006,2023,WUR_2023,900.5,,,
U01007,2025,QS_2025,1100.5,,11.1,2.8
U01007,2024,THE_2024,700.5,,,
U01007,2023,WUR_2023,900.5,,,
U01008,2025,QS_2025,1100.5,,9.8,10.6
U01008,2024,THE_2024,900.5,,,
U01008,2023,WUR_2023,1100.5,,,
U01009,2025,QS_2025,1100.5,,5.8,4.7
U01009,2024,THE_2024,900.5,,,
U01010,2025,QS_2025,1100.5,,7.7,12.1
U01011,2025,QS_2025,1100.5,,7.4,8.4
U01011,2024,THE_2024,1350.5,,,
U01011,2023,WUR_2023,1350.5,,,
U01012,2025,QS_2025,1100.5,,11.4,9.8
U01012,2024,THE_2024,1350.5,,,
U01012,2023,WUR_2023,1100.5,,,
U01013,2025,QS_2025,1100.5,,7.3,5.3
U01014,2025,QS_2025,1100.5,,13.0,14.5
U01014,2024,THE_2024,,,,
U01014,2023,WUR_2023,,,,
U01015,2025,QS_2025,1100.5,,13.5,8.0
U01015,2024,THE_2024,700.5,,,
U01015,2023,WUR_2023,700.5,,,
U01016,2025,QS_2025,1100.5,,6.1,9.1
U01016,2024,THE_2024,700.5,,,
U01016,2023,WUR_2023,700.5,,,
U01017,2025,QS_2025,1100.5,,14.2,3.3
U01017,2023,WUR_2023,225.5,,,
U01018,2025,QS_2025,1100.5,,7.0,5.1
U01018,2024,THE_2024,700.5,,,
U01019,2025,QS_2025,1100.5,,6.2,4.4
U01019,2024,THE_2024,700.5,,,
U01019,2023,WUR_2023,550.5,,,
U01020,2025,QS_2025,1100.5,,11.6,27.9
U01020,2024,THE_2024,900.5,,,
U01021,2025,QS_2025,1100.5,,7.5,7.0
U01022,2025,QS_2025,1100.5,,5.1,2.2
U01022,2024,THE_2024,1100.5,,,
U01022,2023,WUR_2023,1350.5,,,
U01023,2025,QS_2025,1100.5,,8.5,4.6
U01024,2025,QS_2025,1100.5,,6.3,5.3
U01024,2024,THE_2024,1100.5,,,
U01024,2023,WUR_2023,1350.5,,,
U01025,2025,QS_2025,1100.5,,3.8,2.7
U01025,2024,THE_2024,1350.5,,,
U01026,2025,QS_2025,1100.5,,8.1,9.1
U01027,2025,QS_2025,1100.5,,10.3,21.6
U01027,2023,WUR_2023,1350.5,,,
U01028,2025,QS_2025,1100.5,,11.0,21.3
U01028,2024,THE_2024,1601.0,,,
U01028,2023,WUR_2023,1601.0,,,
U01029,2025,QS_2025,1100.5,,5.8,4.0
U01030,2025,QS_2025,1100.5,,10.0,13.6
U01030,2024,THE_2024,1350.5,,,
U01030,2023,WUR_2023,1350.5,,,
U01031,2025,QS_2025,1100.5,,14.3,8.4
U01031,2024,THE_2024,1350.5,,,
U01031,2023,WUR_2023,1350.5,,,
U01032,2025,QS_2025,1100.5,,6.8,8.3
U01033,2025,QS_2025,1100.5,,4.5,3.4
U01033,2024,THE_2024,1350.5,,,
U01033,2023,WUR_2023,1350.5,,,
U01034,2025,QS_2025,1100.5,,8.8,4.8
U01034,2024,THE_2024,450.5,,,
U01034,2023,WUR_2023,325.5,,,
U01035,2025,QS_2025,1100.5,,6.6,2.3
U01035,2024,THE_2024,1100.5,,,
U01035,2023,WUR_2023,1350.5,,,
U01036,2025,QS_2025,1100.5,,5.2,5.4
U01036,2024,THE_2024,700.5,,,
U01036,2023,WUR_2023,700.5,,,
U01037,2025,QS_2025,1100.5,,3.5,1.9
U01037,2024,THE_2024,1350.5,,,
U01037,2023,WUR_2023,1350.5,,,
U01038,2025,QS_2025,1100.5,,4.5,4.4
U01039,2025,QS_2025,1100.5,,5.4,2.4
U01039,2024,THE_2024,900.5,,,
U01039,2023,WUR_2023,1350.5,,,
U01040,2025,QS_2025,1100.5,,4.1,1.5
U01041,2025,QS_2025,1100.5,,7.0,9.2
U01041,2024,THE_2024,900.5,,,
U01041,2023,WUR_2023,375.5,,,
U01042,2025,QS_2025,1100.5,,6.0,4.9
U01042,2024,THE_2024,1350.5,,,
U01042,2023,WUR_2023,1350.5,,,
U01043,2025,QS_2025,1100.5,,7.1,4.5
U01044,2025,QS_2025,1100.5,,5.2,11.5
U01044,2024,THE_2024,,,,
U01044,2023,WUR_2023,,,,
U01045,2025,QS_2025,1100.5,,7.0,10.7
U01045,2024,THE_2024,900.5,,,
U01045,2023,WUR_2023,700.5,,,
U01046,2025,QS_2025,1100.5,,5.5,1.9
U01046,2024,THE_2024,,,,
U01046,2023,WUR_2023,,,,
U01047,2025,QS_2025,1100.5,,6.3,4.4
U01048,2025,QS_2025,1100.5,,4.4,3.3
U01048,2024,THE_2024,900.5,,,
U01049,2025,QS_2025,1100.5,,6.1,2.9
U01049,2024,THE_2024,1350.5,,,
U01049,2023,WUR_2023,1601.0,,,
U01050,2025,QS_2025,1100.5,,4.8,4.7
U01050,2024,THE_2024,1350.5,,,
U01051,2025,QS_2025,1100.5,,14.4,28.2
U01051,2024,THE_2024,,,,
U01052,2025,QS_2025,1100.5,,5.5,2.9
U01053,2025,QS_2025,1100.5,,4.6,5.4
U01053,2024,THE_2024,1350.5,,,
U01053,2023,WUR_2023,1350.5,,,
U01054,2025,QS_2025,1100.5,,4.5,5.9
U01054,2024,THE_2024,900.5,,,
U01054,2023,WUR_2023,900.5,,,
U01055,2025,QS_2025,1100.5,,7.9,3.9
U01056,2025,QS_2025,1100.5,,5.0,3.4
U01056,2024,THE_2024,1350.5,,,
U01056,2023,WUR_2023,1601.0,,,
U01057,2025,QS_2025,1100.5,,5.0,3.0
U01057,2024,THE_2024,,,,
U01057,2023,WUR_2023,,,,
U01058,2025,QS_2025,1100.5,,8.5,17.3
U01059,2025,QS_2025,1100.5,,8.4,13.5
U01059,2024,THE_2024,700.5,,,
U01059,2023,WUR_2023,700.5,,,
U01060,2025,QS_2025,1100.5,,8.1,11.4
U01060,2024,THE_2024,1601.0,,,
U01060,2023,WUR_2023,1350.5,,,
U01061,2025,QS_2025,1100.5,,6.2,3.6
U01061,2024,THE_2024,700.5,,,
U01061,2023,WUR_2023,900.5,,,
U01062,2025,QS_2025,1100.5,,11.0,15.4
U01062,2024,THE_2024,1350.5,,,
U01062,2023,WUR_2023,1350.5,,,
U01063,2025,QS_2025,1100.5,,5.0,8.4
U01063,2024,THE_2024,1601.0,,,
U01063,2023,WUR_2023,1601.0,,,
U01064,2025,QS_2025,1100.5,,9.1,11.0
U01064,2024,THE_2024,1350.5,,,
U01064,2023,WUR_2023,,,,
U01065,2025,QS_2025,1100.5,,6.2,8.7
U01066,2025,QS_2025,1100.5,,5.0,1.8
U01066,2024,THE_2024,900.5,,,
U01066,2023,WUR_2023,900.5,,,
U01067,2025,QS_2025,1100.5,,9.6,7.5
U01067,2024,THE_2024,,,,
U01068,2025,QS_2025,1100.5,,12.5,24.9
U01068,2024,THE_2024,1350.5,,,
U01069,2025,QS_2025,1100.5,,6.5,10.6
U01069,2024,THE_2024,1350.5,,,
U01069,2023,WUR_2023,1350.5,,,
U01070,2025,QS_2025,1100.5,,5.1,10.6
U01071,2025,QS_2025,1100.5,,5.9,14.3
U01072,2025,QS_2025,1100.5,,5.8,6.2
U01073,2025,QS_2025,1100.5,,4.0,1.4
U01073,2024,THE_2024,1100.5,,,
U01073,2023,WUR_2023,1100.5,,,
U01074,2025,QS_2025,1100.5,,8.8,10.0
U01074,2024,THE_2024,,,,
U01075,2025,QS_2025,1100.5,,8.1,5.5
U01075,2024,THE_2024,700.5,,,
U01075,2023,WUR_2023,900.5,,,
U01076,2025,QS_2025,1100.5,,7.8,7.3
U01076,2024,THE_2024,700.5,,,
U01076,2023,WUR_2023,900.5,,,
U01077,2025,QS_2025,1100.5,,11.8,2.8
U01078,2025,QS_2025,1100.5,,10.1,14.8
U01079,2025,QS_2025,1100.5,,7.8,6.8
U01079,2024,THE_2024,1350.5,,,
U01079,2023,WUR_2023,1350.5,,,
U01080,2025,QS_2025,1100.5,,7.2,10.7
U01080,2024,THE_2024,900.5,,,
U01080,2023,WUR_2023,1100.5,,,
U01081,2025,QS_2025,1100.5,,4.9,7.6
U01081,2024,THE_2024,1601.0,,,
U01082,2025,QS_2025,1100.5,,5.4,3.6
U01083,2025,QS_2025,1100.5,,3.6,3.2
U01083,2024,THE_2024,700.5,,,
U01084,2025,QS_2025,1100.5,,4.1,2.2
U01084,2024,THE_2024,1350.5,,,
U01085,2025,QS_2025,1100.5,,5.4,3.0
U01085,2024,THE_2024,900.5,,,
U01085,2023,WUR_2023,700.5,,,
U01086,2025,QS_2025,1100.5,,6.7,8.6
U01086,2024,THE_2024,900.5,,,
U01086,2023,WUR_2023,900.5,,,
U01087,2025,QS_2025,1100.5,,3.6,3.2
U01087,2024,THE_2024,1100.5,,,
U01087,2023,WUR_2023,1350.5,,,
U01088,2025,QS_2025,1100.5,,6.8,4.5
U01089,2025,QS_2025,1100.5,,6.8,3.8
U01089,2024,THE_2024,1350.5,,,
U01089,2023,WUR_2023,1350.5,,,
U01090,2025,QS_2025,1100.5,,8.5,9.0
U01090,2024,THE_2024,1350.5,,,
U01090,2023,WUR_2023,1350.5,,,
U01091,2025,QS_2025,1100.5,,9.1,9.0
U01091,2024,THE_2024,1601.0,,,
U01091,2023,WUR_2023,1601.0,,,
U01092,2025,QS_2025,1100.5,,4.4,5.0
U01092,2024,THE_2024,,,,
U01093,2025,QS_2025,1100.5,,5.6,4.7
U01093,2024,THE_2024,1350.5,,,
U01093,2023,WUR_2023,1350.5,,,
U01094,2025,QS_2025,1100.5,,4.9,3.6
U01095,2025,QS_2025,1100.5,,3.0,1.9
U01096,2025,QS_2025,1100.5,,8.6,16.0
U01096,2024,THE_2024,1350.5,,,
U01096,2023,WUR_2023,1350.5,,,
U01097,2025,QS_2025,1100.5,,5.8,5.3
U01097,2024,THE_2024,450.5,,,
U01097,2023,WUR_2023,450.5,,,
U01098,2025,QS_2025,1100.5,,5.6,8.3
U01099,2025,QS_2025,1100.5,,9.2,31.2
U01099,2024,THE_2024,1601.0,,,
U01099,2023,WUR_2023,,,,
U01100,2025,QS_2025,1100.5,,6.1,2.1
U01100,2024,THE_2024,1100.5,,,
U01100,2023,WUR_2023,900.5,,,
U01101,2025,QS_2025,1100.5,,9.0,4.3
U01101,2024,THE_2024,1100.5,,,
U01101,2023,WUR_2023,1100.5,,,
U01102,2025,QS_2025,1100.5,,7.5,4.4
U01102,2024,THE_2024,1350.5,,,
U01102,2023,WUR_2023,1350.5,,,
U01103,2025,QS_2025,1100.5,,8.4,21.0
U01104,2025,QS_2025,1100.5,,8.7,12.1
U01104,2024,THE_2024,1601.0,,,
U01104,2023,WUR_2023,1601.0,,,
U01105,2025,QS_2025,1100.5,,9.4,14.6
U01105,2024,THE_2024,1350.5,,,
U01106,2025,QS_2025,1100.5,,3.2,2.7
U01107,2025,QS_2025,1100.5,,4.6,5.1
U01108,2025,QS_2025,1100.5,,4.4,1.8
U01108,2024,THE_2024,1350.5,,,
U01108,2023,WUR_2023,1350.5,,,
U01109,2025,QS_2025,1100.5,,12.8,5.5
U01109,2024,THE_2024,1100.5,,,
U01110,2025,QS_2025,1100.5,,12.3,7.4
U01110,2024,THE_2024,1601.0,,,
U01110,2023,WUR_2023,1350.5,,,
U01111,2025,QS_2025,1100.5,,13.9,8.0
U01112,2025,QS_2025,1100.5,,3.7,2.5
U01112,2023,WUR_2023,1601.0,,,
U01113,2025,QS_2025,1100.5,,14.5,8.5
U01113,2024,THE_2024,1601.0,,,
U01113,2023,WUR_2023,1601.0,,,
U01114,2025,QS_2025,1100.5,,19.3,8.2
U01114,2024,THE_2024,1601.0,,,
U01114,2023,WUR_2023,1601.0,,,
U01115,2025,QS_2025,1100.5,,7.9,2.1
U01116,2025,QS_2025,1100.5,,18.9,7.5
U01117,2025,QS_2025,1100.5,,10.3,3.0
U01118,2025,QS_2025,1100.5,,7.9,9.1
U01119,2025,QS_2025,1100.5,,9.6,26.2
U01120,2025,QS_2025,1100.5,,14.6,8.5
U01121,2025,QS_2025,1100.5,,12.5,3.7
U01122,2025,QS_2025,1100.5,,10.2,6.8
U01123,2025,QS_2025,1100.5,,10.8,5.6
U01124,2025,QS_2025,1100.5,,9.6,11.9
U01125,2025,QS_2025,1100.5,,7.0,28.0
U01125,2024,THE_2024,,,,
U01126,2025,QS_2025,1100.5,,18.1,8.2
U01126,2024,THE_2024,1601.0,,,
U01127,2025,QS_2025,1100.5,,14.7,14.9
U01128,2025,QS_2025,1100.5,,5.7,6.1
U01129,2025,QS_2025,1100.5,,12.9,6.1
U01130,2025,QS_2025,1100.5,,6.1,5.3
U01130,2024,THE_2024,,,,
U01131,2025,QS_2025,1100.5,,3.8,1.4
U01132,2025,QS_2025,1100.5,,5.5,2.5
U01133,2025,QS_2025,1100.5,,9.5,8.5
U01133,2024,THE_2024,1100.5,,,
U01133,2023,WUR_2023,700.5,,,
U01134,2025,QS_2025,1100.5,,7.9,8.3
U01135,2025,QS_2025,1100.5,,13.7,15.9
U01136,2025,QS_2025,1100.5,,7.8,17.8
U01137,2025,QS_2025,1100.5,,4.5,14.3
U01138,2025,QS_2025,1100.5,,5.9,4.8
U01139,2025,QS_2025,1100.5,,11.6,2.4
U01140,2025,QS_2025,1100.5,,11.8,6.4
U01141,2025,QS_2025,1100.5,,13.0,5.8
U01142,2025,QS_2025,1100.5,,9.6,2.5
U01143,2025,QS_2025,1100.5,,3.7,1.6
U01144,2025,QS_2025,1100.5,,7.1,2.7
U01145,2025,QS_2025,1100.5,,7.1,1.7
U01146,2025,QS_2025,1100.5,,14.3,13.0
U01147,2025,QS_2025,1100.5,,12.9,16.3
U01147,2024,THE_2024,1350.5,,,
U01147,2023,WUR_2023,1350.5,,,
U01148,2025,QS_2025,1100.5,,6.0,2.0
U01149,2025,QS_2025,1100.5,,4.5,1.7
U01150,2025,QS_2025,1100.5,,8.8,2.8
U01151,2025,QS_2025,1100.5,,7.9,1.7
U01151,2024,THE_2024,900.5,,,
U01152,2025,QS_2025,1100.5,,7.0,4.1
U01153,2025,QS_2025,1100.5,,4.5,1.8
U01154,2025,QS_2025,1100.5,,9.4,2.7
U01155,2025,QS_2025,1100.5,,7.2,3.9
U01156,2025,QS_2025,1100.5,,10.1,2.5
U01156,2024,THE_2024,1350.5,,,
U01156,2023,WUR_2023,1350.5,,,
U01157,2025,QS_2025,1100.5,,3.7,3.3
U01158,2025,QS_2025,1100.5,,11.4,2.6
U01159,2025,QS_2025,1100.5,,14.7,8.9
U01159,2024,THE_2024,1601.0,,,
U01159,2023,WUR_2023,1601.0,,,
U01160,2025,QS_2025,1100.5,,13.2,7.3
U01160,2024,THE_2024,1100.5,,,
U01161,2025,QS_2025,1100.5,,10.5,4.3
U01161,2024,THE_2024,1100.5,,,
U01161,2023,WUR_2023,1350.5,,,
U01162,2025,QS_2025,1100.5,,10.3,6.2
U01163,2025,QS_2025,1100.5,,5.8,3.5
U01164,2025,QS_2025,1100.5,,4.8,4.8
U01164,2024,THE_2024,700.5,,,
U01164,2023,WUR_2023,700.5,,,
U01165,2025,QS_2025,1100.5,,6.3,24.9
U01165,2024,THE_2024,900.5,,,
U01165,2023,WUR_2023,900.5,,,
U01166,2025,QS_2025,1100.5,,5.0,2.5
U01167,2025,QS_2025,1100.5,,9.9,7.8
U01167,2024,THE_2024,900.5,,,
U01167,2023,WUR_2023,450.5,,,
U01168,2025,QS_2025,1100.5,,3.1,1.4
U01169,2025,QS_2025,1100.5,,7.2,3.8
U01169,2024,THE_2024,1100.5,,,
U01169,2023,WUR_2023,900.5,,,
U01170,2025,QS_2025,1100.5,,11.6,16.1
U01170,2024,THE_2024,1601.0,,,
U01170,2023,WUR_2023,1601.0,,,
U01171,2025,QS_2025,1100.5,,6.1,4.0
U01172,2025,QS_2025,1100.5,,8.4,7.5
U01172,2024,THE_2024,1100.5,,,
U01172,2023,WUR_2023,450.5,,,
U01173,2025,QS_2025,1100.5,,3.5,3.2
U01174,2025,QS_2025,1100.5,,11.0,7.7
U01175,2025,QS_2025,1100.5,,4.4,4.4
U01176,2025,QS_2025,1100.5,,3.8,1.9
U01176,2024,THE_2024,700.5,,,
U01176,2023,WUR_2023,900.5,,,
U01177,2025,QS_2025,1100.5,,10.7,7.2
U01178,2025,QS_2025,1100.5,,5.0,4.1
U01179,2025,QS_2025,1100.5,,5.1,5.8
U01179,2024,THE_2024,700.5,,,
U01179,2023,WUR_2023,700.5,,,
U01180,2025,QS_2025,1100.5,,6.9,5.0
U01181,2025,QS_2025,1100.5,,8.4,5.9
U01181,2024,THE_2024,1601.0,,,
U01181,2023,WUR_2023,1601.0,,,
U01182,2025,QS_2025,1100.5,,5.6,3.5
U01182,2024,THE_2024,700.5,,,
U01182,2023,WUR_2023,900.5,,,
U01183,2025,QS_2025,1100.5,,4.4,1.6
U01183,2024,THE_2024,1601.0,,,
U01184,2025,QS_2025,1100.5,,11.0,9.7
U01184,2024,THE_2024,900.5,,,
U01184,2023,WUR_2023,1350.5,,,
