university_id,display_name,region,qs_name,the_name,wur_name,in_qs,in_the,in_wur,country_id,country_name
U00256,Bandung Institute of Technology (ITB),Asia,Bandung Institute of Technology (ITB),Bandung Institute of Technology (ITB),Bandung Institute of Technology (ITB),True,True,True,C049,indonesia
U00257,Heriot-Watt University,Europe,Heriot-Watt University,Heriot-Watt University,Heriot-Watt University,True,True,True,C128,united kingdom
U00258,University of Warsaw,Europe,University of Warsaw,University of Warsaw,University of Warsaw,True,True,True,C096,poland
U00259,Case Western Reserve University,Americas,Case Western Reserve University,Case Western Reserve University,Case Western Reserve University,True,True,True,C129,united states
U00260,University of Lisbon,Europe,University of Lisbon,University of Lisbon,University of Lisbon,True,True,True,C097,portugal
U00261,Canadian University Dubai,Asia,Canadian University Dubai,,,True,False,False,C127,united arab emirates
U00262,University of Canterbury | Te Whare Wananga o Waitaha,Oceania,University of Canterbury | Te Whare Wananga o Waitaha,,,True,False,False,C083,new zealand
U00263,Indian Institute of Technology Kanpur (IITK),Asia,Indian Institute of Technology Kanpur (IITK),,,True,False,False,C048,india
U00264,Norwegian University of Science And Technology,Europe,Norwegian University of Science And Technology,Norwegian University of Science and Technology,Norwegian University of Science and Technology,True,True,True,C087,norway
U00265,UCSI University,Asia,UCSI University,,,True,False,False,C071,malaysia
U00266,Universitat Pompeu Fabra (Barcelona),Europe,Universitat Pompeu Fabra (Barcelona),,,True,False,False,C112,spain
U00267,University of Antwerp,Europe,University of Antwerp,University of Antwerp,University of Antwerp,True,True,True,C012,belgium
U00268,University of Witwatersrand,Africa,University of Witwatersrand,,,True,False,False,C110,south africa
U00269,Tianjin University,Asia,Tianjin University,Tianjin University,Tianjin University,True,True,True,C023,china
U00270,Universiti Teknologi PETRONAS (UTP),Asia,Universiti Teknologi PETRONAS (UTP),Universiti Teknologi Petronas,Universiti Teknologi Petronas,True,True,True,C071,malaysia
U00271,Beijing Normal University,Asia,Beijing Normal University,Beijing Normal University,Beijing Normal University,True,True,True,C023,china
U00272,Radboud University,Europe,Radboud University,,,True,False,False,C082,netherlands
U00273,University College Cork,Europe,University College Cork,University College Cork,University College Cork,True,True,True,C052,ireland
U00274,University of Galway,Europe,University of Galway,University of Galway,University of Galway,True,True,True,C052,ireland
U00275,Dalhousie University,Americas,Dalhousie University,Dalhousie University,,True,True,False,C021,canada
U00276,University of Massachusetts Amherst,Americas,University of Massachusetts Amherst,,,True,False,False,C129,united states
U00277,University of Pittsburgh,Americas,University of Pittsburgh,,,True,False,False,C129,united states
U00278,University of Porto,Europe,University of Porto,University of Porto,University of Porto,True,True,True,C097,portugal
U00279,Vrije Universiteit Brussel (VUB),Europe,Vrije Universiteit Brussel (VUB),Vrije Universiteit Brussel,Vrije Universiteit Brussel,True,True,True,C012,belgium
U00280,Ulsan National Institute of Science and Technology (UNIST),Asia,Ulsan National Institute of Science and Technology (UNIST),Ulsan National Institute of Science and Technology (UNIST),,True,True,False,C111,south korea
U00281,The Hebrew University of Jerusalem,Asia,The Hebrew University of Jerusalem,,,True,False,False,C053,israel
U00282,University of Strathclyde,Europe,University of Strathclyde,University of Strathclyde,University of Strathclyde,True,True,True,C128,united kingdom
U00283,Université Paris 1 Panthéon-Sorbonne,Europe,Université Paris 1 Panthéon-Sorbonne,Panthéon-Sorbonne University – Paris 1,Panthéon-Sorbonne University – Paris 1,True,True,True,C038,france
U00284,Southern University of Science and Technology,Asia,Southern University of Science and Technology,Southern University of Science and Technology (SUSTech),,True,True,False,C023,china
U00285,Middle East Technical University,Asia,Middle East Technical University,Middle East Technical University,Middle East Technical University,True,True,True,C122,turkey
U00286,Universidad Carlos III de Madrid (UC3M),Europe,Universidad Carlos III de Madrid (UC3M),,,True,False,False,C112,spain
U00287,University of Cologne,Europe,University of Cologne,University of Cologne,University of Cologne,True,True,True,C040,germany
U00288,University of Leicester,Europe,University of Leicester,University of Leicester,University of Leicester,True,True,True,C128,united kingdom
U00289,University of Milan,Europe,University of Milan,University of Milan,University of Milan,True,True,True,C054,italy
U00290,University of Surrey,Europe,University of Surrey,University of Surrey,University of Surrey,True,True,True,C128,united kingdom
U00291,Swinburne University of Technology,Oceania,Swinburne University of Technology,Swinburne University of Technology,Swinburne University of Technology,True,True,True,C006,australia
U00292,University of Bergen,Europe,University of Bergen,University of Bergen,University of Bergen,True,True,True,C087,norway
U00293,The University of Arizona,Americas,The University of Arizona,,,True,False,False,C129,united states
U00294,University of Tasmania,Oceania,University of Tasmania,University of Tasmania,University of Tasmania,True,True,True,C006,australia
U00295,Xian Jiaotong University,Asia,Xian Jiaotong University,Xi’an Jiaotong University,Xi’an Jiaotong University,True,True,True,C023,china
U00296,Stellenbosch University,Africa,Stellenbosch University,Stellenbosch University,,True,True,False,C110,south africa
U00297,University of Virginia,Americas,University of Virginia,University of Virginia (Main campus),University of Virginia (Main campus),True,True,True,C129,united states
U00298,Bauman Moscow State Technical University,Europe,Bauman Moscow State Technical University,Bauman Moscow State Technical University,,True,True,False,C101,russia
U00299,Swansea University,Europe,Swansea University,Swansea University,Swansea University,True,True,True,C128,united kingdom
U00300,Huazhong University of Science and Technology,Asia,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,True,True,True,C023,china
U00301,Georgetown University,Americas,Georgetown University,Georgetown University,Georgetown University,True,True,True,C129,united states
U00302,Beijing Institute of Technology,Asia,Beijing Institute of Technology,Beijing Institute of Technology,Beijing Institute of Technology,True,True,True,C023,china
U00303,Université Paris Cité,Europe,Université Paris Cité,Université Paris Cité,,True,True,False,C038,france
U00304,Linköping University,Europe,Linköping University,Linköping University,Linköping University,True,True,True,C115,sweden
U00305,Universidade Federal do Rio de Janeiro,Americas,Universidade Federal do Rio de Janeiro,,,True,False,False,C016,brazil
U00306,Aalborg University,Europe,Aalborg University,Aalborg University,Aalborg University,True,True,True,C030,denmark
U00307,"University of California, Irvine",Americas,"University of California, Irvine","University of California, Irvine","University of California, Irvine",True,True,True,C129,united states
U00308,Airlangga University,Asia,Airlangga University,,,True,False,False,C049,indonesia
U00309,Goethe-University Frankfurt am Main,Europe,Goethe-University Frankfurt am Main,,,True,False,False,C040,germany
U00310,Universität Innsbruck,Europe,Universität Innsbruck,,,True,False,False,C007,austria
U00311,North Carolina State University,Americas,North Carolina State University,North Carolina State University,North Carolina State University,True,True,True,C129,united states
U00312,Jagiellonian University,Europe,Jagiellonian University,Jagiellonian University,Jagiellonian University,True,True,True,C096,poland
U00313,University of Johannesburg,Africa,University of Johannesburg,University of Johannesburg,,True,True,False,C110,south africa
U00314,Universität Stuttgart,Europe,Universität Stuttgart,,,True,False,False,C040,germany
U00315,Quaid-i-Azam University,Asia,Quaid-i-Azam University,Quaid-i-Azam University,Quaid-i-Azam University,True,True,True,C089,pakistan
U00316,RUDN University,Europe,RUDN University,RUDN University,,True,True,False,C101,russia
U00317,Shandong University,Asia,Shandong University,,,True,False,False,C023,china
U00318,University of Notre Dame,Americas,University of Notre Dame,University of Notre Dame,University of Notre Dame,True,True,True,C129,united states
U00319,Simon Fraser University,Americas,Simon Fraser University,Simon Fraser University,,True,True,False,C021,canada
U00320,University of Colorado Boulder,Americas,University of Colorado Boulder,University of Colorado Boulder,University of Colorado Boulder,True,True,True,C129,united states
U00321,L.N. Gumilyov Eurasian National University (ENU),Asia,L.N. Gumilyov Eurasian National University (ENU),L.N. Gumilyov Eurasian National University,L.N. Gumilyov Eurasian National University,True,True,True,C058,kazakhstan
U00322,National Technical University of Athens,Europe,National Technical University of Athens,National Technical University of Athens,National Technical University of Athens,True,True,True,C042,greece
U00323,Universidad Politécnica de Madrid (UPM),Europe,Universidad Politécnica de Madrid (UPM),,,True,False,False,C112,spain
U00324,University of Miami,Americas,University of Miami,University of Miami,University of Miami,True,True,True,C129,united states
U00325,University of Southern Denmark (SDU),Europe,University of Southern Denmark (SDU),University of Southern Denmark,University of Southern Denmark,True,True,True,C030,denmark
U00326,Daegu Gyeongbuk Institute of Science and Technology (DGIST),Asia,Daegu Gyeongbuk Institute of Science and Technology (DGIST),Daegu Gyeongbuk Institute of Science and Technology (DGIST),,True,True,False,C111,south korea
U00327,Istanbul Technical University,Asia,Istanbul Technical University,Istanbul Technical University,Istanbul Technical University,True,True,True,C122,turkey
U00328,Kyung Hee University,Asia,Kyung Hee University,Kyung Hee University,,True,True,False,C111,south korea
