university_id,university_name,the_rank_2023,the_rank_2023_numeric,the_2023_rank_type
U2378,University of Biskra,1501.0,1501.0,Banded
U2379,Blida 1 University,1501.0,1501.0,Banded
U2380,Bolu Abant Izzet Baysal University,1501.0,1501.0,Banded
U2382,University of Brawijaya,1501.0,1501.0,Banded
U2383,Burapha University,1501.0,1501.0,Banded
U2385,Bursa Uludağ University,1501.0,1501.0,Banded
U2388,Catholic University of Brasília,1501.0,1501.0,Banded
U2392,University of Caxias do Sul,1501.0,1501.0,Banded
U2393,Ceará State University,1501.0,1501.0,Banded
U2394,Manisa Celal Bayar University,1501.0,1501.0,Banded
U2399,Chiba Institute of Technology,1501.0,1501.0,Banded
U2400,Chinese Culture University,1501.0,1501.0,Banded
U2402,Chubu University,1501.0,1501.0,Banded
U2403,Chuo University,1501.0,1501.0,Banded
U2404,University of Colima,1501.0,1501.0,Banded
U2405,Comillas Pontifical University,1501.0,1501.0,Banded
U2406,Communication University of China,1501.0,1501.0,Banded
U2407,Cracow University of Technology,1501.0,1501.0,Banded
U2409,University of Dar es Salaam,1501.0,1501.0,Banded
U2411,Dicle University,1501.0,1501.0,Banded
U2412,Dokkyo Medical University,1501.0,1501.0,Banded
U2413,Dumlupinar University,1501.0,1501.0,Banded
U2414,Dunarea de Jos University of Galati,1501.0,1501.0,Banded
U2415,EAFIT University,1501.0,1501.0,Banded
U2417,Erzincan Binali Yıldırım University,1501.0,1501.0,Banded
U2418,Eskişehir Osmangazi University,1501.0,1501.0,Banded
U2419,Universidade Estadual do Norte Fluminense Darcy Ribeiro,1501.0,1501.0,Banded
U2420,Universidade Estadual de Maringá,1501.0,1501.0,Banded
U2421,Universidade Estadual do Oeste do Paraná (Unioeste),1501.0,1501.0,Banded
U2422,"Federal University of Agriculture, Abeokuta",1501.0,1501.0,Banded
U2423,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA),1501.0,1501.0,Banded
U2424,Federal University of Itajubá,1501.0,1501.0,Banded
U2425,Universidade Federal de Juiz de Fora,1501.0,1501.0,Banded
U2426,Universidade Federal do Maranhão (UFMA),1501.0,1501.0,Banded
U2427,Federal University of Mato Grosso do Sul,1501.0,1501.0,Banded
U2428,Universidade Federal de Ouro Preto (UFOP),1501.0,1501.0,Banded
U2429,Federal University of Pará,1501.0,1501.0,Banded
U2430,Federal Rural University of Pernambuco,1501.0,1501.0,Banded
U2431,Universidade Federal Rural do Semi-Arido,1501.0,1501.0,Banded
U2433,Fluminense Federal University,1501.0,1501.0,Banded
U2435,Université Frères Mentouri Constantine 1,1501.0,1501.0,Banded
U2436,Universidad de las Fuerzas Armadas – ESPE,1501.0,1501.0,Banded
U2437,University of Fukui,1501.0,1501.0,Banded
U2438,Fukuoka University,1501.0,1501.0,Banded
U2440,Gaziantep University,1501.0,1501.0,Banded
U2441,Gheorghe Asachi Technical University of Iaşi,1501.0,1501.0,Banded
U2442,GITAM University,1501.0,1501.0,Banded
U2444,Grigore T. Popa University of Medicine and Pharmacy,1501.0,1501.0,Banded
U2445,University of Guadalajara,1501.0,1501.0,Banded
U2446,University of Guanajuato,1501.0,1501.0,Banded
U2449,Université Hassan 1er,1501.0,1501.0,Banded
U2451,University of Havana,1501.0,1501.0,Banded
U2452,Hellenic Open University,1501.0,1501.0,Banded
U2457,University of Hyogo,1501.0,1501.0,Banded
U2458,Ibaraki University,1501.0,1501.0,Banded
U2459,Universidad Industrial de Santander (UIS),1501.0,1501.0,Banded
U2461,Inönü University,1501.0,1501.0,Banded
U2464,Islamic University of Indonesia,1501.0,1501.0,Banded
U2468,Iwate University,1501.0,1501.0,Banded
U2470,Jan Evangelista Purkyně University,1501.0,1501.0,Banded
U2472,Jean Moulin University – Lyon 3,1501.0,1501.0,Banded
U2476,Kanagawa University,1501.0,1501.0,Banded
U2478,Kansai University,1501.0,1501.0,Banded
U2479,Karadeniz Technical University,1501.0,1501.0,Banded
U2487,King Mongkut’s Institute of Technology Ladkrabang,1501.0,1501.0,Banded
U2488,Kirikkale University,1501.0,1501.0,Banded
U2490,Kocaeli University,1501.0,1501.0,Banded
U2491,Kochi University,1501.0,1501.0,Banded
U2493,Kogakuin University,1501.0,1501.0,Banded
U2495,Kyoto Sangyo University,1501.0,1501.0,Banded
U2496,Ladoke Akintola University of Technology,1501.0,1501.0,Banded
U2500,Latvia University of Life Sciences and Technologies,1501.0,1501.0,Banded
U2507,University of Macerata (UNIMC),1501.0,1501.0,Banded
U2508,Mackenzie Presbyterian University,1501.0,1501.0,Banded
U2509,Mahasarakham University,1501.0,1501.0,Banded
U2511,Maria Curie-Skłodowska University (UMCS),1501.0,1501.0,Banded
U2513,Matej Bel University,1501.0,1501.0,Banded
U2515,Meijo University,1501.0,1501.0,Banded
U2516,M’Hamed Bougara University of Boumerdès,1501.0,1501.0,Banded
U2518,Ming Chuan University,1501.0,1501.0,Banded
U2519,University of Miyazaki,1501.0,1501.0,Banded
U2520,University Mohamed Boudiaf of M’Sila,1501.0,1501.0,Banded
U2522,University of Montenegro,1501.0,1501.0,Banded
U2525,University of Mosul,1501.0,1501.0,Banded
U2527,Université Mouloud Mammeri de Tizi-Ouzou,1501.0,1501.0,Banded
U2528,Muroran Institute of Technology,1501.0,1501.0,Banded
U2532,National Chiayi University,1501.0,1501.0,Banded
U2533,National Chi Nan University,1501.0,1501.0,Banded
U2534,National University of Córdoba,1501.0,1501.0,Banded
U2536,National Formosa University,1501.0,1501.0,Banded
U2537,National Ilan University,1501.0,1501.0,Banded
U2538,National University of Kaohsiung,1501.0,1501.0,Banded
U2542,National United University,1501.0,1501.0,Banded
U2546,Nnamdi Azikiwe University,1501.0,1501.0,Banded
U2553,Universidade Nove de Julho (Uninove),1501.0,1501.0,Banded
U2554,Nueva Granada Military University,1501.0,1501.0,Banded
U2557,Oita University,1501.0,1501.0,Banded
U2560,Ondokuz Mayis University,1501.0,1501.0,Banded
U2563,Osaka Institute of Technology,1501.0,1501.0,Banded
U2564,Osaka Medical and Pharmaceutical University,1501.0,1501.0,Banded
U2565,Ovidius University of Constanța,1501.0,1501.0,Banded
U2568,Payame Noor University,1501.0,1501.0,Banded
U2569,Pedagogical and Technological University of Colombia,1501.0,1501.0,Banded
U2574,University of Pernambuco,1501.0,1501.0,Banded
U2577,Universidad Politécnica Salesiana,1501.0,1501.0,Banded
U2578,Polytechnic University of Bucharest,1501.0,1501.0,Banded
U2579,Polytechnic University of Timişoara,1501.0,1501.0,Banded
U2580,Pontifical Catholic University of Minas Gerais,1501.0,1501.0,Banded
U2581,Universidad Pontificia Bolivariana (UPB),1501.0,1501.0,Banded
U2582,Pontificia Universidad Católica del Ecuador,1501.0,1501.0,Banded
U2584,Prague University of Economics and Business,1501.0,1501.0,Banded
U2587,PSG College of Technology,1501.0,1501.0,Banded
U2588,Recep Tayyip Erdoğan University,1501.0,1501.0,Banded
U2591,R V College of Engineering,1501.0,1501.0,Banded
U2592,Ryukoku University,1501.0,1501.0,Banded
U2594,Rzeszów University of Technology,1501.0,1501.0,Banded
U2595,University of La Sabana,1501.0,1501.0,Banded
U2598,San Sebastián University,1501.0,1501.0,Banded
U2602,University of Science and Technology of Oran Mohamed-Boudiaf,1501.0,1501.0,Banded
U2603,SGH Warsaw School of Economics,1501.0,1501.0,Banded
U2605,Shimane University,1501.0,1501.0,Banded
U2606,Shizuoka University,1501.0,1501.0,Banded
U2607,University of Shizuoka,1501.0,1501.0,Banded
U2610,Sichuan University of Science and Engineering,1501.0,1501.0,Banded
U2611,University of Sistan and Baluchestan,1501.0,1501.0,Banded
U2612,Sivas Cumhuriyet University,1501.0,1501.0,Banded
U2614,University of Sonora,1501.0,1501.0,Banded
U2616,Srinakharinwirot University,1501.0,1501.0,Banded
U2620,State University of Ponta Grossa,1501.0,1501.0,Banded
U2621,State University of Santa Cruz,1501.0,1501.0,Banded
U2622,Süleyman Demirel University,1501.0,1501.0,Banded
U2624,Tamil Nadu Agricultural University,1501.0,1501.0,Banded
U2625,Technical University of Sofia,1501.0,1501.0,Banded
U2628,Universidade Tecnológica Federal do Paraná (UTFPR),1501.0,1501.0,Banded
U2630,Universiti Teknologi MARA,1501.0,1501.0,Banded
U2631,Temuco Catholic University,1501.0,1501.0,Banded
U2633,Tokyo University of Agriculture,1501.0,1501.0,Banded
U2634,Tokyo City University,1501.0,1501.0,Banded
U2635,Tokyo Denki University,1501.0,1501.0,Banded
U2637,Tottori University,1501.0,1501.0,Banded
U2639,Toyo University,1501.0,1501.0,Banded
U2643,Uşak University,1501.0,1501.0,Banded
U2644,Utsunomiya University,1501.0,1501.0,Banded
U2646,University of Valparaíso,1501.0,1501.0,Banded
U2647,Van Yüzüncü Yil University,1501.0,1501.0,Banded
U2649,Vietnam National University (Ho Chi Minh City),1501.0,1501.0,Banded
U2654,University of West Attica,1501.0,1501.0,Banded
U2655,Yanshan University,1501.0,1501.0,Banded
U2656,Yeditepe University,1501.0,1501.0,Banded
U2658,Zonguldak Bülent Ecevit University,1501.0,1501.0,Banded
U2897,Federal University of Paraí­ba (UFPB),1501.0,1501.0,Banded
U3074,Mapúa University,1501.0,1501.0,Banded
U3430,Universidade Federal do Triângulo Mineiro,1501.0,1501.0,Banded
U3431,Universidade Federal do Vale do São Francisco,1501.0,1501.0,Banded
U3432,Federal University of Pelotas,1501.0,1501.0,Banded
U3433,Federal University of Piauí,1501.0,1501.0,Banded
U3434,Federal University of the State of Rio de Janeiro (UNIRIO),1501.0,1501.0,Banded
U3435,Federal University of Vales do Jequitinhonha e Mucuri,1501.0,1501.0,Banded
U3436,University of Łódź,1501.0,1501.0,Banded
U3437,University of Passo Fundo (UPF),1501.0,1501.0,Banded
U3438,Technical University of Loja,1501.0,1501.0,Banded
U3439,Tokyo University of Pharmacy and Life Sciences,1501.0,1501.0,Banded
U0003,university of oxford,1.0,1.0,Exact
U0004,harvard university,2.0,2.0,Exact
U0005,university of cambridge,3.0,3.0,Exact
U0006,stanford university,3.0,3.0,Exact
U1504,Massachusetts Institute of Technology,5.0,5.0,Exact
U1505,California Institute of Technology,6.0,6.0,Exact
U0022,princeton university,7.0,7.0,Exact
U1506,"University of California, Berkeley",8.0,8.0,Exact
U0023,yale university,9.0,9.0,Exact
U0002,imperial college london,10.0,10.0,Exact
U0034,columbia university,11.0,11.0,Exact
U1507,ETH Zurich,11.0,11.0,Exact
U1508,The University of Chicago,13.0,13.0,Exact
U0011,university of pennsylvania,14.0,14.0,Exact
U0032,johns hopkins university,15.0,15.0,Exact
U0020,tsinghua university,16.0,16.0,Exact
U0014,peking university,17.0,17.0,Exact
U0025,university of toronto,18.0,18.0,Exact
U1510,National University of Singapore,19.0,19.0,Exact
U0016,cornell university,20.0,20.0,Exact
U1509,"University of California, Los Angeles",21.0,21.0,Exact
U0009,ucl,22.0,22.0,Exact
U0044,university of michigan-ann arbor,23.0,23.0,Exact
U1511,New York University,24.0,24.0,Exact
U0061,duke university,25.0,25.0,Exact
U0051,northwestern university,26.0,26.0,Exact
U0076,university of washington,26.0,26.0,Exact
U0058,carnegie mellon university,28.0,28.0,Exact
U1512,University of Edinburgh,29.0,29.0,Exact
U0028,technical university of munich,30.0,30.0,Exact
U1516,University of Hong Kong,31.0,31.0,Exact
U1515,"University of California, San Diego",32.0,32.0,Exact
U1519,LMU Munich,33.0,33.0,Exact
U1517,University of Melbourne,34.0,34.0,Exact
U1518,King’s College London,35.0,35.0,Exact
U1513,"Nanyang Technological University, Singapore",36.0,36.0,Exact
U1521,London School of Economics and Political Science,37.0,37.0,Exact
U0114,georgia institute of technology,38.0,38.0,Exact
U0033,the university of tokyo,39.0,39.0,Exact
U0038,university of british columbia,40.0,40.0,Exact
U1514,École Polytechnique Fédérale de Lausanne,41.0,41.0,Exact
U0063,ku leuven,42.0,42.0,Exact
U1522,Universität Heidelberg,43.0,43.0,Exact
U0037,monash university,44.0,44.0,Exact
U1525,Chinese University of Hong Kong,45.0,45.0,Exact
U0029,mcgill university,46.0,46.0,Exact
U1520,Paris Sciences et Lettres – PSL Research University Paris,47.0,47.0,Exact
U0070,university of illinois at urbana-champaign,48.0,48.0,Exact
U1523,Karolinska Institute,49.0,49.0,Exact
U0066,university of texas at austin,50.0,50.0,Exact
U0039,fudan university,51.0,51.0,Exact
U0045,shanghai jiao tong university,52.0,52.0,Exact
U0041,the university of queensland,53.0,53.0,Exact
U0018,the university of sydney,54.0,54.0,Exact
U1524,University of Manchester,54.0,54.0,Exact
U0031,seoul national university,56.0,56.0,Exact
U1527,Washington University in St Louis,57.0,57.0,Exact
U0047,the hong kong university of science and technology,58.0,58.0,Exact
U0157,wageningen university & research,59.0,59.0,Exact
U0055,university of amsterdam,60.0,60.0,Exact
U0079,brown university,61.0,61.0,Exact
U1526,Australian National University,62.0,62.0,Exact
U0130,"university of california, davis",63.0,63.0,Exact
U1528,"University of California, Santa Barbara",64.0,64.0,Exact
U0125,university of southern california,65.0,65.0,Exact
U0106,utrecht university,66.0,66.0,Exact
U0048,zhejiang university,67.0,67.0,Exact
U0050,kyoto university,68.0,68.0,Exact
U1529,University of North Carolina at Chapel Hill,69.0,69.0,Exact
U0049,delft university of technology,70.0,70.0,Exact
U0112,boston university,71.0,71.0,Exact
U1532,UNSW Sydney,71.0,71.0,Exact
U1537,Charité - Universitätsmedizin Berlin,73.0,73.0,Exact
U0135,university of science and technology of china,74.0,74.0,Exact
U0160,university of groningen,75.0,75.0,Exact
U0054,university of bristol,76.0,76.0,Exact
U0142,leiden university,77.0,77.0,Exact
U1530,Yonsei University (Seoul campus),78.0,78.0,Exact
U3387,Hong Kong Polytechnic University,79.0,79.0,Exact
U0158,erasmus university rotterdam,80.0,80.0,Exact
U0116,university of wisconsin-madison,81.0,81.0,Exact
U0078,university of glasgow,82.0,82.0,Exact
U0110,university of zurich,82.0,82.0,Exact
U0196,emory university,82.0,82.0,Exact
U0176,mcmaster university,85.0,85.0,Exact
U1535,Humboldt University of Berlin,86.0,86.0,Exact
U1538,University of Tübingen,86.0,86.0,Exact
U1543,University of Adelaide,88.0,88.0,Exact
U1536,University of Bonn,89.0,89.0,Exact
U0064,sorbonne university,90.0,90.0,Exact
U1531,Korea Advanced Institute of Science and Technology (KAIST),91.0,91.0,Exact
U1540,Free University of Berlin,91.0,91.0,Exact
U0073,université paris-saclay,93.0,93.0,Exact
U0161,university of bern,94.0,94.0,Exact
U0046,institut polytechnique de paris,95.0,95.0,Exact
U0145,nanjing university,95.0,95.0,Exact
U0307,"university of california, irvine",95.0,95.0,Exact
U0248,vanderbilt university,98.0,98.0,Exact
U0062,city university of hong kong,99.0,99.0,Exact
U0099,rwth aachen university,99.0,99.0,Exact
U0131,university of basel,101.0,101.0,Exact
U1533,University of Minnesota,101.0,101.0,Exact
U1598,King Abdulaziz University,101.0,101.0,Exact
U0218,"university of maryland, college park",104.0,104.0,Exact
U1542,University of Warwick,104.0,104.0,Exact
U0152,michigan state university,106.0,106.0,Exact
U0169,ghent university,107.0,107.0,Exact
U0080,university of birmingham,108.0,108.0,Exact
U0081,university of southampton,108.0,108.0,Exact
U0117,university of helsinki,110.0,110.0,Exact
U3388,University of Montreal,111.0,111.0,Exact
U1539,Ohio State University (Main campus),112.0,112.0,Exact
U1546,University of Freiburg,113.0,113.0,Exact
U0100,university of copenhagen,114.0,114.0,Exact
U0303,université paris cité,114.0,114.0,Exact
U1541,University of Sheffield,114.0,114.0,Exact
U0144,aarhus university,117.0,117.0,Exact
U0096,university of alberta,118.0,118.0,Exact
U0075,lund university,119.0,119.0,Exact
U0254,university of göttingen,119.0,119.0,Exact
U0221,vrije universiteit amsterdam,121.0,121.0,Exact
U0141,lancaster university,122.0,122.0,Exact
U0243,dartmouth college,123.0,123.0,Exact
U0120,queen mary university of london,124.0,124.0,Exact
U0137,university of vienna,124.0,124.0,Exact
U0119,university of oslo,126.0,126.0,Exact
U1534,Purdue University West Lafayette,127.0,127.0,Exact
U0083,university of leeds,128.0,128.0,Exact
U1548,University of Hamburg,128.0,128.0,Exact
U0108,university of nottingham,130.0,130.0,Exact
U0077,the university of western australia,131.0,131.0,Exact
U0267,university of antwerp,131.0,131.0,Exact
U0088,university of technology sydney,133.0,133.0,Exact
U0259,case western reserve university,134.0,134.0,Exact
U0226,university of lausanne,135.0,135.0,Exact
U0301,georgetown university,136.0,136.0,Exact
U0189,university of ottawa,137.0,137.0,Exact
U1563,University of Exeter,137.0,137.0,Exact
U0129,newcastle university,139.0,139.0,Exact
U0184,university of york,139.0,139.0,Exact
U1551,Radboud University Nijmegen,139.0,139.0,Exact
U1554,University of Auckland,139.0,139.0,Exact
U1562,University of Würzburg,139.0,139.0,Exact
U1552,University of Pittsburgh-Pittsburgh campus,144.0,144.0,Exact
U0230,maastricht university,145.0,145.0,Exact
U0287,university of cologne,146.0,146.0,Exact
U0143,rice university,147.0,147.0,Exact
U0103,uppsala university,148.0,148.0,Exact
U0320,university of colorado boulder,148.0,148.0,Exact
U1569,Ulm University,148.0,148.0,Exact
U0216,university of florida,151.0,151.0,Exact
U0345,tufts university,151.0,151.0,Exact
U1544,Penn State (Main campus),151.0,151.0,Exact
U0238,university of rochester,154.0,154.0,Exact
U0074,kth royal institute of technology,155.0,155.0,Exact
U1549,Technical University of Berlin,156.0,156.0,Exact
U1558,TU Dresden,156.0,156.0,Exact
U1559,University of Virginia (Main campus),156.0,156.0,Exact
U1564,Arizona State University (Tempe),156.0,156.0,Exact
U0171,university of cape town,160.0,160.0,Exact
U1547,Trinity College Dublin,161.0,161.0,Exact
U1557,University of Bologna,161.0,161.0,Exact
