university_id,university_name,country_name,country_code,country_name_canonical,qs_rank_2025,qs_overall_score,qs_academic_reputation_score,qs_employer_reputation_score,qs_faculty_student_score,qs_citations_per_faculty_score,qs_international_students_score,qs_international_faculty_score,qs_employment_outcomes_score,qs_sustainability_score,qs_present,the_rank_2024,the_overall_score_2024,the_teaching_score_2024,the_research_score_2024,the_citations_score_2024,the_industry_income_score_2024,the_international_outlook_score_2024,the_student_staff_ratio_2024,the_international_students_pct_2024,the_female_percentage_2024,the24_present,the_rank_2023,the_overall_score_2023,the_teaching_score_2023,the_research_score_2023,the_citations_score_2023,the_industry_income_score_2023,the_international_outlook_score_2023,the_student_staff_ratio_2023,the_international_students_pct_2023,the_female_percentage_2023,the23_present,worldbank_match_key,wb_country_code,wb_country_name,wb_long_name,wb_2alpha_code,wb_region,wb_income_group,worldbank_linked,wb_tertiary_enrollment_ratio_2015,wb_tertiary_graduation_ratio_2015,wb_female_tertiary_students_pct_2015,wb_tertiary_pupil_teacher_ratio_2015,wb_youth_literacy_15_24_pct_2015,wb_tertiary_graduates_2015,worldbank_education_2015_linked,score_difference,absolute_score_difference
U0464,macau university of science and technology,Macau SAR,MO,macau sar,464.0,25.9,4.4,3.4,3.9,56.4,100.0,100.0,29.5,11.3,True,,54.45,33.1,34.2,78.9,65.0,94.7,41.8,92.0,57.0,True,201.0,52.75,35.4,30.7,79.2,50.1,99.7,38.1,91.0,57.0,True,"macao sar, china",MAC,"Macao SAR, China",Macao Special Administrative Region of the People's Republic of China,MO,East Asia & Pacific,High income: nonOECD,True,75.5988464355469,53.4912300109863,56.2997589111328,15.2709703445435,,6674.0,True,-28.550000000000004,28.550000000000004
U0465,kobe university,Japan,JP,japan,465.0,25.8,28.4,33.2,43.9,11.4,5.6,7.0,15.0,49.8,True,,39.4,39.5,27.2,48.1,75.4,39.0,10.2,7.0,35.0,True,801.0,31.85,33.3,25.2,38.5,46.7,33.1,10.3,8.0,36.0,True,japan,JPN,Japan,Japan,JP,East Asia & Pacific,High income: OECD,True,,,,,,,False,-13.599999999999998,13.599999999999998
U0467,universitat ramon llull,Spain,ES,spain,466.0,25.7,11.0,52.0,8.7,8.1,43.1,93.6,71.7,20.1,True,,39.4,20.7,18.2,70.3,32.1,72.6,22.6,20.0,51.0,True,501.0,40.65,19.5,17.0,83.6,40.0,66.5,22.2,19.0,52.0,True,spain,ESP,Spain,Kingdom of Spain,ES,Europe & Central Asia,High income: OECD,True,89.6701431274414,51.2237510681152,53.1438102722167,12.5089902877808,99.65568,438616.0,True,-13.7,13.7
U0469,washington state university,United States,US,united states,466.0,25.7,23.3,20.0,15.5,33.5,5.0,47.1,8.6,29.6,True,,52.05,36.9,34.5,74.8,82.9,60.3,18.8,6.0,55.0,True,351.0,45.95,33.4,32.7,69.6,50.8,50.1,19.5,7.0,54.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-26.349999999999998,26.349999999999998
U0470,iowa state university,United States,US,united states,470.0,25.6,20.7,12.0,9.1,47.9,12.5,7.5,32.9,31.3,True,,50.05,39.5,34.5,69.3,84.8,46.0,17.1,8.0,46.0,True,401.0,43.5,35.5,36.9,56.5,51.0,39.5,16.7,10.0,44.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-24.449999999999996,24.449999999999996
U0471,ben-gurion university of the negev,Israel,IL,israel,471.0,25.5,14.4,14.5,11.1,51.7,14.3,64.0,16.3,11.8,True,,43.6,34.1,30.6,59.0,71.6,34.5,21.3,2.0,52.0,True,601.0,36.6,30.3,31.1,43.4,42.8,37.0,20.4,2.0,52.0,True,israel,ISR,Israel,State of Israel,IL,Middle East & North Africa,High income: OECD,True,64.7467803955078,,56.7566184997559,,,,True,-18.1,18.1
U0474,bangor university,United Kingdom,GB,united kingdom,474.0,25.2,8.6,5.8,12.1,43.0,52.3,40.7,8.1,82.9,True,,47.2,27.6,25.3,72.7,64.3,88.2,14.8,23.0,61.0,True,401.0,43.5,28.3,24.7,72.6,37.4,84.3,15.7,26.0,61.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-22.000000000000004,22.000000000000004
U0475,hiroshima university,Japan,JP,japan,474.0,25.2,24.1,12.3,75.9,8.9,12.9,13.2,6.9,50.8,True,,39.4,39.6,26.4,44.7,68.5,51.5,7.6,10.0,38.0,True,801.0,31.85,32.5,23.5,29.7,49.6,38.6,8.1,9.0,37.0,True,japan,JPN,Japan,Japan,JP,East Asia & Pacific,High income: OECD,True,,,,,,,False,-14.2,14.2
U0477,university of sharjah,United Arab Emirates,AE,united arab emirates,434.0,27.5,18.1,17.3,6.0,22.0,100.0,100.0,11.2,11.8,True,,50.05,20.7,25.7,93.8,29.0,98.8,18.9,51.0,67.0,True,251.0,50.0,20.5,21.3,96.8,41.4,99.3,19.2,55.0,67.0,True,united arab emirates,ARE,United Arab Emirates,United Arab Emirates,AE,Middle East & North Africa,High income: nonOECD,True,,,54.916259765625,17.8090705871582,,27893.0,True,-22.549999999999997,22.549999999999997
U0478,bilkent university,Turkey,TR,turkey,477.0,25.1,24.0,52.1,13.3,15.2,3.7,61.4,19.3,10.6,True,,39.4,27.8,26.0,48.8,91.4,70.0,14.8,8.0,46.0,True,801.0,31.85,23.4,24.2,43.5,55.3,63.7,14.2,8.0,46.0,True,turkey,TUR,Turkey,Republic of Turkey,TR,Europe & Central Asia,Upper middle income,True,94.7322998046875,,45.9554710388184,,99.49439,,True,-14.299999999999997,14.299999999999997
U0481,aix-marseille university,France,FR,france,481.0,25.0,36.9,6.5,7.9,21.7,18.2,17.5,15.2,25.5,True,,50.05,43.0,27.2,71.9,63.2,76.3,17.3,14.0,60.0,True,301.0,47.85,40.5,24.9,72.3,41.5,63.2,17.4,13.0,60.0,True,france,FRA,France,French Republic,FR,Europe & Central Asia,High income: OECD,True,,47.0227584838867,,,,752068.0,True,-25.049999999999997,25.049999999999997
U0486,national sun yat-sen university,Taiwan,TW,taiwan,485.0,24.8,26.5,24.9,32.0,22.1,10.8,22.7,11.4,48.9,True,,39.4,28.2,33.7,43.8,79.1,47.2,12.6,9.0,42.0,True,801.0,31.85,25.1,33.2,27.1,54.8,44.3,12.3,8.0,40.0,True,taiwan,,,,,,,False,,,,,,,False,-14.599999999999998,14.599999999999998
U0489,chongqing university,China (Mainland),CN,china,489.0,24.5,7.6,4.6,12.1,81.4,2.1,21.3,13.6,4.1,True,,50.05,32.8,38.2,75.9,79.6,42.0,20.1,2.0,53.0,True,601.0,36.6,27.8,33.2,52.8,85.2,24.8,19.9,3.0,53.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-25.549999999999997,25.549999999999997
U0491,isfahan university of technology,"Iran, Islamic Republic of",IR,"iran, islamic republic of",489.0,24.5,4.9,15.7,5.1,92.2,1.4,2.3,5.6,1.1,True,,39.4,21.5,26.5,62.0,75.2,33.0,22.7,1.0,40.0,True,1001.0,27.05,21.2,22.8,40.3,71.2,27.8,23.5,1.0,40.0,True,iran,IRN,Iran,Islamic Republic of Iran,IR,Middle East & North Africa,Upper middle income,True,71.8811416625977,32.0686416625977,45.8151702880859,15.25767993927,,738260.0,True,-14.899999999999999,14.899999999999999
U0492,shanghai university,China (Mainland),CN,china,489.0,24.5,20.3,13.1,50.8,30.5,5.3,40.9,8.9,10.5,True,,43.6,31.8,38.0,62.7,71.3,42.9,13.0,6.0,51.0,True,601.0,36.6,24.7,33.1,41.4,75.3,35.3,13.1,7.0,50.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-19.1,19.1
U0494,university of jyväskylä,Finland,FI,finland,489.0,24.5,16.2,11.4,87.7,12.1,2.6,44.0,10.4,16.3,True,,47.2,31.4,34.1,78.2,53.0,49.7,13.8,3.0,62.0,True,401.0,43.5,28.5,33.3,68.0,38.2,51.2,14.4,3.0,62.0,True,finland,FIN,Finland,Republic of Finland,FI,Europe & Central Asia,High income: OECD,True,87.2897033691406,53.0008697509766,53.594970703125,,,56829.0,True,-22.700000000000003,22.700000000000003
U0496,duy tan university,Vietnam,VN,vietnam,495.0,24.4,11.9,25.3,3.9,49.0,1.4,37.7,4.4,29.0,True,,39.4,12.1,14.2,87.5,17.4,52.5,24.3,0.0,57.0,True,401.0,43.5,14.4,12.6,100.0,37.7,48.6,21.9,0.0,62.0,True,vietnam,VNM,Vietnam,Socialist Republic of Vietnam,VN,East Asia & Pacific,Lower middle income,True,28.8356494903564,19.5287895202637,48.9088592529297,27.051570892334,,585554.0,True,-15.0,15.0
U0500,"university of california, riverside",United States,US,united states,497.0,24.2,16.3,9.4,6.6,50.9,10.4,47.9,3.7,21.3,True,,54.45,35.9,35.4,85.7,70.6,77.0,19.6,14.0,53.0,True,251.0,50.0,33.0,32.7,81.4,41.7,65.3,18.6,14.0,53.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-30.250000000000004,30.250000000000004
U0503,east china normal university,China (Mainland),CN,china,501.0,24.1,13.3,4.7,16.2,63.5,9.0,24.1,9.0,6.8,True,,52.05,42.7,35.1,76.3,66.3,56.4,14.1,8.0,64.0,True,351.0,45.95,37.5,32.6,62.0,54.4,54.7,14.7,11.0,64.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-27.949999999999996,27.949999999999996
U0505,university of huddersfield,United Kingdom,GB,united kingdom,501.0,24.1,12.7,12.4,7.5,19.4,85.6,63.7,1.3,72.3,True,,43.6,28.3,25.0,66.3,44.4,88.4,19.8,26.0,58.0,True,601.0,36.6,23.2,23.7,49.8,39.7,82.8,19.9,26.0,58.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-19.5,19.5
U0506,university of delaware,United States,US,united states,506.0,24.0,9.4,7.9,6.6,53.9,12.6,30.0,16.9,65.3,True,,47.2,32.7,31.8,72.5,80.9,62.3,16.1,11.0,57.0,True,351.0,45.95,28.8,39.0,64.9,91.4,51.5,16.3,12.0,57.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-23.200000000000003,23.200000000000003
U0507,university of trento,Italy,IT,italy,506.0,24.0,24.9,10.5,22.0,32.7,6.1,29.6,4.4,19.0,True,,50.05,29.3,34.8,80.5,65.2,61.1,18.4,7.0,51.0,True,401.0,43.5,27.0,32.3,66.5,41.1,56.9,19.2,8.0,52.0,True,italy,ITA,Italy,Italian Republic,IT,Europe & Central Asia,High income: OECD,True,62.4960708618164,,56.3315086364746,20.300500869751,,,True,-26.049999999999997,26.049999999999997
U0508,aristotle university of thessaloniki,Greece,GR,greece,508.0,23.9,28.2,26.1,4.3,15.8,4.1,1.7,38.3,44.3,True,,34.8,22.3,16.8,66.3,52.7,38.1,18.2,5.0,58.0,True,801.0,31.85,19.0,16.2,56.9,41.4,40.4,19.7,5.0,58.0,True,greece,GRC,Greece,Hellenic Republic,GR,Europe & Central Asia,High income: OECD,True,,,,,,,False,-10.899999999999999,10.899999999999999
U0509,shenzhen university,China (Mainland),CN,china,508.0,23.9,7.7,3.2,42.1,64.5,1.4,11.0,15.8,7.4,True,,50.05,27.8,34.3,85.3,57.9,42.4,14.0,1.0,49.0,True,401.0,43.5,23.0,27.9,86.0,50.5,34.5,14.1,1.0,46.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-26.15,26.15
U0510,soas university of london,United Kingdom,GB,united kingdom,508.0,23.9,17.1,9.4,14.8,15.1,98.7,100.0,22.4,39.1,True,,47.2,42.5,36.1,60.2,15.6,80.4,14.9,45.0,65.0,True,501.0,40.65,33.9,38.5,42.4,37.0,81.4,12.8,53.0,67.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-23.300000000000004,23.300000000000004
U0511,ewha womans university,South Korea,KR,south korea,511.0,23.8,22.1,21.2,76.3,6.9,24.4,7.0,23.0,34.2,True,,39.4,37.6,35.3,44.5,82.8,49.6,16.7,15.0,100.0,True,801.0,31.85,32.3,33.1,26.2,70.4,44.3,17.5,13.0,100.0,True,korea,KOR,Korea,Republic of Korea,KR,East Asia & Pacific,High income: OECD,True,93.1791381835938,,40.7566299438477,,,,True,-15.599999999999998,15.599999999999998
U0512,zhengzhou university,China (Mainland),CN,china,511.0,23.8,5.4,22.0,4.9,80.3,2.4,,5.7,2.4,True,,39.4,18.7,19.8,82.5,35.8,25.2,15.6,4.0,48.0,True,601.0,36.6,17.8,15.4,71.8,38.3,22.2,17.5,3.0,49.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-15.599999999999998,15.599999999999998
U0516,ateneo de manila university,Philippines,PH,philippines,516.0,23.6,21.4,64.5,24.4,1.8,2.5,2.9,70.6,15.6,True,,30.450000000000003,30.8,10.8,52.4,27.6,33.5,11.1,1.0,52.0,True,351.0,45.95,32.4,9.5,97.0,37.6,31.8,10.0,4.0,51.0,True,philippines,PHL,Philippines,Republic of the Philippines,PH,East Asia & Pacific,Lower middle income,True,,,,,,,False,-6.850000000000001,6.850000000000001
U0517,edith cowan university,Australia,AU,australia,516.0,23.6,8.5,6.8,4.8,49.8,57.7,78.5,4.7,5.8,True,,50.05,23.7,26.2,86.9,69.2,87.6,29.8,24.0,62.0,True,351.0,45.95,20.1,25.3,80.4,40.7,87.4,30.4,28.0,60.0,True,australia,AUS,Australia,Commonwealth of Australia,AU,East Asia & Pacific,High income: OECD,True,,,,,,,False,-26.449999999999996,26.449999999999996
U0519,kyungpook national university,South Korea,KR,south korea,516.0,23.6,11.1,16.7,66.9,20.5,25.7,11.1,10.6,60.6,True,,43.6,33.2,38.1,51.5,96.2,50.2,20.1,14.0,45.0,True,801.0,31.85,29.2,35.6,27.5,88.0,44.2,20.2,13.0,47.0,True,korea,KOR,Korea,Republic of Korea,KR,East Asia & Pacific,High income: OECD,True,93.1791381835938,,40.7566299438477,,,,True,-20.0,20.0
U0521,university of hull,United Kingdom,GB,united kingdom,516.0,23.6,8.9,4.5,14.3,21.5,81.5,63.3,20.5,68.0,True,,47.2,27.4,24.3,74.3,59.8,85.4,18.0,21.0,56.0,True,501.0,40.65,25.3,24.6,62.1,38.2,77.6,17.2,19.0,55.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-23.6,23.6
U0524,pusan national university,South Korea,KR,south korea,524.0,23.4,18.7,16.5,43.5,19.5,13.7,10.5,13.8,65.0,True,,43.6,39.2,39.1,45.1,86.6,37.8,16.9,10.0,55.0,True,1001.0,27.05,30.7,32.5,21.6,50.8,28.5,17.0,6.0,51.0,True,korea,KOR,Korea,Republic of Korea,KR,East Asia & Pacific,High income: OECD,True,93.1791381835938,,40.7566299438477,,,,True,-20.200000000000003,20.200000000000003
U0527,missouri university of science and technology,United States,US,united states,527.0,23.2,4.0,6.1,5.7,86.2,12.8,35.2,4.8,1.7,True,,47.2,33.2,28.7,69.6,88.1,72.4,21.6,9.0,24.0,True,501.0,40.65,29.0,26.7,61.3,58.7,62.9,22.3,9.0,23.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-24.000000000000004,24.000000000000004
U0529,university of bayreuth,Germany,DE,germany,527.0,23.2,10.2,15.7,50.3,25.8,21.2,54.8,9.0,11.3,True,,50.05,38.0,40.8,65.0,83.4,67.7,24.5,14.0,46.0,True,401.0,43.5,36.4,39.4,55.0,53.3,58.3,26.6,12.0,47.0,True,germany,DEU,Germany,Federal Republic of Germany,DE,Europe & Central Asia,High income: OECD,True,68.2655868530273,,47.9433212280273,7.51541996002197,,,True,-26.849999999999998,26.849999999999998
U0530,warsaw university of technology,Poland,PL,poland,527.0,23.2,23.3,51.9,42.6,4.7,10.3,2.4,9.8,1.4,True,,25.5,22.0,19.6,33.3,53.5,31.7,17.1,7.0,32.0,True,1201.0,21.35,18.4,17.6,15.8,41.0,28.6,18.9,7.0,34.0,True,poland,POL,Poland,Republic of Poland,PL,Europe & Central Asia,High income: OECD,True,,47.6031112670898,,,,516675.0,True,-2.3000000000000007,2.3000000000000007
U0531,coventry university,United Kingdom,GB,united kingdom,526.0,23.3,9.9,10.4,16.9,7.1,99.9,77.0,10.0,64.4,True,,39.4,20.9,14.9,69.6,26.8,95.6,14.9,48.0,48.0,True,801.0,31.85,18.8,14.4,52.4,37.1,94.0,16.1,47.0,48.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-16.099999999999998,16.099999999999998
U0533,university of bradford,United Kingdom,GB,united kingdom,531.0,23.1,9.1,7.1,6.8,21.7,97.6,68.5,34.3,40.7,True,,43.6,23.3,22.4,73.8,58.1,90.1,19.5,31.0,57.0,True,501.0,40.65,22.0,22.7,62.5,39.7,84.2,19.1,30.0,57.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-20.5,20.5
U0534,university of utah,United States,US,united states,531.0,23.1,15.7,6.3,50.0,30.5,10.3,15.5,17.4,24.5,True,,57.25,43.5,38.5,87.0,83.5,40.9,13.3,8.0,50.0,True,251.0,50.0,39.9,34.9,81.7,57.5,33.9,13.6,8.0,48.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-34.15,34.15
U0538,university of bordeaux,France,FR,france,535.0,22.9,31.3,5.5,11.5,17.6,23.3,27.1,16.7,20.1,True,,50.05,37.2,29.9,72.5,66.7,66.6,21.7,14.0,60.0,True,301.0,47.85,31.6,27.8,79.5,39.5,59.9,22.4,13.0,59.0,True,france,FRA,France,French Republic,FR,Europe & Central Asia,High income: OECD,True,,47.0227584838867,,,,752068.0,True,-27.15,27.15
U0539,university of eastern finland,Finland,FI,finland,535.0,22.9,13.8,7.6,43.7,18.4,5.2,37.4,4.2,78.6,True,,43.6,28.9,31.2,69.7,67.4,48.5,18.5,5.0,67.0,True,601.0,36.6,24.8,29.1,58.3,40.0,50.5,18.2,5.0,66.0,True,finland,FIN,Finland,Republic of Finland,FI,Europe & Central Asia,High income: OECD,True,87.2897033691406,53.0008697509766,53.594970703125,,,56829.0,True,-20.700000000000003,20.700000000000003
U0542,sunway university,Malaysia,MY,malaysia,539.0,22.8,13.0,39.2,44.0,10.3,33.2,35.9,3.9,27.3,True,,39.4,24.7,14.6,71.7,17.2,78.3,8.1,14.0,52.0,True,801.0,31.85,20.4,12.0,58.0,37.6,73.2,8.6,15.0,53.0,True,malaysia,MYS,Malaysia,Malaysia,MY,East Asia & Pacific,Upper middle income,True,26.074089050293,15.1786804199219,58.2287902832031,10.1904096603394,,192260.0,True,-16.599999999999998,16.599999999999998
U0544,university of salamanca,Spain,ES,spain,539.0,22.8,26.9,14.6,26.0,6.2,14.9,6.9,23.4,69.5,True,,34.8,32.0,21.8,50.4,39.9,53.6,14.7,13.0,61.0,True,801.0,31.85,26.9,20.8,38.4,39.4,55.5,16.9,18.0,62.0,True,spain,ESP,Spain,Kingdom of Spain,ES,Europe & Central Asia,High income: OECD,True,89.6701431274414,51.2237510681152,53.1438102722167,12.5089902877808,99.65568,438616.0,True,-11.999999999999996,11.999999999999996
U0547,northwestern polytechnical university,China (Mainland),CN,china,547.0,22.6,5.8,3.2,44.8,63.8,5.2,16.7,6.6,2.4,True,,52.05,37.4,40.6,74.7,86.7,48.4,14.5,4.0,25.0,True,501.0,40.65,30.2,37.7,54.8,69.5,40.1,13.9,4.0,28.0,True,china,CHN,China,People's Republic of China,CN,East Asia & Pacific,Upper middle income,True,43.3917694091797,25.7051906585693,51.4681091308594,,,11923653.0,True,-29.449999999999996,29.449999999999996
U0549,university of genoa,Italy,IT,italy,547.0,22.6,18.8,4.9,12.7,43.7,9.2,5.4,10.5,39.5,True,,47.2,36.1,28.3,78.0,73.4,47.3,16.5,7.0,58.0,True,401.0,43.5,36.4,28.3,66.5,48.3,43.9,23.7,8.0,57.0,True,italy,ITA,Italy,Italian Republic,IT,Europe & Central Asia,High income: OECD,True,62.4960708618164,,56.3315086364746,20.300500869751,,,True,-24.6,24.6
U0550,university of iceland,Iceland,IS,iceland,547.0,22.6,6.8,2.5,99.9,6.7,10.3,25.7,83.2,5.9,True,,43.6,23.4,34.0,70.6,75.6,55.8,17.0,12.0,68.0,True,501.0,40.65,18.7,32.0,66.3,63.1,61.6,17.9,10.0,68.0,True,iceland,ISL,Iceland,Republic of Iceland,IS,Europe & Central Asia,High income: OECD,True,,,,,,,False,-21.0,21.0
U0551,university of windsor,Canada,CA,canada,547.0,22.6,3.9,3.9,2.2,36.2,83.8,88.7,25.8,38.5,True,,43.6,28.7,29.8,56.7,60.7,90.8,34.1,35.0,53.0,True,,36.6,35.1,29.4,34.5,44.2,88.7,16.6,5.0,53.0,True,canada,CAN,Canada,Canada,CA,North America,High income: OECD,True,,,,,,,False,-21.0,21.0
U0552,united arab emirates university,United Arab Emirates,AE,united arab emirates,261.0,39.4,30.1,38.3,49.8,16.6,34.2,100.0,82.0,36.6,True,,52.05,27.0,34.5,83.2,77.4,89.1,12.6,18.0,74.0,True,251.0,50.0,24.7,29.8,82.3,72.5,88.8,10.9,17.0,80.0,True,united arab emirates,ARE,United Arab Emirates,United Arab Emirates,AE,Middle East & North Africa,High income: nonOECD,True,,,54.916259765625,17.8090705871582,,27893.0,True,-12.649999999999999,12.649999999999999
U0553,university of tabriz,"Iran, Islamic Republic of",IR,"iran, islamic republic of",552.0,22.5,5.9,5.0,3.4,81.7,6.8,1.5,5.3,1.2,True,,43.6,26.7,23.4,80.1,43.1,40.8,26.7,4.0,52.0,True,,36.6,23.4,21.4,68.9,41.0,36.7,16.6,5.0,53.0,True,iran,IRN,Iran,Islamic Republic of Iran,IR,Middle East & North Africa,Upper middle income,True,71.8811416625977,32.0686416625977,45.8151702880859,15.25767993927,,738260.0,True,-21.1,21.1
U0554,hasselt university,Belgium,BE,belgium,554.0,22.4,5.8,3.3,82.1,15.4,25.3,74.2,2.4,26.8,True,,50.05,33.5,38.1,69.1,83.9,71.6,30.9,14.0,50.0,True,301.0,47.85,33.4,39.5,63.3,57.3,70.2,31.1,14.0,49.0,True,belgium,BEL,Belgium,Kingdom of Belgium,BE,Europe & Central Asia,High income: OECD,True,75.0368270874023,,55.8789100646973,,,,True,-27.65,27.65
U0557,university of dhaka,Bangladesh,BD,bangladesh,554.0,22.4,23.0,45.6,11.2,2.9,1.0,1.6,93.7,11.8,True,,34.8,17.5,10.0,68.8,18.1,48.5,15.3,3.0,50.0,True,601.0,36.6,15.2,8.6,85.9,37.3,43.1,16.1,3.0,48.0,True,bangladesh,BGD,Bangladesh,People's Republic of Bangladesh,BD,South Asia,Low income,True,,,,,,,False,-12.399999999999999,12.399999999999999
U0560,ulster university,United Kingdom,GB,united kingdom,559.0,22.3,8.1,11.3,9.6,11.5,77.6,99.8,6.8,62.2,True,,39.4,21.3,22.4,62.0,50.1,82.4,20.1,10.0,56.0,True,,36.6,19.9,22.3,50.5,39.0,77.6,16.6,5.0,53.0,True,united kingdom,GBR,United Kingdom,United Kingdom of Great Britain and Northern Ireland,GB,Europe & Central Asia,High income: OECD,True,,,,,,740276.0,True,-17.099999999999998,17.099999999999998
U0561,umm al-qura university,Saudi Arabia,SA,saudi arabia,559.0,22.3,20.7,12.8,54.7,2.2,16.0,100.0,6.7,3.1,True,,39.4,33.3,14.4,62.2,53.2,73.1,9.6,7.0,53.0,True,,36.6,30.2,13.3,51.7,59.9,82.2,16.6,5.0,53.0,True,saudi arabia,SAU,Saudi Arabia,Kingdom of Saudi Arabia,SA,Middle East & North Africa,High income: nonOECD,True,63.066219329834,28.5307102203369,49.0502815246582,19.8450202941895,,185122.0,True,-17.099999999999998,17.099999999999998
U0564,eötvös loránd university,Hungary,HU,hungary,564.0,22.1,23.3,22.6,10.7,6.1,11.0,5.2,60.9,61.9,True,,34.8,28.6,19.2,57.3,33.4,51.3,17.8,11.0,61.0,True,601.0,36.6,32.9,18.2,49.6,37.2,52.1,17.5,9.0,62.0,True,hungary,HUN,Hungary,Hungary,HU,Europe & Central Asia,Upper middle income,True,50.8622016906738,34.0990982055664,54.5398712158203,14.6224298477173,,68485.0,True,-12.699999999999996,12.699999999999996
U0566,university of connecticut,United States,US,united states,565.0,22.0,14.4,8.1,18.2,29.8,19.4,27.4,23.3,37.6,True,,50.05,41.2,30.2,72.8,68.7,64.6,13.1,11.0,53.0,True,401.0,43.5,39.1,29.3,59.8,40.0,54.8,13.6,12.0,52.0,True,united states,USA,United States,United States of America,US,North America,High income: OECD,True,85.7957763671875,,56.2370185852051,,,,True,-28.049999999999997,28.049999999999997
U0567,chiang mai university,Thailand,TH,thailand,567.0,21.9,34.8,17.1,17.3,4.2,4.2,4.8,19.1,56.1,True,,34.8,28.5,19.1,46.3,58.1,39.5,13.6,4.0,61.0,True,1001.0,27.05,25.2,17.0,30.8,58.2,36.4,14.0,3.0,66.0,True,thailand,THA,Thailand,Kingdom of Thailand,TH,East Asia & Pacific,Upper middle income,True,48.8574409484863,26.9894104003906,58.3397102355957,21.5390300750732,98.14663,371412.0,True,-12.899999999999999,12.899999999999999
U0568,lebanese university,Lebanon,LB,lebanon,567.0,21.9,29.0,34.4,10.1,2.2,29.5,43.8,29.9,5.8,True,,34.8,42.8,22.3,23.6,17.7,78.8,14.6,16.0,70.0,True,1001.0,27.05,36.5,20.1,17.3,37.0,78.6,14.8,16.0,70.0,True,lebanon,LBN,Lebanon,Lebanese Republic,LB,Middle East & North Africa,Upper middle income,True,38.4847717285156,,,,,,True,-12.899999999999999,12.899999999999999
U0570,"university of chemistry and technology, prague",Czech Republic,CZ,czech republic,570.0,21.8,5.6,9.3,98.4,13.5,78.4,23.9,4.2,3.4,True,,30.450000000000003,32.8,14.7,29.0,45.7,51.0,8.3,23.0,57.0,True,1201.0,21.35,26.2,13.4,15.8,41.5,51.4,8.0,22.0,58.0,True,czech republic,CZE,Czech Republic,Czech Republic,CZ,Europe & Central Asia,High income: OECD,True,64.9667129516602,39.0339508056641,57.2906188964844,,,98119.0,True,-8.650000000000002,8.650000000000002
U0571,university of szeged,Hungary,HU,hungary,570.0,21.8,18.5,16.8,37.0,4.8,41.2,11.8,15.0,61.9,True,,30.450000000000003,29.9,15.8,40.5,48.1,57.8,12.3,20.0,56.0,True,1001.0,27.05,23.2,15.5,33.3,39.6,60.8,12.5,22.0,55.0,True,hungary,HUN,Hungary,Hungary,HU,Europe & Central Asia,Upper middle income,True,50.8622016906738,34.0990982055664,54.5398712158203,14.6224298477173,,68485.0,True,-8.650000000000002,8.650000000000002
