university_id,country_id,year,source,global_rank,global_ranking_score,research_impact_score,students_per_staff,international_student_percentage,academic_reputation_score,research_productivity_index,international_students_score
U3373,C0231,2024,THE 2024,1201.0,,35.5,13.6,1.0,,20.50896245427513,40.7
U3374,C0188,2024,THE 2024,1201.0,,41.6,13.4,8.0,,20.05116366309539,34.2
U3376,C0188,2024,THE 2024,1201.0,,33.3,17.1,7.0,,20.948949274226678,31.7
U3275,C0057,2024,THE 2024,1201.0,,35.2,14.8,5.0,,20.87156174026581,32.4
U3277,C0089,2024,THE 2024,1201.0,,39.3,46.2,2.0,,20.588851335511677,27.9
U3393,C0194,2024,THE 2024,1201.0,,40.2,23.9,6.0,,20.780120297319645,34.9
U3404,C0188,2024,THE 2024,1201.0,,34.3,16.7,4.0,,17.765194636351417,29.6
U3405,C0188,2024,THE 2024,1201.0,,33.1,19.8,4.0,,19.24992820886927,29.7
U3409,C0046,2024,THE 2024,1201.0,,46.2,15.8,1.0,,18.477231994605543,23.5
U3413,C0046,2024,THE 2024,1201.0,,49.0,20.6,0.0,,21.506515763261675,21.8
U3417,C0046,2024,THE 2024,1201.0,,43.5,18.6,3.0,,19.906028543077987,21.4
U3421,C0116,2024,THE 2024,1201.0,,24.8,8.8,2.0,,16.192408214378965,32.3
U3423,C0116,2024,THE 2024,1201.0,,21.4,10.9,5.0,,14.403432820760887,33.4
U3293,C0116,2024,THE 2024,1201.0,,25.9,6.2,5.0,,14.583982213568197,29.0
U3427,C0117,2024,THE 2024,1201.0,,41.5,28.3,11.0,,25.16726853706698,53.1
U3428,C0259,2024,THE 2024,1201.0,,52.3,25.8,0.0,,21.945903307030804,22.4
U3438,C0116,2024,THE 2024,1201.0,,19.1,13.4,8.0,,19.109276465991947,36.1
U3444,C0267,2024,THE 2024,1201.0,,32.1,23.0,8.0,,25.61800951559129,42.8
U3445,C0242,2024,THE 2024,1201.0,,8.2,10.4,1.0,,6.739852159904371,26.3
U3296,C0255,2024,THE 2024,1201.0,,45.8,24.6,2.0,,25.31740279791258,54.9
U3297,C0259,2024,THE 2024,1201.0,,42.6,23.5,0.0,,18.956062667112352,27.3
U3448,C0259,2024,THE 2024,1201.0,,35.5,10.9,1.0,,15.498797147630166,21.5
U3453,C0046,2024,THE 2024,1201.0,,34.5,31.0,5.0,,17.54164187648618,23.0
U3299,C0256,2024,THE 2024,1201.0,,37.3,22.5,0.0,,23.19780819148825,50.8
U2448,C0005,2024,THE 2024,1501.0,,25.4,20.9,1.0,,14.004432156143585,37.0
U2604,C0005,2024,THE 2024,1501.0,,8.1,19.5,1.0,,7.349303954751344,33.5
U0008,C0162,2024,THE 2024,1501.0,,30.1,91.8,1.0,,14.207157966050714,29.4
U2623,C0005,2024,THE 2024,1501.0,,11.6,21.3,1.0,,9.503885794899048,35.3
U0018,C0257,2024,THE 2024,1501.0,,22.7,5.7,3.0,,13.32496692135253,30.3
U0025,C0245,2024,THE 2024,1501.0,,26.1,11.1,7.0,,12.783450704517326,33.0
U0029,C0173,2024,THE 2024,1501.0,,17.2,10.7,1.0,,14.618372658715378,43.6
U0049,C0116,2024,THE 2024,1501.0,,20.8,10.7,4.0,,12.596202543551293,26.7
U0051,C0257,2024,THE 2024,1501.0,,23.5,22.2,8.0,,11.34081193050254,28.0
U0067,C0194,2024,THE 2024,1501.0,,31.6,22.3,8.0,,18.5441593813565,40.2
U0098,C0195,2024,THE 2024,1501.0,,15.2,19.0,27.0,,21.59368361719171,64.4
U0102,C0259,2024,THE 2024,1501.0,,24.6,28.4,3.0,,15.815713559299429,31.0
U2645,C0111,2024,THE 2024,1501.0,,39.1,15.5,0.0,,16.672247078146587,29.3
U2455,C0109,2024,THE 2024,1501.0,,16.5,22.0,1.0,,12.461709165997323,33.2
U3204,C0265,2024,THE 2024,1501.0,,8.8,10.1,2.0,,12.025353777286703,50.2
U0127,C0108,2024,THE 2024,1501.0,,18.7,14.8,5.0,,9.740891173790732,24.1
U2203,C0045,2024,THE 2024,1501.0,,33.5,18.4,2.0,,20.76018924097046,50.6
U0138,C0257,2024,THE 2024,1501.0,,30.5,27.6,6.0,,16.53676552863895,34.4
U0139,C0257,2024,THE 2024,1501.0,,23.1,23.3,12.0,,14.997416561719298,35.4
U0142,C0108,2024,THE 2024,1501.0,,20.0,13.6,0.0,,8.759236511482447,20.1
U0144,C0047,2024,THE 2024,1501.0,,33.1,14.1,2.0,,19.542960284087474,51.5
U0145,C0116,2024,THE 2024,1501.0,,10.4,12.2,3.0,,9.295297289435569,36.2
U0155,C0259,2024,THE 2024,1501.0,,32.7,18.7,5.0,,15.05359263287602,26.3
U2211,C0152,2024,THE 2024,1501.0,,10.2,15.0,2.0,,9.027315645695031,37.3
U2212,C0152,2024,THE 2024,1501.0,,12.8,29.6,0.0,,9.135954384219971,34.4
U2214,C0152,2024,THE 2024,1501.0,,11.1,19.5,0.0,,7.510230043635218,26.4
U2216,C0152,2024,THE 2024,1501.0,,7.7,10.6,1.0,,6.414726292360588,26.9
U2217,C0152,2024,THE 2024,1501.0,,9.1,17.4,0.0,,6.866960545357198,27.4
U2222,C0152,2024,THE 2024,1501.0,,17.1,48.0,0.0,,10.810200194729816,33.4
U2223,C0152,2024,THE 2024,1501.0,,19.1,45.2,1.0,,11.344756681668828,30.0
U2226,C0152,2024,THE 2024,1501.0,,14.6,19.6,0.0,,10.551449702272627,33.6
U0194,C0152,2024,THE 2024,1501.0,,12.6,21.7,3.0,,9.912147462074252,35.7
U0209,C0005,2024,THE 2024,1501.0,,12.5,11.9,2.0,,13.485293141766808,35.0
U2656,C0111,2024,THE 2024,1501.0,,19.8,13.3,0.0,,10.293442056413554,20.2
U0216,C0016,2024,THE 2024,1501.0,,13.8,13.2,2.0,,10.027968038192952,35.5
U0214,C0257,2024,THE 2024,1501.0,,15.7,13.3,3.0,,9.241848226975256,22.0
U2664,C0111,2024,THE 2024,1501.0,,14.6,11.7,0.0,,7.584625105779532,26.1
U2667,C0005,2024,THE 2024,1501.0,,12.2,23.7,1.0,,7.929275720657742,30.4
U2682,C0005,2024,THE 2024,1501.0,,14.4,23.7,1.0,,12.330928126114909,44.9
U0254,C0195,2024,THE 2024,1501.0,,10.6,15.6,20.0,,13.348537464048464,42.3
U0256,C0152,2024,THE 2024,1501.0,,17.1,45.2,1.0,,12.059747065412411,37.7
U2673,C0173,2024,THE 2024,1501.0,,35.0,25.8,0.0,,14.918942891502962,34.7
U0261,C0045,2024,THE 2024,1501.0,,10.7,18.6,6.0,,14.427223694292811,54.0
U0265,C0108,2024,THE 2024,1501.0,,30.2,14.0,2.0,,14.55239577445258,35.9
U0266,C0108,2024,THE 2024,1501.0,,13.5,7.3,0.0,,6.31510323103799,18.8
U0267,C0188,2024,THE 2024,1501.0,,23.1,10.8,3.0,,13.518465844444108,24.3
U0270,C0257,2024,THE 2024,1501.0,,22.8,16.3,13.0,,12.456971579193784,32.0
U2683,C0045,2024,THE 2024,1501.0,,13.9,25.5,1.0,,14.96896379568717,46.7
U2678,C0259,2024,THE 2024,1501.0,,26.7,36.9,4.0,,12.26926463256765,26.2
U2681,C0005,2024,THE 2024,1501.0,,19.3,21.5,0.0,,12.370142395081004,38.1
U0281,C0005,2024,THE 2024,1501.0,,14.9,20.4,1.0,,10.685036525048194,36.8
U0286,C0257,2024,THE 2024,1501.0,,29.2,22.1,9.0,,14.442654434088183,32.4
U0294,C0257,2024,THE 2024,1501.0,,30.3,14.4,5.0,,13.991311573317825,28.9
U2692,C0109,2024,THE 2024,1501.0,,17.2,14.4,1.0,,9.39848769652474,25.7
U0315,C0231,2024,THE 2024,1501.0,,10.3,17.4,2.0,,7.656036225042884,27.6
U0317,C0257,2024,THE 2024,1501.0,,30.4,18.5,8.0,,14.21593459614175,29.7
U0318,C0257,2024,THE 2024,1501.0,,20.0,24.2,10.0,,12.12894693966747,32.3
U2703,C0047,2024,THE 2024,1501.0,,9.0,58.2,0.0,,8.99243727435783,32.2
U0140,C0257,2024,THE 2024,1501.0,,22.7,19.9,20.0,,14.602360648268284,41.0
U0342,C0030,2024,THE 2024,1501.0,,11.7,22.6,0.0,,10.417937152311133,35.7
U0345,C0045,2024,THE 2024,1501.0,,29.0,20.3,3.0,,23.66364431988408,58.0
U2238,C0045,2024,THE 2024,1501.0,,19.3,21.1,3.0,,19.5775222556059,57.5
U2236,C0045,2024,THE 2024,1501.0,,22.9,22.9,0.0,,19.40537457509613,48.9
U2730,C0030,2024,THE 2024,1501.0,,11.8,30.4,0.0,,6.462654527432648,21.6
U0351,C0030,2024,THE 2024,1501.0,,8.9,14.7,0.0,,6.268872609520003,20.2
U1275,C0257,2024,THE 2024,1501.0,,21.6,17.9,3.0,,7.411091354779486,22.0
U0362,C0030,2024,THE 2024,1501.0,,18.2,21.0,0.0,,10.790198419289723,30.6
U0367,C0047,2024,THE 2024,1501.0,,5.8,13.6,3.0,,8.184751457221953,37.1
U0375,C0267,2024,THE 2024,1501.0,,28.2,37.5,5.0,,20.36764498059229,38.9
U0462,C0245,2024,THE 2024,1501.0,,30.4,16.3,1.0,,13.45395487098528,29.8
U0382,C0195,2024,THE 2024,1501.0,,10.7,24.3,2.0,,7.841220383596932,25.9
U0387,C0116,2024,THE 2024,1501.0,,13.0,24.4,2.0,,6.3527343163358045,20.9
U0399,C0267,2024,THE 2024,1501.0,,16.8,23.5,6.0,,10.317823677192298,29.8
U2489,C0162,2024,THE 2024,1501.0,,28.8,34.5,2.0,,13.725730943402386,26.7
U0410,C0116,2024,THE 2024,1501.0,,15.9,17.1,2.0,,12.073160238111772,34.1
U0418,C0116,2024,THE 2024,1501.0,,15.5,35.6,4.0,,11.473036374275564,30.4
U2745,C0152,2024,THE 2024,1501.0,,12.4,9.3,0.0,,8.334197480348681,31.6
U0470,C0216,2024,THE 2024,1501.0,,26.3,21.0,7.0,,19.74721336575182,44.2
U0471,C0046,2024,THE 2024,1501.0,,15.5,15.3,3.0,,12.191072061853358,23.4
U0483,C0188,2024,THE 2024,1501.0,,30.4,12.2,5.0,,14.316865190672765,27.3
U2757,C0194,2024,THE 2024,1501.0,,25.2,20.9,4.0,,12.318149411457243,24.0
U0505,C0259,2024,THE 2024,1501.0,,27.0,15.9,0.0,,13.769654250929293,27.9
U2766,C0230,2024,THE 2024,1501.0,,28.2,21.1,0.0,,18.790666231406654,49.5
U0513,C0187,2024,THE 2024,1501.0,,31.3,14.5,3.0,,16.181543890388205,29.3
U2619,C0087,2024,THE 2024,1501.0,,31.1,27.4,0.0,,19.968125353936024,51.5
U0527,C0257,2024,THE 2024,1501.0,,12.7,17.5,4.0,,10.746397359839555,21.9
U0530,C0109,2024,THE 2024,1501.0,,19.1,18.0,2.0,,15.14626449323801,35.1
U0531,C0116,2024,THE 2024,1501.0,,22.0,1.2,1.0,,9.507327812695475,19.1
U0539,C0116,2024,THE 2024,1501.0,,11.1,18.6,4.0,,10.392297276618471,35.5
U0552,C0257,2024,THE 2024,1501.0,,23.3,44.4,19.0,,13.293696289768503,38.5
U0553,C0194,2024,THE 2024,1501.0,,17.5,16.0,22.0,,14.058563888823144,46.1
U0559,C0047,2024,THE 2024,1501.0,,16.5,18.8,1.0,,14.351860479501973,44.7
U0580,C0047,2024,THE 2024,1501.0,,20.0,6.8,2.0,,15.010709973948131,46.6
U0589,C0257,2024,THE 2024,1501.0,,37.6,21.9,4.0,,14.641021128708438,23.7
U0591,C0066,2024,THE 2024,1501.0,,29.0,13.2,1.0,,19.196968020258492,52.1
U0596,C0257,2024,THE 2024,1501.0,,20.5,17.5,7.0,,14.252444837154544,27.0
U2324,C0030,2024,THE 2024,1501.0,,15.7,11.5,1.0,,8.419447034516342,21.2
U2333,C0030,2024,THE 2024,1501.0,,21.6,22.8,0.0,,13.421487345440584,34.5
U2330,C0030,2024,THE 2024,1501.0,,20.2,12.2,0.0,,11.482291809333846,22.0
U2334,C0030,2024,THE 2024,1501.0,,7.4,9.9,0.0,,5.011376060125963,20.4
U0616,C0173,2024,THE 2024,1501.0,,24.5,26.5,0.0,,12.055300291620894,31.4
U2338,C0030,2024,THE 2024,1501.0,,25.1,11.6,1.0,,13.476198216537972,26.1
U0619,C0030,2024,THE 2024,1501.0,,21.3,17.3,1.0,,11.074740886790869,28.0
U2340,C0030,2024,THE 2024,1501.0,,27.5,16.6,0.0,,14.751785941343243,29.8
U2357,C0030,2024,THE 2024,1501.0,,14.5,19.2,0.0,,8.162414885665,23.2
U0624,C0030,2024,THE 2024,1501.0,,22.3,15.0,1.0,,12.704550469064213,28.9
U2343,C0030,2024,THE 2024,1501.0,,20.7,16.3,1.0,,11.347621337909011,24.7
U0626,C0030,2024,THE 2024,1501.0,,21.3,17.7,0.0,,11.8851642553352,26.8
U0614,C0030,2024,THE 2024,1501.0,,19.1,12.3,0.0,,10.010680596503333,23.4
U2366,C0030,2024,THE 2024,1501.0,,5.7,12.4,0.0,,3.5546340988313627,18.3
U2348,C0030,2024,THE 2024,1501.0,,36.4,16.0,0.0,,16.222261739623775,28.1
U0663,C0030,2024,THE 2024,1501.0,,27.8,20.8,1.0,,15.611190868504591,30.8
U2805,C0030,2024,THE 2024,1501.0,,33.6,20.3,0.0,,17.171706876688862,37.8
U2529,C0005,2024,THE 2024,1501.0,,13.5,16.2,1.0,,10.349601898901174,38.3
U2275,C0066,2024,THE 2024,1501.0,,11.6,14.5,1.0,,10.575983422402668,40.6
U2811,C0116,2024,THE 2024,1501.0,,16.4,7.6,2.0,,10.6530094242606,26.5
U0679,C0116,2024,THE 2024,1501.0,,17.9,8.7,1.0,,9.197345070285891,24.4
U2497,C0236,2024,THE 2024,1501.0,,28.9,12.4,1.0,,16.916722264665523,42.8
U0691,C0257,2024,THE 2024,1501.0,,33.0,38.1,12.0,,18.12966815593728,39.5
U0704,C0085,2024,THE 2024,1501.0,,22.2,15.0,2.0,,14.29340801174567,40.8
U0708,C0260,2024,THE 2024,1501.0,,34.0,12.8,2.0,,19.54129121877613,48.6
U0710,C0194,2024,THE 2024,1501.0,,23.2,20.8,9.0,,12.658176869417709,32.1
U0714,C0108,2024,THE 2024,1501.0,,20.8,13.9,1.0,,10.08459863054198,25.2
U0718,C0108,2024,THE 2024,1501.0,,23.0,11.8,3.0,,12.128673066069188,24.1
U0737,C0194,2024,THE 2024,1501.0,,18.9,10.8,26.0,,13.999047199437529,42.1
U2832,C0152,2024,THE 2024,1501.0,,13.7,19.3,0.0,,9.06173392834031,31.2
U2833,C0152,2024,THE 2024,1501.0,,13.4,21.4,2.0,,10.487887928270135,36.4
U0742,C0195,2024,THE 2024,1501.0,,12.5,12.2,7.0,,8.514800415918284,26.8
U0765,C0251,2024,THE 2024,1501.0,,27.4,34.1,0.0,,19.001621634952887,39.7
U0774,C0109,2024,THE 2024,1501.0,,25.8,16.6,0.0,,11.33211312694873,19.8
U2531,C0162,2024,THE 2024,1501.0,,19.2,88.2,2.0,,9.723324527918086,23.6
U0777,C0005,2024,THE 2024,1501.0,,20.7,22.0,1.0,,15.664467101561833,41.9
U2841,C0054,2024,THE 2024,1501.0,,10.8,9.0,5.0,,15.002701895719406,53.0
U0782,C0089,2024,THE 2024,1501.0,,34.2,6.8,1.0,,14.08160421602344,26.2
U0785,C0195,2024,THE 2024,1501.0,,9.8,15.4,18.0,,11.196578745423428,39.2
U0791,C0108,2024,THE 2024,1501.0,,33.6,11.3,1.0,,13.636829227942036,23.4
U0796,C0257,2024,THE 2024,1501.0,,15.1,22.6,4.0,,7.990541078753514,22.8
U0809,C0116,2024,THE 2024,1501.0,,34.0,37.7,5.0,,18.25581087634979,38.3
U0818,C0251,2024,THE 2024,1501.0,,16.4,23.0,1.0,,14.20352795629906,49.2
U2860,C0116,2024,THE 2024,1501.0,,11.8,12.4,3.0,,9.179782688881035,24.6
U0829,C0116,2024,THE 2024,1501.0,,12.2,14.8,3.0,,9.61466328247979,27.4
U2376,C0047,2024,THE 2024,1501.0,,11.6,23.4,1.0,,11.833997156974087,38.0
U0886,C0195,2024,THE 2024,1501.0,,14.0,11.4,6.0,,6.986660721050904,23.1
U0890,C0257,2024,THE 2024,1501.0,,21.5,22.2,3.0,,9.363542396734667,21.1
U0902,C0152,2024,THE 2024,1501.0,,14.5,13.0,0.0,,8.508998607485426,25.5
U0914,C0089,2024,THE 2024,1501.0,,36.5,38.0,2.0,,16.358084091182565,30.7
U0933,C0195,2024,THE 2024,1501.0,,23.4,10.6,13.0,,13.131606711921672,33.8
U0934,C0195,2024,THE 2024,1501.0,,9.1,14.2,4.0,,8.294108758570069,28.1
U0945,C0109,2024,THE 2024,1501.0,,12.5,26.5,4.0,,10.1995035306595,35.5
U0951,C0257,2024,THE 2024,1501.0,,32.3,26.3,13.0,,21.28100584959417,56.9
U0957,C0257,2024,THE 2024,1501.0,,33.3,20.0,16.0,,19.20657515545229,44.0
U0966,C0085,2024,THE 2024,1501.0,,22.2,30.6,3.0,,16.768470055606056,46.7
U0969,C0195,2024,THE 2024,1501.0,,7.0,16.8,6.0,,5.946809222139041,25.0
U0970,C0116,2024,THE 2024,1501.0,,12.6,13.6,3.0,,9.251402530151386,28.2
U0973,C0257,2024,THE 2024,1501.0,,36.7,14.7,2.0,,17.79909395695773,32.5
U0983,C0057,2024,THE 2024,1501.0,,15.3,17.7,3.0,,13.768765346309255,38.2
U0984,C0188,2024,THE 2024,1501.0,,11.9,11.2,3.0,,9.53730251990008,27.9
U0993,C0082,2024,THE 2024,1501.0,,13.6,39.0,18.0,,18.70470842021298,60.8
U0995,C0109,2024,THE 2024,1501.0,,23.0,30.2,0.0,,9.721967005670535,21.3
U0998,C0046,2024,THE 2024,1501.0,,27.6,15.1,1.0,,11.376686291984369,22.0
U2879,C0005,2024,THE 2024,1501.0,,12.7,22.4,0.0,,10.273786650524237,37.5
U1036,C0116,2024,THE 2024,1501.0,,11.4,14.5,4.0,,9.896953281783976,38.7
U1037,C0116,2024,THE 2024,1501.0,,17.3,2.1,1.0,,8.498602190377545,21.2
U1041,C0116,2024,THE 2024,1501.0,,7.3,12.3,4.0,,7.337953481432141,33.4
U2887,C0181,2024,THE 2024,1501.0,,19.5,39.3,0.0,,15.00424492231597,44.4
U1045,C0257,2024,THE 2024,1501.0,,27.8,14.0,5.0,,12.079976279134817,22.7
U2568,C0005,2024,THE 2024,1501.0,,16.0,26.4,0.0,,9.238114685422174,29.4
U1058,C0231,2024,THE 2024,1501.0,,23.5,18.7,1.0,,14.735086403921908,33.8
U1060,C0257,2024,THE 2024,1501.0,,35.8,36.8,12.0,,18.453877636735243,35.5
U1069,C0195,2024,THE 2024,1501.0,,24.9,16.7,12.0,,13.71996751517967,31.7
U1070,C0195,2024,THE 2024,1501.0,,12.4,11.6,16.0,,9.672468972620766,35.4
U1071,C0195,2024,THE 2024,1501.0,,7.3,10.7,31.0,,11.239859539802804,45.2
U2889,C0217,2024,THE 2024,1501.0,,12.0,15.6,3.0,,9.374452445296772,36.2
U1077,C0195,2024,THE 2024,1501.0,,8.6,18.5,7.0,,6.485608617617563,24.3
U2892,C0111,2024,THE 2024,1501.0,,10.7,15.8,0.0,,5.470828043320265,22.6
U1113,C0231,2024,THE 2024,1501.0,,19.2,23.0,1.0,,18.0441476896073,30.7
U1123,C0257,2024,THE 2024,1501.0,,17.2,47.7,1.0,,12.394375944061364,18.8
U1155,C0257,2024,THE 2024,1501.0,,18.4,24.6,17.0,,12.525229006066514,37.3
U1135,C0257,2024,THE 2024,1501.0,,22.1,47.2,2.0,,10.844329441224652,25.8
U1136,C0116,2024,THE 2024,1501.0,,21.8,8.3,1.0,,12.355392904015622,26.8
U1137,C0116,2024,THE 2024,1501.0,,15.9,20.3,2.0,,15.221553435214783,39.1
U1138,C0116,2024,THE 2024,1501.0,,26.3,18.3,2.0,,12.797844704809156,25.0
U1147,C0261,2024,THE 2024,1501.0,,20.1,11.6,11.0,,15.1231090254073,36.1
U2537,C0145,2024,THE 2024,1501.0,,24.3,11.9,5.0,,15.49171102364688,43.7
U2899,C0111,2024,THE 2024,1501.0,,18.0,12.3,0.0,,9.937762343247345,29.5
U1169,C0116,2024,THE 2024,1501.0,,15.4,24.7,4.0,,12.304033549231493,40.9
U1176,C0116,2024,THE 2024,1501.0,,14.9,21.9,2.0,,12.881794780874234,44.8
U1187,C0173,2024,THE 2024,1501.0,,28.0,53.1,0.0,,15.036402681658451,32.5
U2904,C0005,2024,THE 2024,1501.0,,17.2,29.8,0.0,,12.10287753730207,39.7
U1188,C0173,2024,THE 2024,1501.0,,25.3,35.6,0.0,,15.525161864390256,41.9
U1189,C0181,2024,THE 2024,1501.0,,37.6,21.3,0.0,,19.19978091059797,40.6
U2908,C0109,2024,THE 2024,1501.0,,26.3,13.1,0.0,,9.524565265345965,18.4
U1201,C0130,2024,THE 2024,1501.0,,15.8,21.3,4.0,,12.453816583771337,24.1
U2922,C0188,2024,THE 2024,1501.0,,30.3,11.6,2.0,,13.213690964869716,20.7
U1225,C0118,2024,THE 2024,1501.0,,21.1,13.5,4.0,,18.396808396490695,54.2
U1228,C0195,2024,THE 2024,1501.0,,14.7,10.6,12.0,,13.549579046092097,38.5
U2765,C0188,2024,THE 2024,1501.0,,28.8,14.0,9.0,,18.36962833718,35.5
U1240,C0030,2024,THE 2024,1501.0,,19.6,10.9,1.0,,12.96031879550202,23.9
U2933,C0045,2024,THE 2024,1501.0,,25.8,17.4,0.0,,20.03461693576999,49.5
U1246,C0194,2024,THE 2024,1501.0,,29.7,16.5,3.0,,16.094378168692064,28.4
U2935,C0108,2024,THE 2024,1501.0,,26.5,29.4,2.0,,11.876548845818238,23.1
U2938,C0114,2024,THE 2024,1501.0,,24.6,27.0,4.0,,18.80679800232428,37.3
U1255,C0030,2024,THE 2024,1501.0,,12.4,28.1,0.0,,9.10037261261174,28.7
U1259,C0231,2024,THE 2024,1501.0,,10.5,30.2,2.0,,6.408221083656704,25.0
U2540,C0145,2024,THE 2024,1501.0,,32.6,19.9,3.0,,19.738508520868635,41.9
U1280,C0188,2024,THE 2024,1501.0,,22.4,11.7,9.0,,17.807202487094475,33.4
U1284,C0257,2024,THE 2024,1501.0,,31.9,30.6,5.0,,16.130513018081604,30.7
U2955,C0005,2024,THE 2024,1501.0,,31.4,23.8,0.0,,16.796466523584296,43.2
U1292,C0271,2024,THE 2024,1501.0,,15.5,14.2,10.0,,14.59289826806459,40.7
U2382,C0045,2024,THE 2024,1501.0,,28.7,12.1,1.0,,18.317498653671983,49.5
U1310,C0116,2024,THE 2024,1501.0,,13.5,34.0,5.0,,10.77735597453004,31.4
U1311,C0116,2024,THE 2024,1501.0,,11.6,30.7,1.0,,9.193919991903195,27.3
U1314,C0195,2024,THE 2024,1501.0,,14.3,14.9,6.0,,10.188459032904468,23.6
U1319,C0005,2024,THE 2024,1501.0,,21.3,22.6,1.0,,11.42521581701529,32.7
U1328,C0111,2024,THE 2024,1501.0,,23.7,33.6,0.0,,10.431569945101849,26.8
U1333,C0267,2024,THE 2024,1501.0,,22.6,21.6,11.0,,15.252701818722072,38.4
U1337,C0195,2024,THE 2024,1501.0,,8.6,21.5,5.0,,6.816323307119412,22.2
U2979,C0101,2024,THE 2024,1501.0,,16.1,14.9,5.0,,12.341217931527952,31.7
U2985,C0116,2024,THE 2024,1501.0,,24.3,7.4,3.0,,13.113992564616105,27.8
U2621,C0005,2024,THE 2024,1501.0,,10.3,17.7,1.0,,8.961885205596982,34.3
U2573,C0162,2024,THE 2024,1501.0,,33.6,82.1,1.0,,16.780798868911518,35.1
U2993,C0161,2024,THE 2024,1501.0,,23.8,20.3,2.0,,16.76324809633565,41.8
U1360,C0195,2024,THE 2024,1501.0,,11.0,16.0,13.0,,9.272797720442956,32.3
U1363,C0195,2024,THE 2024,1501.0,,25.3,13.3,7.0,,12.643550929460892,25.0
U2997,C0111,2024,THE 2024,1501.0,,16.3,20.2,0.0,,7.763821240807081,20.1
U1365,C0162,2024,THE 2024,1501.0,,40.9,71.0,0.0,,16.41074564859037,25.9
U2575,C0005,2024,THE 2024,1501.0,,6.6,20.8,0.0,,9.65506425806683,45.4
U1373,C0116,2024,THE 2024,1501.0,,22.9,20.5,6.0,,14.999347891799932,40.0
U1375,C0111,2024,THE 2024,1501.0,,16.0,6.5,1.0,,9.882990585026462,32.5
U3000,C0108,2024,THE 2024,1501.0,,23.2,25.8,8.0,,14.810458739935532,42.3
U2404,C0011,2024,THE 2024,1501.0,,16.9,35.2,0.0,,9.889408135225706,29.2
U1407,C0116,2024,THE 2024,1501.0,,17.3,8.7,5.0,,12.597565633298462,41.4
U1408,C0231,2024,THE 2024,1501.0,,14.8,18.3,1.0,,10.754890521279778,33.1
U1414,C0242,2024,THE 2024,1501.0,,35.2,9.8,5.0,,13.917541374162676,23.8
U1419,C0267,2024,THE 2024,1501.0,,21.0,22.5,3.0,,11.840378103824772,21.8
U1420,C0267,2024,THE 2024,1501.0,,13.3,14.7,9.0,,14.18622404902546,32.1
U1464,C0011,2024,THE 2024,1501.0,,20.0,16.9,1.0,,13.237358287293077,37.1
U1463,C0051,2024,THE 2024,1501.0,,11.8,11.0,3.0,,12.43612840056658,45.0
U1426,C0267,2024,THE 2024,1501.0,,8.4,19.5,1.0,,5.859217527493319,18.5
U1427,C0267,2024,THE 2024,1501.0,,23.1,23.8,2.0,,15.295936888530106,32.3
U1467,C0267,2024,THE 2024,1501.0,,12.1,25.0,4.0,,12.14340609155059,30.4
U1469,C0242,2024,THE 2024,1501.0,,30.1,15.2,1.0,,12.893070270634736,25.7
U1470,C0181,2024,THE 2024,1501.0,,9.2,4.6,3.0,,7.349594767763362,28.4
U1439,C0195,2024,THE 2024,1501.0,,17.6,9.3,11.0,,15.747181192711466,38.0
U1475,C0011,2024,THE 2024,1501.0,,26.9,16.3,5.0,,17.603789742500304,45.4
U1446,C0267,2024,THE 2024,1501.0,,27.5,12.3,1.0,,12.21241122177642,20.6
U1447,C0267,2024,THE 2024,1501.0,,22.4,15.7,6.0,,14.90461451663217,30.5
U1459,C0267,2024,THE 2024,1501.0,,15.7,20.6,1.0,,8.617036766796133,20.5
U1493,C0181,2024,THE 2024,1501.0,,19.8,24.0,0.0,,17.738084230014685,49.9
U2466,C0109,2024,THE 2024,1501.0,,27.2,28.0,1.0,,14.291147488442878,35.0
U1515,C0195,2024,THE 2024,1501.0,,10.7,14.7,4.0,,6.760884041231433,23.6
U1517,C0173,2024,THE 2024,1501.0,,23.8,15.9,0.0,,12.42176223777284,32.3
U1519,C0195,2024,THE 2024,1501.0,,9.1,8.0,11.0,,8.241393658399971,33.3
U3210,C0047,2024,THE 2024,1501.0,,26.0,17.3,0.0,,20.31846761182909,52.8
U1521,C0195,2024,THE 2024,1501.0,,11.2,12.2,4.0,,7.82762099580393,26.5
U1527,C0195,2024,THE 2024,1501.0,,7.7,14.9,9.0,,8.567312361581003,31.9
U1538,C0195,2024,THE 2024,1501.0,,7.7,5.4,11.0,,7.353927111669094,29.7
U1546,C0195,2024,THE 2024,1501.0,,10.0,13.4,4.0,,5.966447688614627,21.0
U2369,C0030,2024,THE 2024,1501.0,,9.6,23.6,1.0,,6.377695786277004,26.9
U3036,C0202,2024,THE 2024,1501.0,,29.1,15.1,1.0,,15.959568983606507,33.6
U1551,C0195,2024,THE 2024,1501.0,,12.8,14.6,17.0,,11.853158595344013,36.1
U1555,C0047,2024,THE 2024,1501.0,,5.3,9.7,0.0,,5.179191396730001,27.7
U1558,C0173,2024,THE 2024,1501.0,,32.0,22.5,0.0,,18.21736444850137,37.9
U1565,C0195,2024,THE 2024,1501.0,,5.8,11.6,17.0,,8.261346155545564,37.2
U1571,C0116,2024,THE 2024,1501.0,,20.0,8.5,2.0,,10.1701354439985,22.9
U1505,C0257,2024,THE 2024,1501.0,,24.5,20.1,5.0,,11.894252428490027,27.7
