university_id,university_name,country_id,country_name,region,match_method,manual_review_required,sources
U0965,iuliu haţieganu university of medicine and pharmacy clujnapoca,C0194,romania,,exact_normalized_name,False,"THE,WUR"
U0966,ivane javakhishvili tbilisi state university,C0085,georgia,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0967,ivan franko national university of lviv,C0242,ukraine,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0968,ivano frankivsk national technical university of oil and gas,C0242,ukraine,,exact_normalized_name,False,THE
U0969,ivanovo state university of chemistry and technology,C0195,russian federation,,exact_normalized_name,False,THE
U0970,iwate university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0971,izmir institute of technology,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U0972,izmir institute of technology iztech,C0257,turkey,Asia,exact_normalized_name,False,QS
U0973,izmir university of economics,C0257,turkey,,exact_normalized_name,False,THE
U0974,jabir ibn hayyan medical university,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U0975,jadara university,C0117,jordan,,exact_normalized_name,False,THE
U0976,jadavpur university,C0108,india,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0977,jagiellonian university,C0188,poland,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0978,jahangirnagar university,C0019,bangladesh,Asia,exact_normalized_name,False,"QS,THE"
U0979,james cook university,C0014,australia,Oceania,exact_normalized_name,False,"QS,THE,WUR"
U0980,jamia hamdard,C0108,india,Asia,exact_normalized_name,False,QS
U0981,jamia hamdard university,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0982,jamia millia islamia,C0108,india,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0983,jan evangelista purkyně university,C0057,czechia,,exact_normalized_name,False,"THE,WUR"
U0984,jan kochanowski university in kielce,C0188,poland,,exact_normalized_name,False,THE
U0985,japan advanced institute of science and technology jaist,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0986,japan university of economics,C0116,japan,,exact_normalized_name,False,THE
U0987,jashore university of science and technology,C0019,bangladesh,,exact_normalized_name,False,"THE,WUR"
U0988,jaume i university,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U0989,jawaharlal nehru technological university anantapur jntua,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0990,jawaharlal nehru university,C0108,india,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0991,jaypee university of information technology,C0108,india,,exact_normalized_name,False,THE
U0992,jazan university,C0200,saudi arabia,,exact_normalized_name,False,"THE,WUR"
U0993,jean moulin university lyon 3,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0994,jeju national university,C0261,south korea,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0995,jember university,C0109,indonesia,,exact_normalized_name,False,THE
U0996,jeonbuk national university,C0261,south korea,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0997,jerash private university,C0117,jordan,,exact_normalized_name,False,WUR
U0998,jianghan university,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0999,jiangnan university,C0046,china mainland,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1000,jiangsu normal university,C0046,china,,exact_normalized_name,False,"THE,WUR"
U1001,jiangsu university,C0046,china,,exact_normalized_name,False,"THE,WUR"
U1002,jiangxi university of finance and economics,C0046,china,,exact_normalized_name,False,WUR
U1003,the jikei university school of medicine,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U1004,jilin university,C0268,china mainland,Asia,exact_normalized_name,False,QS
U1005,jimma university,C0073,ethiopia,,exact_normalized_name,False,"THE,WUR"
U1006,jinan university,C0046,china,,exact_normalized_name,False,"THE,WUR"
U1007,jinan university china,C0268,china mainland,Asia,exact_normalized_name,False,QS
U1008,jizzakh polytechnic institute,C0248,uzbekistan,,exact_normalized_name,False,THE
U1009,jizzakh state pedagogical university,C0248,uzbekistan,,exact_normalized_name,False,THE
U1010,jönköping university,C0226,sweden,,exact_normalized_name,False,"THE,WUR"
U1011,johannes gutenberg universität mainz,C0086,germany,Europe,exact_normalized_name,False,QS
U1012,johannes gutenberg university of mainz,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U1013,johannes kepler university linz,C0015,austria,Europe,exact_normalized_name,False,QS
U1014,johannes kepler university of linz,C0015,austria,,exact_normalized_name,False,"THE,WUR"
U1015,the john paul ii catholic university of lublin,C0188,poland,,exact_normalized_name,False,"THE,WUR"
U1016,johns hopkins university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U1017,john von neumann university,C0101,hungary,,exact_normalized_name,False,THE
U1018,jordan university of science and technology,C0117,jordan,,exact_normalized_name,False,"THE,WUR"
U1019,jordan university of science technology,C0117,jordan,Asia,exact_normalized_name,False,QS
U1020,the josip juraj strossmayer university of osijek,C0053,croatia,Europe,exact_normalized_name,False,QS
U1021,jouf university,C0200,saudi arabia,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1022,jss academy of higher education and research,C0108,india,,exact_normalized_name,False,"THE,WUR"
U1023,juliusmaximiliansuniversität würzburg,C0086,germany,Europe,exact_normalized_name,False,QS
U1024,juntendo university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U1025,justusliebiguniversity giessen,C0086,germany,Europe,exact_normalized_name,False,"QS,THE,WUR"
U1026,kabarak university,C0119,kenya,,exact_normalized_name,False,THE
U1027,kabardinobalkarian state university,C0195,russian federation,,exact_normalized_name,False,THE
U1028,kadir has university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U1029,kafrelsheikh university,C0260,egypt,,exact_normalized_name,False,"THE,WUR"
U1030,kagawa university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U1031,kagoshima university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1032,kaist korea advanced institute of science technology,C0261,south korea,Asia,exact_normalized_name,False,QS
U1033,kalasalingam academy of research and education,C0108,india,,exact_normalized_name,False,"THE,WUR"
U1034,kamianetspodіlskyi ivan ohiienko national university,C0242,ukraine,,exact_normalized_name,False,"THE,WUR"
U1035,kampala international university,C0241,uganda,,exact_normalized_name,False,WUR
U1036,kanagawa university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U1037,kanazawa medical university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U1038,kanazawa university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1039,kangwon national university,C0261,south korea,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1040,kansai medical university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U1041,kansai university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U1042,kansas state university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U1043,kaohsiung medical university,C0267,taiwan,,exact_normalized_name,False,"THE,WUR"
U1044,karabük university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U1045,karadeniz technical university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U1046,karaganda buketov university,C0118,kazakhstan,Asia,exact_normalized_name,False,"QS,THE"
U1047,karaganda state technical university,C0118,kazakhstan,Asia,exact_normalized_name,False,QS
U1048,karaganda university of kazpotrebsoyuz,C0118,kazakhstan,,exact_normalized_name,False,"THE,WUR"
U1049,karakalpak state university,C0248,uzbekistan,,exact_normalized_name,False,THE
U1050,karlfranzensuniversitaet graz,C0015,austria,Europe,exact_normalized_name,False,QS
U1051,karlsruhe institute of technology,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U1052,karlstad university,C0226,sweden,,exact_normalized_name,False,"THE,WUR"
U1053,karnatak university dharwad,C0108,india,,exact_normalized_name,False,THE
U1054,karolinska institute,C0226,sweden,,exact_normalized_name,False,"THE,WUR"
U1055,karshi engineering economics institute,C0248,uzbekistan,,exact_normalized_name,False,THE
U1056,karshi state university,C0248,uzbekistan,,exact_normalized_name,False,WUR
U1057,karunya institute of technology and sciences,C0108,india,,exact_normalized_name,False,THE
U1058,kasetsart university,C0231,thailand,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1059,kashan university of medical sciences and health services,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U1060,kastamonu university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U1061,kaunas university of technology,C0137,lithuania,Europe,exact_normalized_name,False,"QS,THE,WUR"
U1062,kazakh ablai khan university of international relations and world languages,C0118,kazakhstan,Asia,exact_normalized_name,False,QS
U1063,kazakhbritish technical university,C0118,kazakhstan,Asia,exact_normalized_name,False,"QS,THE"
U1064,kazakh national agrarian university kaznau,C0118,kazakhstan,Asia,exact_normalized_name,False,QS
U1065,kazakh national pedagogical university abai,C0118,kazakhstan,,exact_normalized_name,False,"THE,WUR"
U1066,kazakh national womens teacher training university,C0118,kazakhstan,,exact_normalized_name,False,THE
U1067,kazakhstan medical university ksph,C0118,kazakhstan,,exact_normalized_name,False,THE
U1068,kazan federal university,C0195,russian federation,,exact_normalized_name,False,THE
U1069,kazan national research technical university,C0195,russian federation,,exact_normalized_name,False,THE
U1070,kazan national research technological university,C0195,russian federation,Europe,exact_normalized_name,False,"QS,THE"
U1071,kazan state medical university,C0195,russian federation,,exact_normalized_name,False,THE
U1072,kazan state power engineering university,C0195,russian federation,,exact_normalized_name,False,THE
U1073,kazan volga region federal university,C0195,russian federation,Europe,exact_normalized_name,False,QS
U1074,keele university,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U1075,keio university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1076,keisen university,C0116,japan,,exact_normalized_name,False,THE
U1077,kemerovo state university,C0195,russian federation,,exact_normalized_name,False,THE
U1078,kent state university,C0245,united states,Americas,exact_normalized_name,False,QS
U1079,kenyatta university,C0119,kenya,Africa,exact_normalized_name,False,QS
U1080,kermanshah university of medical sciences,C0259,iran,,exact_normalized_name,False,WUR
U1081,kermanshah university of technology,C0259,iran,,exact_normalized_name,False,WUR
U1082,kerman university of medical sciences,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U1083,khalifa university,C0243,united arab emirates,,exact_normalized_name,False,"THE,WUR"
U1084,khalifa university of science and technology,C0243,united arab emirates,Asia,exact_normalized_name,False,QS
U1085,kharazmi university,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U1086,kharkiv aviation institute,C0242,ukraine,,exact_normalized_name,False,THE
U1087,kharkiv national automobile and highway university,C0242,ukraine,,exact_normalized_name,False,THE
U1088,kharkiv national university of internal affairs,C0242,ukraine,,exact_normalized_name,False,THE
U1089,kharkiv national university of radio electronics,C0242,ukraine,Europe,exact_normalized_name,False,"QS,THE,WUR"
U1090,kharkiv university of humanities peoples ukrainian academy,C0242,ukraine,,exact_normalized_name,False,"THE,WUR"
U1091,khazar university,C0016,azerbaijan,,exact_normalized_name,False,"THE,WUR"
U1092,khoja akhmet yassawi international kazakhturkish university,C0118,kazakhstan,Asia,exact_normalized_name,False,QS
U1093,khomein university of medical sciences,C0259,iran,,exact_normalized_name,False,WUR
U1094,khon kaen university,C0231,thailand,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1095,khulna university,C0019,bangladesh,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1096,khulna university of engineering and technology,C0019,bangladesh,Asia,exact_normalized_name,False,QS
U1097,khulna university of engineering and technology kuet,C0019,bangladesh,,exact_normalized_name,False,"THE,WUR"
U1098,khwaja fareed university of engineering and information technology,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U1099,khyber medical university,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U1100,kiit university,C0108,india,,exact_normalized_name,False,"THE,WUR"
U1101,kimyo international university in tashkent,C0248,uzbekistan,,exact_normalized_name,False,THE
U1102,kindai university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U1103,kindai university kinki university,C0116,japan,Asia,exact_normalized_name,False,QS
U1104,king abdulaziz university,C0200,saudi arabia,,exact_normalized_name,False,"THE,WUR"
U1105,king abdulaziz university kau,C0200,saudi arabia,Asia,exact_normalized_name,False,QS
U1106,king abdullah university of science and technology kaust,C0200,saudi arabia,,exact_normalized_name,False,THE
U1107,king danylo university,C0242,ukraine,,exact_normalized_name,False,THE
U1108,king edward medical university,C0181,pakistan,,exact_normalized_name,False,THE
U1109,king fahd university of petroleum and minerals,C0200,saudi arabia,,exact_normalized_name,False,"THE,WUR"
U1110,king fahd university of petroleum minerals,C0200,saudi arabia,Asia,exact_normalized_name,False,QS
U1111,king faisal university,C0200,saudi arabia,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1112,king khalid university,C0200,saudi arabia,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1113,king mongkuts institute of technology ladkrabang,C0231,thailand,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1114,king mongkuts university of technology north bangkok,C0231,thailand,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1115,king mongkuts university of technology thonburi,C0231,thailand,Asia,exact_normalized_name,False,"QS,THE,WUR"
U1116,king saud bin abdulaziz university for health sciences,C0200,saudi arabia,,exact_normalized_name,False,"THE,WUR"
U1117,king saud university,C0200,saudi arabia,Asia,exact_normalized_name,False,"QS,THE,WUR"
