university_id,university_name,country_id,country,region,source,ranking_year,global_rank,normalized_rank,ranking_score,rank_band,overall_score,academic_reputation_score,employer_reputation_score,faculty_student_score,student_staff_ratio,citations_per_faculty_score,citations_score,teaching_score,research_score,industry_income_score,international_outlook_score,international_faculty_score,international_students_score,international_student_percentage,international_research_network_score,employment_outcomes_score,sustainability_score,number_of_students,female_percentage
U0018,acharya nagarjuna university,C047,India,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,7.9,,18.2,42.4,9.7,42.5,24.1,,,7.0,,,,4872,38
U0019,acıbadem university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,6.1,,18.0,22.4,11.4,38.7,24.9,,,3.0,,,,2784,74
U0025,adolfo ibanez university,C021,Chile,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,25.7,,20.0,15.6,17.2,38.1,60.4,,,5.0,,,,10573,38
U0030,agh university of krakow,C094,Poland,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,12.7,,18.7,20.6,18.6,56.8,25.5,,,3.0,,,,20240,35
U0035,aichi medical university,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,2.9,,31.6,26.5,12.4,41.1,18.7,,,1.0,,,,1323,57
U2482,universitas airlangga,C048,Indonesia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,7.7,,27.6,23.4,10.5,38.4,38.5,,,2.0,,,,26142,66
U0045,akdeniz university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,32.7,,27.8,15.5,10.8,38.1,19.7,,,3.0,,,,44434,33
U2655,university of alicante,C110,Spain,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.4,,23.1,20.3,18.4,39.3,41.3,,,10.0,,,,22094,58
U0126,anadolu university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.0,,32.9,23.1,11.3,40.5,22.9,,,3.0,,,,20815,53
U3204,university of the andes chile,C021,Chile,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,18.9,,28.0,17.8,14.3,40.2,48.1,,,3.0,,,,9405,58
U0128,andhra university,C047,India,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.2,,21.7,38.4,9.9,40.3,20.4,,,6.0,,,,9048,49
U2225,universidad andres bello unab,C021,Chile,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,19.5,,29.8,14.3,9.4,37.8,50.4,,,4.0,,,,46325,54
U0138,ankara university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,15.2,,25.6,18.8,11.0,37.7,27.4,,,5.0,,,,71311,46
U2660,university of antioquia,C023,Colombia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,21.5,,25.0,17.2,14.9,43.3,37.8,,,0.0,,,,38437,51
U0147,arab academy for science technology and maritime transport,C032,Egypt,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.8,,24.0,23.3,10.4,39.8,45.5,,,12.0,,,,32049,33
U0153,arak university,C049,Iran,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,21.3,,24.9,17.9,12.9,37.2,23.5,,,6.0,,,,6379,67
U0155,ariel university,C052,Israel,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,20.7,,15.5,15.8,18.9,40.1,31.4,,,0.0,,,,12418,49
U0174,ataturk university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,30.2,,37.2,18.8,14.0,37.3,20.4,,,3.0,,,,56419,51
U0187,austral university of chile,C021,Chile,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.5,,24.0,16.5,14.4,44.4,51.4,,,1.0,,,,17434,53
U0216,banasthali university,C047,India,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.1,,26.3,34.7,11.0,43.2,21.8,,,5.0,,,,10092,100
U0218,bandung institute of technology itb,C048,Indonesia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.9,,15.3,22.6,25.8,88.8,34.7,,,2.0,,,,20915,44
U0220,bangladesh agricultural university bau,C010,Bangladesh,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.3,,33.7,17.3,10.2,40.7,46.3,,,1.0,,,,9918,34
U0221,bangladesh university of engineering and technology,C010,Bangladesh,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.0,,33.0,18.1,13.4,37.8,25.7,,,0.0,,,,6268,22
U2688,university of benin,C083,Nigeria,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,25.2,,28.3,14.7,8.7,36.9,27.1,,,0.0,,,,47468,50
U0259,bezmialem vakif university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,9.5,,27.2,27.7,10.7,41.0,24.3,,,6.0,,,,2904,71
U0270,binus university,C048,Indonesia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.3,,24.4,17.6,14.3,43.8,27.0,,,4.0,,,,15331,41
U0288,bozok university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,16.8,,30.2,13.8,8.7,38.4,27.7,,,6.0,,,,14642,50
U2705,university of brasilia,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,15.2,,23.5,27.3,15.8,49.5,31.2,,,1.0,,,,45737,52
U2077,the british university in egypt,C032,Egypt,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,16.2,,41.9,15.1,8.7,37.1,30.1,,,3.0,,,,11042,46
U0294,brno university of technology,C028,Czech Republic,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,16.6,,17.1,18.6,17.8,42.7,56.2,,,23.0,,,,18762,29
U0298,bu ali sina university,C049,Iran,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,23.4,,29.0,16.5,15.6,38.4,22.0,,,1.0,,,,10838,56
U2712,university of bucharest,C098,Romania,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,32.7,,23.1,24.3,16.8,37.6,29.4,,,2.0,,,,31267,68
U0301,budapest university of technology and economics,C045,Hungary,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.0,,18.0,19.1,17.5,43.6,39.1,,,12.0,,,,18728,31
U2714,university of cadiz,C110,Spain,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,16.8,,32.6,17.6,16.4,38.4,39.8,,,9.0,,,,18672,56
U0324,canterbury christ church university,C126,United Kingdom,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.8,,26.4,24.7,12.8,37.0,47.7,,,14.0,,,,10740,69
U2741,university of carthage,C119,Tunisia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,9.9,,19.1,19.0,9.8,38.3,44.2,,,1.0,,,,28962,67
U2079,the catholic university of korea,C109,South Korea,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,7.1,,24.9,25.1,18.9,41.2,20.1,,,4.0,,,,9782,60
U0338,catholic university of the north,C021,Chile,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,20.4,,27.4,14.3,17.0,38.2,57.1,,,3.0,,,,11343,47
U0365,chang gung university of science and technology,C116,Taiwan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,26.5,,29.4,13.6,16.1,47.8,19.3,,,1.0,,,,6326,90
U2750,university of chemistry and technology prague,C028,Czech Republic,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,8.0,,15.8,26.2,13.4,41.5,51.4,,,22.0,,,,4006,58
U2751,university of chester,C126,United Kingdom,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,18.0,,18.7,18.8,12.9,37.6,56.5,,,15.0,,,,10435,68
U0399,chosun university,C109,South Korea,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,27.3,,16.9,17.8,22.2,81.3,29.6,,,3.0,,,,21073,48
U0408,chungbuk national university,C109,South Korea,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.2,,20.9,20.3,20.2,42.9,26.6,,,5.0,,,,17219,44
U0409,chungnam national university,C109,South Korea,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,20.7,,18.7,26.7,24.6,46.1,24.3,,,4.0,,,,21244,47
U0407,chung yuan christian university,C116,Taiwan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,31.3,,26.6,17.2,21.9,48.5,42.9,,,9.0,,,,15037,46
U0424,cochin university of science and technology,C047,India,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,16.9,,12.8,37.8,18.6,37.4,16.9,,,1.0,,,,3969,60
U2763,university of colorado colorado springs,C127,United States,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,21.2,,32.9,17.1,12.7,38.4,24.7,,,1.0,,,,12380,55
U2766,university of concepcion,C021,Chile,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.1,,30.1,16.4,14.0,49.9,50.7,,,2.0,,,,28112,52
U0443,corvinus university of budapest,C045,Hungary,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,21.3,,23.0,16.0,12.2,37.2,43.5,,,15.0,,,,11225,53
U0458,czech technical university in prague,C028,Czech Republic,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,8.8,,15.5,23.2,16.1,48.4,58.2,,,20.0,,,,16217,19
U0469,damghan university,C049,Iran,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,28.6,,25.4,18.1,13.3,39.1,23.4,,,0.0,,,,4980,62
U0475,de la salle university,C093,Philippines,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.9,,23.6,18.1,13.4,36.9,25.6,,,3.0,,,,12941,50
U0479,del rosario university,C023,Colombia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.2,,25.3,16.8,11.6,38.4,48.4,,,2.0,,,,11751,59
U0484,democritus university of thrace,C041,Greece,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,37.0,,36.9,15.2,13.8,37.9,32.6,,,4.0,,,,22230,56
U0498,dokuz eylul university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.6,,20.9,18.4,13.3,95.8,21.7,,,3.0,,,,56233,47
U0563,ege university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,18.5,,19.0,21.8,13.3,46.7,24.1,,,4.0,,,,33062,57
U0567,ehime university,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.3,,21.7,20.7,15.3,44.0,27.1,,,2.0,,,,9204,38
U0569,el bosque university,C023,Colombia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,6.6,,19.7,20.3,7.8,37.9,44.1,,,0.0,,,,12721,65
U2110,the university of electro communications,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,15.4,,10.5,19.9,21.1,44.3,32.6,,,6.0,,,,4662,12
U0578,erciyes university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,36.2,,23.7,20.0,14.1,68.9,24.1,,,4.0,,,,50212,47
U0583,escuela superior politecnica del litoral,C031,Ecuador,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,12.8,,35.0,16.1,10.2,37.0,54.3,,,1.0,,,,11549,38
U2418,universidade do estado do rio de janeiro uerj,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,9.1,,17.4,24.9,12.4,39.9,24.2,,,0.0,,,,22458,56
U2447,universidade federal do abc ufabc,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,22.2,,32.6,17.6,15.4,38.1,34.9,,,1.0,,,,16706,35
U2429,universidade federal da bahia,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.4,,25.6,24.6,11.1,37.2,24.6,,,0.0,,,,45692,51
U0606,federal university of espirito santo,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.4,,22.5,20.4,12.2,42.1,24.8,,,1.0,,,,23475,54
U0607,federal university of goias,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.7,,19.2,22.5,13.0,38.8,23.7,,,1.0,,,,25511,50
U0612,federal university of lavras,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,18.4,,15.7,24.7,17.1,54.3,23.1,,,1.0,,,,14637,52
U2452,universidade federal do parana ufpr,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.4,,15.2,25.4,16.0,39.1,23.9,,,0.0,,,,33621,63
U0622,federal university of rio grande do norte ufrn,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.7,,34.0,22.2,10.1,38.5,27.1,,,0.0,,,,37879,40
U0623,federal university of santa maria,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.7,,33.9,22.1,12.1,37.8,21.5,,,1.0,,,,27242,53
U0624,federal university of sao carlos,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,15.4,,18.4,28.1,19.0,42.8,26.1,,,1.0,,,,20314,50
U0630,federal university of uberlandia,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.6,,34.6,23.0,11.1,39.4,21.4,,,1.0,,,,25748,52
U0632,federal university of vicosa,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.3,,15.2,28.3,16.7,43.7,21.7,,,2.0,,,,16436,55
U0634,federico santa maria technical university,C021,Chile,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,30.0,,27.3,14.0,12.0,39.4,54.8,,,3.0,,,,22405,26
U2817,university of fort hare,C108,South Africa,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,38.4,,22.5,22.5,12.4,37.0,43.9,,,2.0,,,,13626,57
U2913,university of la frontera,C021,Chile,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,22.0,,28.8,16.0,12.9,37.1,49.7,,,1.0,,,,11053,50
U0665,fujian normal university,C022,China,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.2,,43.9,17.3,10.5,39.3,23.5,,,2.0,,,,31697,
U2541,universite de gabes,C119,Tunisia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,12.8,,25.7,18.1,9.3,36.9,42.1,,,1.0,,,,13152,75
U2485,universitas gadjah mada,C048,Indonesia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,8.1,,11.3,25.6,17.3,71.7,36.2,,,4.0,,,,38089,55
U0681,gazi university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,20.6,,23.0,27.5,16.2,92.7,18.9,,,3.0,,,,41358,50
U2827,university of gdansk,C094,Poland,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,23.9,,19.1,18.4,15.5,38.0,34.7,,,2.0,,,,19970,67
U0683,gdansk university of technology,C094,Poland,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,19.9,,33.3,17.7,15.1,45.0,29.9,,,5.0,,,,14816,38
U0684,gebze technical university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,22.7,,22.1,20.5,14.4,44.1,25.5,,,2.0,,,,8403,43
U0692,georgia southern university,C127,United States,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,18.8,,33.9,21.9,11.4,39.4,28.0,,,3.0,,,,22885,59
U0696,german university in cairo,C032,Egypt,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.9,,38.4,15.0,8.8,36.9,43.0,,,1.0,,,,11937,44
U0700,gifu university,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,7.5,,17.2,25.7,13.0,42.1,26.1,,,5.0,,,,7216,38
U0713,government college university lahore,C088,Pakistan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,19.4,,21.0,17.5,11.5,37.3,43.7,,,0.0,,,,11276,42
U0716,grand valley state university,C127,United States,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,15.3,,19.2,26.7,9.0,37.0,30.6,,,1.0,,,,20972,61
U0734,gunma university,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,7.7,,17.1,24.2,13.0,40.7,23.5,,,5.0,,,,6300,38
U0739,gyeongsang national university,C109,South Korea,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,12.3,,21.2,20.8,17.0,40.9,26.4,,,3.0,,,,12996,47
U0745,hallym university,C109,South Korea,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,9.4,,18.4,19.8,18.7,45.1,21.4,,,4.0,,,,7947,
U0754,harbin engineering university,C022,China,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,18.7,,18.6,24.6,23.2,79.3,21.7,,,3.0,,,,29861,23
U0760,hasanuddin university,C048,Indonesia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.6,,25.5,18.4,10.9,44.5,26.4,,,1.0,,,,33601,60
U2084,the hashemite university,C056,Jordan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,27.9,,23.7,14.3,13.5,42.8,54.5,,,7.0,,,,16647,61
U2565,universite hassan ii de casablanca,C077,Morocco,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,36.0,,30.3,19.4,8.6,38.6,24.6,,,2.0,,,,124623,52
U2580,universite polytechnique hauts de france,C037,France,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,21.2,,32.6,15.4,8.1,37.7,76.2,,,13.0,,,,13633,46
U0768,helwan university,C032,Egypt,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,19.3,,31.1,15.5,8.3,37.3,39.7,,,2.0,,,,127379,53
U0793,hosei university,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,39.2,,27.8,16.7,10.0,38.3,31.8,,,4.0,,,,30300,38
U2864,university of hradec kralove,C028,Czech Republic,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,12.3,,30.0,17.0,13.6,39.3,57.6,,,3.0,,,,6390,65
U0808,hungarian university of agriculture and life sciences,C045,Hungary,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,10.5,,21.0,21.1,13.3,37.7,56.2,,,14.0,,,,10474,53
U2877,university of ilorin,C083,Nigeria,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,34.8,,35.8,19.8,10.7,36.9,33.5,,,1.0,,,,40901,48
U0839,incheon national university,C109,South Korea,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.3,,25.2,17.9,14.6,38.6,29.8,,,3.0,,,,13210,
U0843,indian institute of science education and research bhopal,C047,India,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.1,,19.2,27.8,15.8,36.9,20.2,,,0.0,,,,1724,32
U0899,international hellenic university,C041,Greece,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,49.0,,34.4,11.7,10.8,37.3,31.2,,,1.0,,,,45009,54
U0912,ipb university,C048,Indonesia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,6.7,,17.6,26.1,9.7,53.1,40.4,,,3.0,,,,23580,58
U2884,university of isfahan,C049,Iran,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,24.7,,21.9,30.6,17.2,38.5,27.9,,,4.0,,,,16756,61
U0938,istanbul medipol university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,20.4,,28.2,14.1,9.5,38.0,34.8,,,11.0,,,,24332,65
U0947,ivan franko national university of lviv,C124,Ukraine,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,10.0,,4.2,20.6,9.5,37.6,30.9,,,1.0,,,,18357,65
U0970,jawaharlal nehru technological university anantapur jntua,C047,India,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,16.1,,34.1,26.0,12.3,37.3,16.0,,,0.0,,,,5683,38
U0975,jeju national university,C109,South Korea,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.6,,22.4,19.3,15.6,40.0,23.0,,,4.0,,,,11741,52
U0979,jianghan university,C022,China,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,15.5,,40.4,15.2,11.5,44.4,20.5,,,2.0,,,,19522,55
U1010,kagawa university,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,9.9,,20.8,20.3,12.2,42.3,28.9,,,2.0,,,,6369,42
U1017,kanazawa medical university,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,2.2,,18.8,25.7,8.9,37.9,19.5,,,2.0,,,,1090,54
U1019,kangwon national university,C109,South Korea,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,22.0,,19.1,20.3,19.4,39.9,23.1,,,3.0,,,,22104,41
U1024,karabuk university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,41.8,,37.2,13.1,8.8,37.2,42.6,,,22.0,,,,47263,39
U1041,kaunas university of technology,C065,Lithuania,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.2,,21.3,18.2,15.9,43.8,44.3,,,8.0,,,,8361,34
U1065,kharazmi university,C049,Iran,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,19.0,,19.4,31.3,14.1,38.0,24.6,,,4.0,,,,12607,54
U1074,khon kaen university,C118,Thailand,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,18.1,,19.2,22.1,14.4,49.5,32.2,,,2.0,,,,34434,59
U1077,khulna university of engineering and technology kuet,C010,Bangladesh,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,15.0,,45.7,14.3,9.2,37.0,24.3,,,0.0,,,,5562,23
U1094,king mongkut s university of technology north bangkok,C118,Thailand,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,22.8,,31.5,16.6,10.3,39.1,23.0,,,0.0,,,,27055,43
U1106,kitasato university,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,5.2,,20.3,23.9,10.1,41.3,17.9,,,1.0,,,,8605,54
U1117,kochi university of technology,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,20.3,,10.1,25.2,14.3,42.0,33.7,,,2.0,,,,2593,25
U2591,universiti kuala lumpur,C070,Malaysia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,12.3,,24.1,17.2,9.0,40.1,38.3,,,3.0,,,,15858,41
U1162,kyushu institute of technology kyutech,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,16.0,,25.1,20.2,14.1,53.5,36.2,,,5.0,,,,5646,14
U1171,lahore college for women university lcwu,C088,Pakistan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.7,,27.5,22.8,8.8,36.9,28.7,,,0.0,,,,10457,100
U2929,university of lethbridge,C020,Canada,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.3,,20.5,17.0,13.7,37.0,57.1,,,11.0,,,,7172,
U1165,l n gumilyov eurasian national university,C057,Kazakhstan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.1,,24.4,18.1,10.9,37.0,53.3,,,4.0,,,,19358,57
U1216,londrina state university,C016,Brazil,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,11.2,,15.9,23.1,14.9,45.5,21.1,,,1.0,,,,21180,58
U2944,university of lucknow,C047,India,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,39.2,,20.7,30.3,10.3,37.4,18.1,,,0.0,,,,17291,50
U1224,lumiere university lyon 2,C037,France,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,47.2,,8.7,22.4,18.4,37.3,61.0,,,18.0,,,,25186,68
U2949,university of malaga,C110,Spain,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,13.8,,30.8,17.2,14.6,39.8,39.1,,,6.0,,,,35888,54
U2594,universiti malaysia kelantan,C070,Malaysia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,20.1,,23.9,14.7,11.6,39.4,33.5,,,3.0,,,,8787,71
U2598,universiti malaysia sarawak unimas,C070,Malaysia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,17.9,,16.2,22.9,11.8,37.9,45.7,,,7.0,,,,13956,73
U2960,university of maribor,C106,Slovenia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.3,,28.3,17.2,17.4,42.5,43.5,,,10.0,,,,12403,53
U1264,marmara university,C120,Turkey,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,30.6,,24.1,18.3,10.0,40.4,26.3,,,6.0,,,,62414,51
U1293,mendel university in brno,C028,Czech Republic,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,16.5,,18.1,19.0,17.6,37.7,55.7,,,20.0,,,,8886,57
U1296,metropolitan autonomous university,C073,Mexico,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,21.1,,31.6,17.3,17.5,38.1,25.8,,,1.0,,,,59709,50
U1307,mie university,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,8.4,,19.0,22.4,12.7,44.9,23.8,,,4.0,,,,7125,38
U1310,ming chi university of technology,C116,Taiwan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,19.5,,29.4,16.4,19.8,53.3,25.6,,,2.0,,,,4514,26
U1324,mohammed v university of rabat,C077,Morocco,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,43.3,,17.4,30.4,13.3,45.4,27.9,,,3.0,,,,88644,52
U2998,university of monastir,C119,Tunisia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,9.6,,26.5,19.6,10.0,36.9,45.1,,,2.0,,,,19203,70
U1345,multimedia university,C070,Malaysia,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,10.6,,25.6,19.5,10.7,38.5,42.1,,,11.0,,,,7116,51
U3006,university of mumbai,C047,India,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,23.5,,16.1,29.6,19.9,38.0,16.7,,,1.0,,,,13330,51
U3009,university of mysore,C047,India,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,21.4,,20.8,31.3,8.6,37.3,34.5,,,10.0,,,,7970,42
U1354,nagaoka university of technology,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,11.1,,9.1,25.0,15.7,47.3,36.5,,,12.0,,,,2189,10
U1355,nagasaki university,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,6.7,,22.1,24.2,13.0,43.9,36.1,,,6.0,,,,8869,39
U1356,nagoya city university,C055,Japan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,7.5,,24.1,24.5,15.8,51.2,21.7,,,4.0,,,,4514,48
U1393,national chengchi university,C116,Taiwan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,14.8,,11.0,23.9,28.3,44.4,47.6,,,13.0,,,,12489,57
U1396,national chin yi university of technology,C116,Taiwan,,WUR,2023,1201–1500,1350.5,10.03,1001-1500,,,,,23.2,,13.6,15.2,23.6,46.4,24.1,,,5.0,,,,7294,30
