university_id,university_name,country_id,country_name,region
U02349,ubon ratchathani university,C214,Thailand,East Asia & Pacific
U02350,ubt,C237,Kosovo,Europe & Central Asia
U02351,ucl,C076,United Kingdom,Europe & Central Asia
U02352,ucsi university,C157,Malaysia,East Asia & Pacific
U02353,udayana university,C097,Indonesia,East Asia & Pacific
U02354,uees espiritu santo university,C062,Ecuador,Latin America & Caribbean
U02355,ufa state petroleum technological university,C186,Russian Federation,
U02356,ufa university of science and technology,C186,Russian Federation,
U02357,uin sulthan thaha saifuddin jambi,C097,Indonesia,East Asia & Pacific
U02358,uit the arctic university of norway,C165,Norway,Europe & Central Asia
U02359,ulm university,C052,Germany,Europe & Central Asia
U02360,ulsan national institute of science and technology unist,C115,"Korea, Rep.",
U02361,ulsan national institute of science and technology unist,,,
U02362,ulster university,C076,United Kingdom,Europe & Central Asia
U02363,ulster university,,,
U02364,ulyanovsk state technical university,C186,Russian Federation,
U02365,ulyanovsk state university,C186,Russian Federation,
U02366,umaru musa yaradua university,C162,Nigeria,Sub-Saharan Africa
U02367,umea university,C206,Sweden,Europe & Central Asia
U02368,umeå university,C206,Sweden,Europe & Central Asia
U02369,umm alqura university,C189,Saudi Arabia,Middle East & North Africa
U02370,umm alqura university,,,
U02371,unesc,C028,Brazil,Latin America & Caribbean
U02372,unesp,C028,Brazil,Latin America & Caribbean
U02373,unichristus,C028,Brazil,Latin America & Caribbean
U02374,unir international university of la rioja,C066,Spain,Europe & Central Asia
U02375,unisinos university,C028,Brazil,Latin America & Caribbean
U02376,united arab emirates university,C007,United Arab Emirates,Middle East & North Africa
U02377,united arab emirates university,,,
U02378,united international university,C019,Bangladesh,South Asia
U02379,universiapolis université internationale dagadir,C136,Morocco,Middle East & North Africa
U02380,universidad adolfo ibáñez,C037,Chile,Latin America & Caribbean
U02381,universidad alberto hurtado,C037,Chile,Latin America & Caribbean
U02382,universidad andrés bello,C037,Chile,Latin America & Caribbean
U02383,universidad andrés bello unab,C037,Chile,Latin America & Caribbean
U02384,universidad anáhuac méxico,C142,Mexico,Latin America & Caribbean
U02385,universidad austral,C008,Argentina,Latin America & Caribbean
U02386,universidad austral de chile,C037,Chile,Latin America & Caribbean
U02387,universidad autonoma de yucatan,C142,Mexico,Latin America & Caribbean
U02388,universidad autónoma chapingo,C142,Mexico,Latin America & Caribbean
U02389,universidad autónoma de aguascalientes,C142,Mexico,Latin America & Caribbean
U02390,universidad autónoma de baja california,C142,Mexico,Latin America & Caribbean
U02391,universidad autónoma de chile,C037,Chile,Latin America & Caribbean
U02392,universidad autónoma de ciudad juárez,C142,Mexico,Latin America & Caribbean
U02393,universidad autónoma de coahuila,C142,Mexico,Latin America & Caribbean
U02394,universidad autónoma de guadalajara uag,C142,Mexico,Latin America & Caribbean
U02395,universidad autónoma de madrid,C066,Spain,Europe & Central Asia
U02396,universidad autónoma de nuevo león,C142,Mexico,Latin America & Caribbean
U02397,universidad autónoma de nuevo león uanl,C142,Mexico,Latin America & Caribbean
U02398,universidad autónoma de querétaro,C142,Mexico,Latin America & Caribbean
U02399,universidad autónoma de querétaro uaq,C142,Mexico,Latin America & Caribbean
U02400,universidad autónoma de san luis de potosí,C142,Mexico,Latin America & Caribbean
U02401,universidad autónoma de yucatán,C142,Mexico,Latin America & Caribbean
U02402,universidad autónoma del estado de hidalgo,C142,Mexico,Latin America & Caribbean
U02403,universidad autónoma del estado de hidalgo uaeh,C142,Mexico,Latin America & Caribbean
U02404,universidad autónoma del estado de mexico uaemex,C142,Mexico,Latin America & Caribbean
U02405,universidad autónoma del estado de morelos,C142,Mexico,Latin America & Caribbean
U02406,universidad autónoma del estado de morelos uaem,C142,Mexico,Latin America & Caribbean
U02407,universidad autónoma del estado de méxico uaemex,C142,Mexico,Latin America & Caribbean
U02408,universidad autónoma metropolitana uam,C142,Mexico,Latin America & Caribbean
U02409,universidad bernardo ohiggins,C037,Chile,Latin America & Caribbean
U02410,universidad camilo josé cela,C066,Spain,Europe & Central Asia
U02411,universidad carlos iii de madrid uc3m,C066,Spain,Europe & Central Asia
U02412,universidad católica andres bello,C231,"Venezuela, RB",
U02413,universidad católica boliviana san pablo,C027,Bolivia,Latin America & Caribbean
U02414,universidad católica de colombia,C043,Colombia,Latin America & Caribbean
U02415,universidad católica de cuenca,C062,Ecuador,Latin America & Caribbean
U02416,universidad católica de la santísima concepción,C037,Chile,Latin America & Caribbean
U02417,universidad católica de la santísima concepción ucsc,C037,Chile,Latin America & Caribbean
U02418,universidad católica de santiago de guayaquil,C062,Ecuador,Latin America & Caribbean
U02419,universidad católica de temuco,C037,Chile,Latin America & Caribbean
U02420,universidad católica del maule,C037,Chile,Latin America & Caribbean
U02421,universidad católica del norte,C037,Chile,Latin America & Caribbean
U02422,universidad católica del uruguay ucu,C227,Uruguay,Latin America & Caribbean
U02423,universidad católica san antonio de murcia ucam,C066,Spain,Europe & Central Asia
U02424,universidad católica san pablo,C173,Peru,Latin America & Caribbean
U02425,universidad central de chile,C037,Chile,Latin America & Caribbean
U02426,universidad central de venezuela,C231,"Venezuela, RB",
U02427,universidad central del ecuador,C062,Ecuador,Latin America & Caribbean
U02428,universidad central marta abreu de las villas,C047,Cuba,Latin America & Caribbean
U02429,universidad científica del sur,C173,Peru,Latin America & Caribbean
U02430,universidad césar vallejo,C173,Peru,Latin America & Caribbean
U02431,universidad de alcalá,C066,Spain,Europe & Central Asia
U02432,universidad de antioquia,C043,Colombia,Latin America & Caribbean
U02433,universidad de belgrano,C008,Argentina,Latin America & Caribbean
U02434,universidad de buenos aires uba,C008,Argentina,Latin America & Caribbean
U02435,universidad de caldas,C043,Colombia,Latin America & Caribbean
U02436,universidad de carabobo,C231,"Venezuela, RB",
U02437,universidad de cartagena,C043,Colombia,Latin America & Caribbean
U02438,universidad de castillala mancha,C066,Spain,Europe & Central Asia
U02439,universidad de chile,C037,Chile,Latin America & Caribbean
U02440,universidad de concepción,C037,Chile,Latin America & Caribbean
U02441,universidad de costa rica,C046,Costa Rica,Latin America & Caribbean
U02442,universidad de cuenca,C062,Ecuador,Latin America & Caribbean
U02443,universidad de córdoba colombia,C043,Colombia,Latin America & Caribbean
U02444,universidad de córdoba españa,C066,Spain,Europe & Central Asia
U02445,universidad de guadalajara udg,C142,Mexico,Latin America & Caribbean
U02446,universidad de guanajuato,C142,Mexico,Latin America & Caribbean
U02447,universidad de la frontera ufro,C037,Chile,Latin America & Caribbean
U02448,universidad de la habana,C047,Cuba,Latin America & Caribbean
U02449,universidad de la república udelar,C227,Uruguay,Latin America & Caribbean
U02450,universidad de la sabana,C043,Colombia,Latin America & Caribbean
U02451,universidad de la salle,C043,Colombia,Latin America & Caribbean
U02452,universidad de la serena,C037,Chile,Latin America & Caribbean
U02453,universidad de las américas puebla udlap,C142,Mexico,Latin America & Caribbean
U02454,universidad de las américas udla ecuador,C062,Ecuador,Latin America & Caribbean
U02455,universidad de las fuerzas armadas espe,C062,Ecuador,Latin America & Caribbean
U02456,universidad de las fuerzas armadas espe ex escuela politécnica del ejército,C062,Ecuador,Latin America & Caribbean
U02457,universidad de león,C066,Spain,Europe & Central Asia
U02458,universidad de lima,C173,Peru,Latin America & Caribbean
U02459,universidad de los andes,C043,Colombia,Latin America & Caribbean
U02460,universidad de los andes chile,C037,Chile,Latin America & Caribbean
U02461,universidad de los andes ula mérida,C231,"Venezuela, RB",
U02462,universidad de medellín,C043,Colombia,Latin America & Caribbean
U02463,universidad de monterrey udem,C142,Mexico,Latin America & Caribbean
U02464,universidad de montevideo um,C227,Uruguay,Latin America & Caribbean
U02465,universidad de oriente santiago de cuba,C047,Cuba,Latin America & Caribbean
U02466,universidad de oviedo,C066,Spain,Europe & Central Asia
U02467,universidad de palermo up,C008,Argentina,Latin America & Caribbean
U02468,universidad de pamplona,C043,Colombia,Latin America & Caribbean
U02469,universidad de panama,C172,Panama,Latin America & Caribbean
U02470,universidad de piura,C173,Peru,Latin America & Caribbean
U02471,universidad de puerto rico,C178,Puerto Rico,Latin America & Caribbean
U02472,universidad de san andrés udesa,C008,Argentina,Latin America & Caribbean
U02473,universidad de san carlos de guatemala usac,C087,Guatemala,Latin America & Caribbean
U02474,universidad de santander udes,C043,Colombia,Latin America & Caribbean
U02475,universidad de santiago de chile usach,C037,Chile,Latin America & Caribbean
U02476,universidad de sevilla,C066,Spain,Europe & Central Asia
U02477,universidad de sonora,C142,Mexico,Latin America & Caribbean
U02478,universidad de talca,C037,Chile,Latin America & Caribbean
U02479,universidad de tarapaca,C037,Chile,Latin America & Caribbean
U02480,universidad de valladolid,C066,Spain,Europe & Central Asia
U02481,universidad de valparaíso uv,C037,Chile,Latin America & Caribbean
U02482,universidad de zaragoza,C066,Spain,Europe & Central Asia
U02483,universidad del bíobío,C037,Chile,Latin America & Caribbean
U02484,universidad del cauca,C043,Colombia,Latin America & Caribbean
U02485,universidad del desarrollo udd,C037,Chile,Latin America & Caribbean
U02486,universidad del magdalena,C043,Colombia,Latin America & Caribbean
U02487,universidad del norte,C043,Colombia,Latin America & Caribbean
U02488,universidad del pacífico,C173,Peru,Latin America & Caribbean
U02489,universidad del pacífico ecuador,C062,Ecuador,Latin America & Caribbean
U02490,universidad del rosario,C043,Colombia,Latin America & Caribbean
U02491,universidad del salvador,C008,Argentina,Latin America & Caribbean
U02492,universidad del sinú,C043,Colombia,Latin America & Caribbean
U02493,universidad del valle,C043,Colombia,Latin America & Caribbean
U02494,universidad del valle de mexico uvm,C142,Mexico,Latin America & Caribbean
U02495,universidad del zulia,C231,"Venezuela, RB",
U02496,universidad diego portales udp,C037,Chile,Latin America & Caribbean
U02497,universidad eafit,C043,Colombia,Latin America & Caribbean
U02498,universidad externado de colombia,C043,Colombia,Latin America & Caribbean
U02499,universidad iberoamericana ibero,C142,Mexico,Latin America & Caribbean
U02500,universidad icesi,C043,Colombia,Latin America & Caribbean
U02501,universidad industrial de santander uis,C043,Colombia,Latin America & Caribbean
U02502,universidad internacional del ecuador,C062,Ecuador,Latin America & Caribbean
