master_university_id,source_a,source_a_row,source_b,source_b_row,match_method,match_score
UNI02752,THE,2175,WUR,1872,exact,exact
UNI02753,THE,2178,WUR,1874,exact,exact
UNI02754,THE,2179,WUR,1875,exact,exact
UNI02756,THE,2180,WUR,1876,exact,exact
UNI02758,THE,2182,WUR,1879,exact,exact
UNI02760,THE,2183,WUR,1880,exact,exact
UNI01097,THE,2192,WUR,1881,exact,exact
UNI02763,THE,2193,WUR,1882,exact,exact
UNI02765,THE,2194,WUR,1884,exact,exact
UNI02767,THE,2196,WUR,1886,exact,exact
UNI02768,THE,2202,WUR,1887,exact,exact
UNI02770,THE,2205,WUR,1889,exact,exact
UNI02772,THE,2206,WUR,1890,exact,exact
UNI00550,THE,2207,WUR,1891,exact,exact
UNI02774,THE,2214,WUR,1893,exact,exact
UNI02776,THE,2216,WUR,1894,exact,exact
UNI02778,THE,2219,WUR,1895,exact,exact
UNI02780,THE,2220,WUR,1897,exact,exact
UNI02781,THE,2224,WUR,1899,exact,exact
UNI02782,THE,2227,WUR,1900,exact,exact
UNI01102,THE,2230,WUR,1901,exact,exact
UNI02783,THE,2234,WUR,1902,exact,exact
UNI02785,THE,2237,WUR,1903,exact,exact
UNI02787,THE,2238,WUR,1904,exact,exact
UNI02790,THE,2240,WUR,1906,exact,exact
UNI02792,THE,2241,WUR,1907,exact,exact
UNI01024,THE,2242,WUR,1908,exact,exact
UNI02794,THE,2244,WUR,1909,exact,exact
UNI02796,THE,2245,WUR,1910,exact,exact
UNI02803,THE,2253,WUR,1915,exact,exact
UNI02805,THE,2255,WUR,1916,exact,exact
UNI02807,THE,2257,WUR,1917,exact,exact
UNI02818,THE,2265,WUR,1931,exact,exact
UNI02811,THE,2268,WUR,1923,exact,exact
UNI02813,THE,2272,WUR,1926,exact,exact
UNI02820,THE,2280,WUR,1932,exact,exact
UNI01288,THE,2281,WUR,1279,exact,exact
UNI02822,THE,2282,WUR,1935,exact,exact
UNI02823,THE,2283,WUR,1936,exact,exact
UNI02826,THE,2289,WUR,1938,exact,exact
UNI02828,THE,2290,WUR,1939,exact,exact
UNI02843,THE,2292,WUR,1952,exact,exact
UNI02830,THE,2293,WUR,1941,exact,exact
UNI02832,THE,2294,WUR,1942,exact,exact
UNI02834,THE,2296,WUR,1943,exact,exact
UNI02855,THE,2300,WUR,1960,exact,exact
UNI02839,THE,2307,WUR,1947,exact,exact
UNI02841,THE,2308,WUR,1948,exact,exact
UNI00941,THE,2311,WUR,1949,exact,exact
UNI02845,THE,2314,WUR,1954,exact,exact
UNI02847,THE,2316,WUR,1955,exact,exact
UNI02850,THE,2318,WUR,1957,exact,exact
UNI02852,THE,2319,WUR,1958,exact,exact
UNI02853,THE,2320,WUR,1959,exact,exact
UNI02857,THE,2321,WUR,1961,exact,exact
UNI02859,THE,2323,WUR,1962,exact,exact
UNI02861,THE,2327,WUR,1963,exact,exact
UNI02863,THE,2328,WUR,1964,exact,exact
UNI02865,THE,2329,WUR,1965,exact,exact
UNI02867,THE,2330,WUR,1966,exact,exact
UNI02868,THE,2332,WUR,1968,exact,exact
UNI02869,THE,2333,WUR,1969,exact,exact
UNI00976,THE,2334,WUR,1970,exact,exact
UNI02887,THE,2339,WUR,1989,exact,exact
UNI02871,THE,2340,WUR,1973,exact,exact
UNI02872,THE,2341,WUR,1974,exact,exact
UNI02873,THE,2347,WUR,1976,exact,exact
UNI02878,THE,2354,WUR,1980,exact,exact
UNI02883,THE,2359,WUR,1987,exact,exact
UNI02885,THE,2360,WUR,1988,exact,exact
UNI02889,THE,2362,WUR,1990,exact,exact
UNI02890,THE,2363,WUR,1991,exact,exact
UNI02891,THE,2364,WUR,1992,exact,exact
UNI02894,THE,2368,WUR,1995,exact,exact
UNI02896,THE,2373,WUR,1997,exact,exact
UNI02899,THE,2376,WUR,1999,exact,exact
UNI02901,THE,2380,WUR,2001,exact,exact
UNI02903,THE,2383,WUR,2003,exact,exact
UNI02904,THE,2384,WUR,2005,exact,exact
UNI02906,THE,2387,WUR,2006,exact,exact
UNI02907,THE,2388,WUR,2007,exact,exact
UNI02908,THE,2389,WUR,2008,exact,exact
UNI02913,THE,2393,WUR,2012,exact,exact
UNI02914,THE,2394,WUR,2013,exact,exact
UNI02916,THE,2396,WUR,2016,exact,exact
UNI02917,THE,2397,WUR,2017,exact,exact
UNI02919,THE,2398,WUR,2018,exact,exact
UNI02920,THE,2399,WUR,2019,exact,exact
UNI02921,THE,2401,WUR,2020,exact,exact
UNI02923,THE,2402,WUR,2021,exact,exact
UNI02924,THE,2404,WUR,2023,exact,exact
UNI02925,THE,2405,WUR,2024,exact,exact
UNI02928,THE,2407,WUR,2026,exact,exact
UNI02929,THE,2409,WUR,2028,exact,exact
UNI02930,THE,2410,WUR,2029,exact,exact
UNI02932,THE,2411,WUR,2031,exact,exact
UNI02933,THE,2412,WUR,2032,exact,exact
UNI02935,THE,2413,WUR,2033,exact,exact
UNI02937,THE,2414,WUR,2035,exact,exact
UNI02939,THE,2415,WUR,2036,exact,exact
UNI02941,THE,2416,WUR,2037,exact,exact
UNI02943,THE,2417,WUR,2038,exact,exact
UNI02944,THE,2419,WUR,2039,exact,exact
UNI02946,THE,2420,WUR,2040,exact,exact
UNI02948,THE,2422,WUR,2041,exact,exact
UNI02950,THE,2426,WUR,2044,exact,exact
UNI02895,THE,2427,WUR,1996,exact,exact
UNI02951,THE,2429,WUR,2045,exact,exact
UNI02953,THE,2438,WUR,2047,exact,exact
UNI03116,THE,2440,WUR,2171,exact,exact
UNI02955,THE,2441,WUR,2048,exact,exact
UNI02957,THE,2445,WUR,2049,exact,exact
UNI02960,THE,2448,WUR,2051,exact,exact
UNI02961,THE,2450,WUR,2053,exact,exact
UNI02963,THE,2451,WUR,2054,exact,exact
UNI02965,THE,2455,WUR,2055,exact,exact
UNI02968,THE,2456,WUR,2057,exact,exact
UNI02969,THE,2459,WUR,2058,exact,exact
UNI02975,THE,2464,WUR,2063,exact,exact
UNI02977,THE,2468,WUR,2065,exact,exact
UNI02979,THE,2472,WUR,2066,exact,exact
UNI02980,THE,2475,WUR,2067,exact,exact
UNI02982,THE,2477,WUR,2068,exact,exact
UNI02984,THE,2479,WUR,2070,exact,exact
UNI02985,THE,2480,WUR,2071,exact,exact
UNI02987,THE,2482,WUR,2073,exact,exact
UNI02989,THE,2484,WUR,2074,exact,exact
UNI02990,THE,2485,WUR,2075,exact,exact
UNI02992,THE,2487,WUR,2076,exact,exact
UNI02994,THE,2488,WUR,2077,exact,exact
UNI02996,THE,2490,WUR,2079,exact,exact
UNI02995,THE,2491,WUR,2078,exact,exact
UNI02997,THE,2492,WUR,2080,exact,exact
UNI02998,THE,2496,WUR,2081,exact,exact
UNI02999,THE,2501,WUR,2083,exact,exact
UNI03001,THE,2502,WUR,2084,exact,exact
UNI03002,THE,2504,WUR,2086,exact,exact
UNI03004,THE,2505,WUR,2087,exact,exact
UNI03023,THE,2506,WUR,2102,exact,exact
UNI01377,THE,2508,WUR,2089,exact,exact
UNI03008,THE,2513,WUR,2092,exact,exact
UNI03009,THE,2514,WUR,2093,exact,exact
UNI03010,THE,2515,WUR,2094,exact,exact
UNI03011,THE,2516,WUR,2095,exact,exact
UNI03013,THE,2518,WUR,2096,exact,exact
UNI03015,THE,2520,WUR,2097,exact,exact
UNI03016,THE,2523,WUR,2098,exact,exact
UNI03018,THE,2525,WUR,2099,exact,exact
UNI03020,THE,2526,WUR,2100,exact,exact
UNI03021,THE,2527,WUR,2101,exact,exact
UNI03025,THE,2528,WUR,2105,exact,exact
UNI03028,THE,2532,WUR,2108,exact,exact
UNI03030,THE,2535,WUR,2110,exact,exact
UNI03032,THE,2537,WUR,2111,exact,exact
UNI03037,THE,2541,WUR,2115,exact,exact
UNI03040,THE,2542,WUR,2117,exact,exact
UNI03044,THE,2543,WUR,2120,exact,exact
UNI03050,THE,2548,WUR,2123,exact,exact
UNI03052,THE,2549,WUR,2125,exact,exact
UNI03054,THE,2551,WUR,2126,exact,exact
UNI03059,THE,2555,WUR,2130,exact,exact
UNI03061,THE,2556,WUR,2131,exact,exact
UNI03062,THE,2558,WUR,2132,exact,exact
UNI03064,THE,2560,WUR,2133,exact,exact
UNI03065,THE,2561,WUR,2134,exact,exact
UNI03066,THE,2563,WUR,2135,exact,exact
UNI03067,THE,2564,WUR,2136,exact,exact
UNI03069,THE,2565,WUR,2137,exact,exact
UNI03070,THE,2566,WUR,2138,exact,exact
UNI03072,THE,2567,WUR,2139,exact,exact
UNI03074,THE,2568,WUR,2140,exact,exact
UNI03077,THE,2569,WUR,2142,exact,exact
UNI03079,THE,2571,WUR,2143,exact,exact
UNI03082,THE,2572,WUR,2145,exact,exact
UNI03084,THE,2574,WUR,2146,exact,exact
UNI03086,THE,2575,WUR,2147,exact,exact
UNI03088,THE,2576,WUR,2148,exact,exact
UNI03090,THE,2578,WUR,2149,exact,exact
UNI03093,THE,2591,WUR,2153,exact,exact
UNI03094,THE,2592,WUR,2154,exact,exact
UNI03117,THE,2593,WUR,2172,exact,exact
UNI03095,THE,2594,WUR,2155,exact,exact
UNI03096,THE,2595,WUR,2156,exact,exact
UNI03097,THE,2596,WUR,2157,exact,exact
UNI03098,THE,2601,WUR,2158,exact,exact
UNI03100,THE,2605,WUR,2159,exact,exact
UNI03103,THE,2609,WUR,2162,exact,exact
UNI03105,THE,2612,WUR,2163,exact,exact
UNI03106,THE,2616,WUR,2164,exact,exact
UNI03107,THE,2617,WUR,2165,exact,exact
UNI03109,THE,2619,WUR,2166,exact,exact
UNI03111,THE,2623,WUR,2168,exact,exact
UNI01341,THE,2624,WUR,2169,exact,exact
UNI03119,THE,2628,WUR,2174,exact,exact
UNI03122,THE,2630,WUR,2177,exact,exact
UNI03123,THE,2634,WUR,2180,exact,exact
UNI03126,THE,2636,WUR,2182,exact,exact
UNI03127,THE,2637,WUR,2183,exact,exact
UNI03129,THE,2639,WUR,2184,exact,exact
UNI03133,THE,2641,WUR,2186,exact,exact
UNI03136,THE,2643,WUR,2188,exact,exact
UNI03138,THE,2646,WUR,2189,exact,exact
UNI03141,THE,2650,WUR,2191,exact,exact
UNI03142,THE,2651,WUR,2193,exact,exact
UNI01016,THE,2652,WUR,2194,exact,exact
UNI03144,THE,2653,WUR,2195,exact,exact
UNI03145,THE,2656,WUR,2196,exact,exact
UNI03148,THE,2658,WUR,2198,exact,exact
UNI03150,THE,2659,WUR,2199,exact,exact
UNI03152,THE,2660,WUR,2200,exact,exact
UNI03154,THE,2661,WUR,2201,exact,exact
UNI03155,THE,2662,WUR,2202,exact,exact
UNI03157,THE,2663,WUR,2203,exact,exact
UNI03159,THE,2666,WUR,2205,exact,exact
UNI03160,THE,2667,WUR,2206,exact,exact
UNI03161,THE,2670,WUR,2207,exact,exact
UNI03163,THE,2672,WUR,2208,exact,exact
UNI00041,THE,37,WUR,34,fuzzy,97.2972972972973
UNI01513,THE,39,WUR,46,fuzzy,98.96907216494846
UNI00065,THE,57,WUR,92,fuzzy,95.23809523809523
UNI01526,THE,93,WUR,72,fuzzy,96.875
UNI00132,THE,111,WUR,118,fuzzy,95.23809523809523
UNI01565,THE,167,WUR,169,fuzzy,96.55172413793103
UNI00241,THE,213,WUR,268,fuzzy,98.0392156862745
UNI00212,THE,220,WUR,215,fuzzy,96.15384615384616
UNI00256,THE,235,WUR,227,fuzzy,98.30508474576271
UNI01624,THE,301,WUR,590,fuzzy,97.77777777777777
UNI00331,THE,315,WUR,428,fuzzy,95.65217391304348
UNI00368,THE,330,WUR,382,fuzzy,98.24561403508771
UNI01590,THE,332,WUR,228,fuzzy,98.18181818181819
UNI00215,THE,425,WUR,265,fuzzy,95.45454545454545
UNI00120,THE,469,WUR,465,fuzzy,95.89041095890411
UNI01719,THE,510,WUR,500,fuzzy,97.43589743589743
UNI00589,THE,518,WUR,618,fuzzy,98.18181818181819
UNI01808,THE,647,WUR,879,fuzzy,95.34883720930233
UNI01814,THE,656,WUR,652,fuzzy,98.18181818181819
UNI01885,THE,747,WUR,905,fuzzy,96.96969696969697
UNI01711,THE,769,WUR,478,fuzzy,98.0392156862745
UNI00918,THE,899,WUR,842,fuzzy,98.82352941176471
UNI01993,THE,945,WUR,900,fuzzy,95.38461538461537
UNI01766,THE,988,WUR,585,fuzzy,98.85057471264368
UNI00805,THE,1002,WUR,960,fuzzy,96.66666666666667
UNI00881,THE,1015,WUR,972,fuzzy,95.23809523809523
UNI00932,THE,1061,WUR,1242,fuzzy,96.42857142857143
UNI02076,THE,1080,WUR,1040,fuzzy,96.42857142857143
UNI01946,THE,1081,WUR,832,fuzzy,98.18181818181819
UNI01970,THE,1111,WUR,866,fuzzy,96.0
UNI02136,THE,1126,WUR,1317,fuzzy,97.14285714285714
UNI02151,THE,1154,WUR,1361,fuzzy,98.36065573770492
UNI01015,THE,1196,WUR,1431,fuzzy,97.2972972972973
UNI02158,THE,1203,WUR,1163,fuzzy,95.45454545454545
UNI02180,THE,1231,WUR,1188,fuzzy,95.0
UNI02040,THE,1240,WUR,985,fuzzy,96.3855421686747
UNI02206,THE,1262,WUR,1221,fuzzy,97.22222222222221
UNI02208,THE,1268,WUR,1225,fuzzy,96.875
UNI02217,THE,1276,WUR,1233,fuzzy,96.0
UNI02218,THE,1277,WUR,1234,fuzzy,97.2972972972973
UNI01687,THE,1279,WUR,422,fuzzy,96.2962962962963
UNI02231,THE,1296,WUR,1255,fuzzy,96.66666666666667
UNI02232,THE,1297,WUR,1256,fuzzy,97.22222222222221
UNI01217,THE,1300,WUR,1259,fuzzy,96.0
UNI02256,THE,1338,WUR,1290,fuzzy,95.45454545454545
UNI00808,THE,1376,WUR,1316,fuzzy,99.3103448275862
UNI02291,THE,1385,WUR,1332,fuzzy,98.36065573770492
UNI02294,THE,1392,WUR,1336,fuzzy,97.5
UNI02302,THE,1405,WUR,1347,fuzzy,96.7741935483871
UNI02322,THE,1430,WUR,1372,fuzzy,96.15384615384616
UNI01179,THE,1439,WUR,1127,fuzzy,96.875
UNI01151,THE,1452,WUR,1384,fuzzy,96.2962962962963
UNI02330,THE,1453,WUR,1386,fuzzy,96.96969696969697
UNI01161,THE,1465,WUR,1403,fuzzy,96.0
UNI01339,THE,1467,WUR,1406,fuzzy,96.66666666666667
UNI02343,THE,1472,WUR,1411,fuzzy,98.63013698630137
UNI02355,THE,1486,WUR,1425,fuzzy,98.55072463768117
UNI02405,THE,1490,WUR,1691,fuzzy,96.0
UNI02357,THE,1491,WUR,1430,fuzzy,98.9247311827957
UNI02406,THE,1492,WUR,1692,fuzzy,98.7012987012987
UNI02154,THE,1509,WUR,1159,fuzzy,95.83333333333334
UNI02371,THE,1512,WUR,1444,fuzzy,97.05882352941177
UNI02164,THE,1525,WUR,1172,fuzzy,96.15384615384616
UNI02436,THE,1529,WUR,1745,fuzzy,95.65217391304348
UNI02378,THE,1532,WUR,1453,fuzzy,95.52238805970148
UNI02379,THE,1534,WUR,1455,fuzzy,96.0
UNI01169,THE,1535,WUR,1456,fuzzy,96.47058823529412
UNI02380,THE,1536,WUR,1457,fuzzy,96.0
UNI02383,THE,1541,WUR,1462,fuzzy,98.24561403508771
UNI02457,THE,1551,WUR,1771,fuzzy,98.11320754716981
UNI02462,THE,1555,WUR,1773,fuzzy,96.42857142857143
UNI02390,THE,1565,WUR,1476,fuzzy,95.23809523809523
UNI02391,THE,1568,WUR,1477,fuzzy,96.42857142857143
UNI02413,THE,1602,WUR,1500,fuzzy,95.08196721311475
UNI01087,THE,1603,WUR,1501,fuzzy,96.15384615384616
UNI02414,THE,1604,WUR,1502,fuzzy,96.42857142857143
UNI02437,THE,1623,WUR,1529,fuzzy,98.55072463768117
UNI01334,THE,1630,WUR,1534,fuzzy,97.43589743589743
UNI00813,THE,1653,WUR,1548,fuzzy,96.7741935483871
UNI01280,THE,1658,WUR,1911,fuzzy,97.77777777777777
UNI02461,THE,1664,WUR,1554,fuzzy,96.7741935483871
UNI02463,THE,1666,WUR,1555,fuzzy,98.0392156862745
UNI01290,THE,1684,WUR,1562,fuzzy,98.85057471264368
UNI02489,THE,1714,WUR,1581,fuzzy,98.50746268656717
UNI02493,THE,1722,WUR,1586,fuzzy,95.65217391304348
UNI02496,THE,1728,WUR,1591,fuzzy,98.41269841269842
UNI02500,THE,1735,WUR,1594,fuzzy,97.14285714285714
UNI02630,THE,1740,WUR,2010,fuzzy,97.5609756097561
UNI02276,THE,1753,WUR,1314,fuzzy,96.55172413793103
UNI02516,THE,1782,WUR,1621,fuzzy,96.42857142857143
UNI01477,THE,1799,WUR,1629,fuzzy,96.7741935483871
UNI02523,THE,1801,WUR,1631,fuzzy,96.875
UNI02527,THE,1804,WUR,1634,fuzzy,96.20253164556962
UNI02531,THE,1811,WUR,1637,fuzzy,96.42857142857143
UNI02744,THE,1859,WUR,2144,fuzzy,96.55172413793103
UNI01148,THE,1861,WUR,2129,fuzzy,96.0
UNI02566,THE,1867,WUR,1669,fuzzy,96.55172413793103
UNI02336,THE,1872,WUR,1398,fuzzy,96.42857142857143
UNI02583,THE,1888,WUR,1684,fuzzy,95.45454545454545
UNI02351,THE,1892,WUR,1420,fuzzy,98.96907216494846
UNI02617,THE,1968,WUR,1729,fuzzy,98.79518072289156
UNI02628,THE,1982,WUR,1738,fuzzy,96.96969696969697
UNI02680,THE,2042,WUR,1784,fuzzy,98.63013698630137
UNI02703,THE,2073,WUR,1809,fuzzy,97.5609756097561
UNI02726,THE,2109,WUR,1837,fuzzy,96.2962962962963
UNI02728,THE,2125,WUR,1838,fuzzy,95.45454545454545
UNI02430,THE,2155,WUR,1518,fuzzy,95.08196721311475
UNI02799,THE,2247,WUR,1912,fuzzy,96.0
UNI02800,THE,2250,WUR,1913,fuzzy,99.2
UNI02809,THE,2266,WUR,1921,fuzzy,98.94736842105263
UNI02816,THE,2277,WUR,1930,fuzzy,97.19626168224299
UNI02836,THE,2299,WUR,1944,fuzzy,97.67441860465115
UNI02848,THE,2317,WUR,1956,fuzzy,96.2962962962963
UNI02877,THE,2352,WUR,1979,fuzzy,95.0
UNI02880,THE,2357,WUR,1984,fuzzy,99.00990099009901
UNI02892,THE,2365,WUR,1993,fuzzy,96.22641509433963
UNI02897,THE,2375,WUR,1998,fuzzy,97.95918367346938
UNI02926,THE,2406,WUR,2025,fuzzy,98.0392156862745
UNI03114,THE,2444,WUR,2170,fuzzy,96.55172413793103
UNI02959,THE,2446,WUR,2050,fuzzy,98.63013698630137
UNI02973,THE,2463,WUR,2062,fuzzy,96.55172413793103
UNI03006,THE,2509,WUR,2090,fuzzy,96.55172413793103
UNI03046,THE,2546,WUR,2121,fuzzy,98.41269841269842
UNI03048,THE,2547,WUR,2122,fuzzy,98.18181818181819
UNI03092,THE,2587,WUR,2152,fuzzy,95.52238805970148
UNI03125,THE,2635,WUR,2181,fuzzy,95.83333333333334
UNI03131,THE,2640,WUR,2185,fuzzy,97.95918367346938
