university_id,university_name,country_name,openalex_id,openalex_display_name,openalex_country_code,openalex_country,openalex_ror,openalex_works_count,openalex_works_2023,openalex_works_2024,openalex_works_2025
U2251,University of Pau and Pays de l’Adour,France,,,,,,,,,
U2252,Pavol Jozef Šafárik University in Košice,Slovakia,,,,,,,,,
U2253,Persian Gulf University,Iran,,,,,,,,,
U2254,Pirogov Russian National Research Medical University,Russian Federation,,,,,,,,,
U2255,Polytechnic Institute of Porto,Portugal,,,,,,,,,
U2256,Pontifical Catholic University of Peru,Peru,,,,,,,,,
U2257,Pontifical Catholic University of Valparaíso,Chile,,,,,,,,,
U2258,Pontifical Javeriana University,Colombia,,,,,,,,,
U2259,Port Said University,Egypt,,,,,,,,,
U2260,Poznań University of Life Sciences,Poland,,,,,,,,,
U2261,University of Puerto Rico,Puerto Rico,,,,,,,,,
U2262,University of Qom,Iran,,,,,,,,,
U2263,University Rey Juan Carlos,Spain,,,,,,,,,
U2264,Université Saint-Joseph de Beyrouth,Lebanon,,,,,,,,,
U2265,Saitama Medical University,Japan,,,,,,,,,
U2266,Sapporo Medical University,Japan,,,,,,,,,
U2267,SASTRA University,India,,,,,,,,,
U2268,Sathyabama Institute of Science and Technology,India,,,,,,,,,
U2269,Selçuk University,Turkey,,,,,,,,,
U2270,Semnan University of Medical Sciences and Health Services,Iran,,,,,,,,,
U2271,Seoul National University of Science and Technology (SeoulTech),South Korea,,,,,,,,,
U2272,University of La Serena,Chile,,,,,,,,,
U2273,Shahid Bahonar University of Kerman,Iran,,,,,,,,,
U2274,Shahid Sadoughi University of Medical Sciences,Iran,,,,,,,,,
U2275,University of Shanghai for Science and Technology,China,,,,,,,,,
U2276,Shiga University of Medical Science,Japan,,,,,,,,,
U2277,Showa University,Japan,,,,,,,,,
U2278,Université de Skikda,Algeria,,,,,,,,,
U2279,Sohag University,Egypt,,,,,,,,,
U2280,Université Sorbonne Nouvelle,France,,,,,,,,,
U2281,University of Sousse,Tunisia,,,,,,,,,
U2282,University of South China,China,,,,,,,,,
U2283,South Valley University,Egypt,,,,,,,,,
U2284,Southwest Petroleum University,China,,,,,,,,,
U2285,Sri Venkateswara University,India,,,,,,,,,
U2286,Ştefan cel Mare University of Suceava,Romania,,,,,,,,,
U2287,St Marianna University School of Medicine,Japan,,,,,,,,,
U2288,St Petersburg Electrotechnical University (LETI),Russian Federation,,,,,,,,,
U2289,Universiti Sultan Zainal Abidin,Malaysia,,,,,,,,,
U2290,University of Sunderland,United Kingdom,,,,,,,,,
U2291,Universitas Syiah Kuala,Indonesia,,,,,,,,,
U2292,University of Talca,Chile,,,,,,,,,
U2293,University of Tarapacá,Chile,,,,,,,,,
U2294,Technical University of Crete,Greece,,,,,,,,,
U2295,Technical University of Košice,Slovakia,,,,,,,,,
U2296,University of Technology of Compiègne,France,,,,,,,,,
U2297,Institut Teknologi Sepuluh Nopember,Indonesia,,,,,,,,,
U2298,University of Texas Rio Grande Valley,United States,,,,,,,,,
U2299,Tezpur University,India,,,,,,,,,
U2300,Thiagarajar College of Engineering,India,,,,,,,,,
U2301,Toho University,Japan,,,,,,,,,
U2302,Tokyo University of Marine Science and Technology,Japan,,,,,,,,,
U2303,Tomas Bata University in Zlín,Czech Republic,,,,,,,,,
U2304,University of Toyama,Japan,,,,,,,,,
U2305,Transilvania University of Brașov,Romania,,,,,,,,,
U2306,Tribhuvan University,Nepal,,,,,,,,,
U2307,University of Tunis,Tunisia,,,,,,,,,
U2308,Tzu Chi University,Taiwan,,,,,,,,,
U2309,UNIR – International University of La Rioja,Spain,,,,,,,,,
U2310,Unisinos University,Brazil,,,,,,,,,
U2311,Universiti Tun Hussein Onn Malaysia (UTHM),Malaysia,,,,,,,,,
U2312,University of Valladolid,Spain,,,,,,,,,
U2313,Veltech University,India,,,,,,,,,
U2314,University of Venda,South Africa,,,,,,,,,
U2315,Vilnius Gediminas Technical University (Vilnius Tech),Lithuania,,,,,,,,,
U2316,"Visvesvaraya National Institute of Technology, Nagpur",India,,,,,,,,,
U2317,V.N. Karazin Kharkiv National University,Ukraine,,,,,,,,,
U2318,Volgograd State University,Russian Federation,,,,,,,,,
U2319,Walailak University,Thailand,,,,,,,,,
U2320,Warsaw University of Life Sciences – SGGW,Poland,,,,,,,,,
U2321,University of Western Macedonia,Greece,,,,,,,,,
U2322,West University of Timişoara,Romania,,,,,,,,,
U2323,Wrocław University of Environmental and Life Sciences,Poland,,,,,,,,,
U2324,Wrocław University of Science and Technology,Poland,,,,,,,,,
U2325,Wuhan Textile University,China,,,,,,,,,
U2326,Xiangtan University,China,,,,,,,,,
U2327,Xuzhou Medical University,China,,,,,,,,,
U2328,Yamagata University,Japan,,,,,,,,,
U2329,University of Yamanashi,Japan,,,,,,,,,
U2330,Yasouj University,Iran,,,,,,,,,
U2331,Yuriy Fedkovych Chernivtsi National University,Ukraine,,,,,,,,,
U2332,University of Zambia,Zambia,,,,,,,,,
U2333,University of Zanjan,Iran,,,,,,,,,
U2334,Zanjan University of Medical Sciences,Iran,,,,,,,,,
U2335,Zhejiang Chinese Medical University,China,,,,,,,,,
U2336,University of Zimbabwe,Zimbabwe,,,,,,,,,
U2337,Université 8 Mai 1945 Guelma,Algeria,,,,,,,,,
U2338,University Abdelhamid Ibn Badis Mostaganem,Algeria,,,,,,,,,
U2339,Abdelmalek Essaâdi University,Morocco,,,,,,,,,
U2340,University of Abou Bekr Belkaïd Tlemcen,Algeria,,,,,,,,,
U2341,Acıbadem University,Turkey,,,,,,,,,
U2342,Adelphi University,United States,,,,,,,,,
U2343,Afe Babalola University,Nigeria,,,,,,,,,
U2344,Akita University,Japan,,,,,,,,,
U2345,Aksaray University,Turkey,,,,,,,,,
U2346,Alzahra University,Iran,,,,,,,,,
U2347,University of Anbar,Iraq,,,,,,,,,
U2348,"University of the Andes, Venezuela",Venezuela,,,,,,,,,
U2349,Andhra University,India,,,,,,,,,
U2350,Universidad Andrés Bello (UNAB),Chile,,,,,,,,,
U2351,Ankara University,Turkey,,,,,,,,,
U2352,Ankara Yildirim Beyazit University,Turkey,,,,,,,,,
U2353,Annamalai University,India,,,,,,,,,
U2354,Antonio Nariño University,Colombia,,,,,,,,,
U2355,Arak University,Iran,,,,,,,,,
U2356,Universidad Autónoma de Ciudad Juárez,Mexico,,,,,,,,,
U2357,Universidad Autónoma de Coahuila,Mexico,,,,,,,,,
U2358,Universidad Autónoma del Estado de Hidalgo,Mexico,,,,,,,,,
U2359,Universidad Autónoma del Estado de Mexico (UAEMex),Mexico,,,,,,,,,
U2360,Universidad Autónoma del Estado de Morelos,Mexico,,,,,,,,,
U2361,Universidad Autónoma de Nuevo León (UANL),Mexico,,,,,,,,,
U2362,Universidad Autónoma de Querétaro,Mexico,,,,,,,,,
U2363,Universidad Autónoma de Yucatán,Mexico,,,,,,,,,
U2364,Autonomous University of Baja California,Mexico,,,,,,,,,
U2365,Badji Mokhtar University – Annaba,Algeria,,,,,,,,,
U2366,Başkent University,Turkey,,,,,,,,,
U2367,University of Batna 2,Algeria,,,,,,,,,
U2368,University of Béjaïa,Algeria,,,,,,,,,
U2369,Belgorod State National Research University,Russian Federation,,,,,,,,,
U2370,University of Benin,Nigeria,,,,,,,,,
U2371,Bernardo O’Higgins University,Chile,,,,,,,,,
U2372,Bharath Institute of Higher Education and Research,India,,,,,,,,,
U2373,Bharati Vidyapeeth University,India,,,,,,,,,
U2374,Bialystok University of Technology,Poland,,,,,,,,,
U2375,Bilecik Şeyh Edebali University,Turkey,,,,,,,,,
U2376,University of Bío-Bío,Chile,,,,,,,,,
U2377,University of Birjand,Iran,,,,,,,,,
U2378,University of Biskra,Algeria,,,,,,,,,
U2379,Blida 1 University,Algeria,,,,,,,,,
U2380,Bolu Abant Izzet Baysal University,Turkey,,,,,,,,,
U2381,Bozok University,Turkey,,,,,,,,,
U2382,University of Brawijaya,Indonesia,,,,,,,,,
U2383,Burapha University,Thailand,,,,,,,,,
U2384,Bursa Technical University,Turkey,,,,,,,,,
U2385,Bursa Uludağ University,Turkey,,,,,,,,,
U2386,University of Caldas,Colombia,,,,,,,,,
U2387,Çankırı Karatekin University,Turkey,,,,,,,,,
U2388,Catholic University of Brasília,Brazil,,,,,,,,,
U2389,Catholic University of the North,Chile,,,,,,,,,
U2390,Universidad Católica del Maule,Chile,,,,,,,,,
U2391,Universidad Católica de la Santísima Concepción,Chile,,,,,,,,,
U2392,University of Caxias do Sul,Brazil,,,,,,,,,
U2393,Ceará State University,Brazil,,,,,,,,,
U2394,Manisa Celal Bayar University,Turkey,,,,,,,,,
U2395,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca (CEFET-RJ),Brazil,,,,,,,,,
U2396,CES University,Colombia,,,,,,,,,
U2397,College of Charleston,United States,,,,,,,,,
U2398,Chelyabinsk State University,Russian Federation,,,,,,,,,
U2399,Chiba Institute of Technology,Japan,,,,,,,,,
U2400,Chinese Culture University,Taiwan,,,,,,,,,
U2401,Université Chouaïb Doukkali,Morocco,,,,,,,,,
U2402,Chubu University,Japan,,,,,,,,,
U2403,Chuo University,Japan,,,,,,,,,
U2404,University of Colima,Mexico,,,,,,,,,
U2405,Comillas Pontifical University,Spain,,,,,,,,,
U2406,Communication University of China,China,,,,,,,,,
U2407,Cracow University of Technology,Poland,,,,,,,,,
U2408,Damghan University,Iran,,,,,,,,,
U2409,University of Dar es Salaam,Tanzania,,,,,,,,,
U2410,University for Development Studies,Ghana,,,,,,,,,
U2411,Dicle University,Turkey,,,,,,,,,
U2412,Dokkyo Medical University,Japan,,,,,,,,,
U2413,Dumlupinar University,Turkey,,,,,,,,,
U2414,Dunarea de Jos University of Galati,Romania,,,,,,,,,
U2415,EAFIT University,Colombia,,,,,,,,,
U2416,El Bosque University,Colombia,,,,,,,,,
U2417,Erzincan Binali Yıldırım University,Turkey,,,,,,,,,
U2418,Eskişehir Osmangazi University,Turkey,,,,,,,,,
U2419,Universidade Estadual do Norte Fluminense Darcy Ribeiro,Brazil,,,,,,,,,
U2420,Universidade Estadual de Maringá,Brazil,,,,,,,,,
U2421,Universidade Estadual do Oeste do Paraná (Unioeste),Brazil,,,,,,,,,
U2422,"Federal University of Agriculture, Abeokuta",Nigeria,,,,,,,,,
U2423,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA),Brazil,,,,,,,,,
U2424,Federal University of Itajubá,Brazil,,,,,,,,,
U2425,Universidade Federal de Juiz de Fora,Brazil,,,,,,,,,
U2426,Universidade Federal do Maranhão (UFMA),Brazil,,,,,,,,,
U2427,Federal University of Mato Grosso do Sul,Brazil,,,,,,,,,
U2428,Universidade Federal de Ouro Preto (UFOP),Brazil,,,,,,,,,
U2429,Federal University of Pará,Brazil,,,,,,,,,
U2430,Federal Rural University of Pernambuco,Brazil,,,,,,,,,
U2431,Universidade Federal Rural do Semi-Arido,Brazil,,,,,,,,,
U2432,Universidade Federal de Sergipe,Brazil,,,,,,,,,
U2433,Fluminense Federal University,Brazil,,,,,,,,,
U2434,University of Fortaleza (UNIFOR),Brazil,,,,,,,,,
U2435,Université Frères Mentouri Constantine 1,Algeria,,,,,,,,,
U2436,Universidad de las Fuerzas Armadas – ESPE,Ecuador,,,,,,,,,
U2437,University of Fukui,Japan,,,,,,,,,
U2438,Fukuoka University,Japan,,,,,,,,,
U2439,Université de Gabès,Tunisia,,,,,,,,,
U2440,Gaziantep University,Turkey,,,,,,,,,
U2441,Gheorghe Asachi Technical University of Iaşi,Romania,,,,,,,,,
U2442,GITAM University,India,,,,,,,,,
U2443,Goa University,India,,,,,,,,,
U2444,Grigore T. Popa University of Medicine and Pharmacy,Romania,,,,,,,,,
U2445,University of Guadalajara,Mexico,,,,,,,,,
U2446,University of Guanajuato,Mexico,,,,,,,,,
U2447,Gubkin Russian State University of Oil and Gas,Russian Federation,,,,,,,,,
U2448,Hasanuddin University,Indonesia,,,,,,,,,
U2449,Université Hassan 1er,Morocco,,,,,,,,,
U2450,Hassiba Benbouali University of Chlef,Algeria,,,,,,,,,
U2451,University of Havana,Cuba,,,,,,,,,
U2452,Hellenic Open University,Greece,,,,,,,,,
U2453,Herzen State Pedagogical University of Russia,Russian Federation,,,,,,,,,
U2454,Hindustan Institute of Technology and Science,India,,,,,,,,,
U2455,Hitit University,Turkey,,,,,,,,,
U2456,Hosei University,Japan,,,,,,,,,
U2457,University of Hyogo,Japan,,,,,,,,,
U2458,Ibaraki University,Japan,,,,,,,,,
U2459,Universidad Industrial de Santander (UIS),Colombia,,,,,,,,,
U2460,Industrial University of Tyumen,Russian Federation,,,,,,,,,
U2461,Inönü University,Turkey,,,,,,,,,
U2462,International Hellenic University,Greece,,,,,,,,,
U2463,Irkutsk National Research Technical University,Russian Federation,,,,,,,,,
U2464,Islamic University of Indonesia,Indonesia,,,,,,,,,
U2465,Istanbul Aydın University,Turkey,,,,,,,,,
U2466,Istanbul Medipol University,Turkey,,,,,,,,,
U2467,Ivanovo State University of Chemistry and Technology,Russian Federation,,,,,,,,,
U2468,Iwate University,Japan,,,,,,,,,
U2469,Izmir University of Economics,Turkey,,,,,,,,,
U2470,Jan Evangelista Purkyně University,Czech Republic,,,,,,,,,
U2471,Jan Kochanowski University in Kielce,Poland,,,,,,,,,
U2472,Jean Moulin University – Lyon 3,France,,,,,,,,,
U2473,Jember University,Indonesia,,,,,,,,,
U2474,Jianghan University,China,,,,,,,,,
U2475,University of Jijel,Algeria,,,,,,,,,
U2476,Kanagawa University,Japan,,,,,,,,,
U2477,Kanazawa Medical University,Japan,,,,,,,,,
U2478,Kansai University,Japan,,,,,,,,,
U2479,Karadeniz Technical University,Turkey,,,,,,,,,
U2480,Université Kasdi Merbah Ouargla,Algeria,,,,,,,,,
U2481,Kastamonu University,Turkey,,,,,,,,,
U2482,Kazan National Research Technical University,Russian Federation,,,,,,,,,
U2483,Kazan State Medical University,Russian Federation,,,,,,,,,
U2484,University of Kelaniya,Sri Lanka,,,,,,,,,
U2485,Kemerovo State University,Russian Federation,,,,,,,,,
U2486,University of Kerbala,Iraq,,,,,,,,,
U2487,King Mongkut’s Institute of Technology Ladkrabang,Thailand,,,,,,,,,
U2488,Kirikkale University,Turkey,,,,,,,,,
U2489,Kırşehir Ahi Evran University,Turkey,,,,,,,,,
U2490,Kocaeli University,Turkey,,,,,,,,,
U2491,Kochi University,Japan,,,,,,,,,
U2492,Kochi University of Technology,Japan,,,,,,,,,
U2493,Kogakuin University,Japan,,,,,,,,,
U2494,Universiti Kuala Lumpur,Malaysia,,,,,,,,,
U2495,Kyoto Sangyo University,Japan,,,,,,,,,
U2496,Ladoke Akintola University of Technology,Nigeria,,,,,,,,,
U2497,University of Laghouat,Algeria,,,,,,,,,
U2498,Lagos State University,Nigeria,,,,,,,,,
U2499,Lahore College for Women University (LCWU),Pakistan,,,,,,,,,
U2500,Latvia University of Life Sciences and Technologies,Latvia,,,,,,,,,
U2501,University of Life Sciences in Lublin,Poland,,,,,,,,,
U2502,L.N. Gumilyov Eurasian National University,Kazakhstan,,,,,,,,,
U2503,Lobachevsky State University of Nizhni Novgorod,Russian Federation,,,,,,,,,
U2504,Londrina State University,Brazil,,,,,,,,,
U2505,University of Los Lagos,Chile,,,,,,,,,
U2506,University of Lucknow,India,,,,,,,,,
U2507,University of Macerata (UNIMC),Italy,,,,,,,,,
U2508,Mackenzie Presbyterian University,Brazil,,,,,,,,,
U2509,Mahasarakham University,Thailand,,,,,,,,,
U2510,Universiti Malaysia Kelantan,Malaysia,,,,,,,,,
U2511,Maria Curie-Skłodowska University (UMCS),Poland,,,,,,,,,
U2512,University of Mascara,Algeria,,,,,,,,,
U2513,Matej Bel University,Slovakia,,,,,,,,,
U2514,Universidad Mayor,Chile,,,,,,,,,
U2515,Meijo University,Japan,,,,,,,,,
U2516,M’Hamed Bougara University of Boumerdès,Algeria,,,,,,,,,
U2517,Middle Technical University,Iraq,,,,,,,,,
U2518,Ming Chuan University,Taiwan,,,,,,,,,
U2519,University of Miyazaki,Japan,,,,,,,,,
U2520,University Mohamed Boudiaf of M’Sila,Algeria,,,,,,,,,
U2521,Université Mohammed Premier,Morocco,,,,,,,,,
U2522,University of Montenegro,Montenegro,,,,,,,,,
U2523,Moscow Polytechnic University,Russian Federation,,,,,,,,,
U2524,Moscow State University of Civil Engineering,Russian Federation,,,,,,,,,
U2525,University of Mosul,Iraq,,,,,,,,,
U2526,Moulay Ismail University,Morocco,,,,,,,,,
U2527,Université Mouloud Mammeri de Tizi-Ouzou,Algeria,,,,,,,,,
U2528,Muroran Institute of Technology,Japan,,,,,,,,,
U2529,University of Mysore,India,,,,,,,,,
U2530,Nara Women’s University,Japan,,,,,,,,,
U2531,National Aviation University,Ukraine,,,,,,,,,
U2532,National Chiayi University,Taiwan,,,,,,,,,
U2533,National Chi Nan University,Taiwan,,,,,,,,,
U2534,National University of Córdoba,Argentina,,,,,,,,,
U2535,National University of Costa Rica,Costa Rica,,,,,,,,,
U2536,National Formosa University,Taiwan,,,,,,,,,
U2537,National Ilan University,Taiwan,,,,,,,,,
U2538,National University of Kaohsiung,Taiwan,,,,,,,,,
U2539,National University of Medical Sciences (NUMS),Pakistan,,,,,,,,,
U2540,National University of San Martín,Argentina,,,,,,,,,
U2541,National Taichung University of Science and Technology,Taiwan,,,,,,,,,
U2542,National United University,Taiwan,,,,,,,,,
U2543,NED University of Engineering and Technology,Pakistan,,,,,,,,,
U2544,Universitas Negeri Surabaya,Indonesia,,,,,,,,,
U2545,Nizhny Novgorod State Technical University,Russian Federation,,,,,,,,,
U2546,Nnamdi Azikiwe University,Nigeria,,,,,,,,,
U2547,North-Caucasus Federal University,Russian Federation,,,,,,,,,
U2548,"University of the North, Colombia",Colombia,,,,,,,,,
U2549,North-Eastern Federal University,Russian Federation,,,,,,,,,
U2550,Northern (Arctic) Federal University named after M.V. Lomonosov,Russian Federation,,,,,,,,,
U2551,North-Western State Medical University named after I.I. Mechnikov,Russian Federation,,,,,,,,,
U2552,Nosov Magnitogorsk State Technical University,Russian Federation,,,,,,,,,
U2553,Universidade Nove de Julho (Uninove),Brazil,,,,,,,,,
U2554,Nueva Granada Military University,Colombia,,,,,,,,,
U2555,Obafemi Awolowo University,Nigeria,,,,,,,,,
U2556,Ogarev Mordovia State University,Russian Federation,,,,,,,,,
U2557,Oita University,Japan,,,,,,,,,
U2558,Niğde Ömer Halisdemir University,Turkey,,,,,,,,,
U2559,Omsk State Technical University,Russian Federation,,,,,,,,,
U2560,Ondokuz Mayis University,Turkey,,,,,,,,,
U2561,Oran 1 University,Algeria,,,,,,,,,
U2562,Ordu University,Turkey,,,,,,,,,
U2563,Osaka Institute of Technology,Japan,,,,,,,,,
U2564,Osaka Medical and Pharmaceutical University,Japan,,,,,,,,,
U2565,Ovidius University of Constanța,Romania,,,,,,,,,
U2566,Pamukkale University,Turkey,,,,,,,,,
U2567,Pavlov First Saint Petersburg State Medical University,Russian Federation,,,,,,,,,
U2568,Payame Noor University,Iran,,,,,,,,,
U2569,Pedagogical and Technological University of Colombia,Colombia,,,,,,,,,
U2570,University of the Peloponnese,Greece,,,,,,,,,
U2571,Penza State University,Russian Federation,,,,,,,,,
U2572,Perm National Research Polytechnic University,Russian Federation,,,,,,,,,
U2573,Perm State University,Russian Federation,,,,,,,,,
U2574,University of Pernambuco,Brazil,,,,,,,,,
U2575,Universidad Peruana de Ciencias Aplicadas (UPC),Peru,,,,,,,,,
U2576,University of Phayao,Thailand,,,,,,,,,
U2577,Universidad Politécnica Salesiana,Ecuador,,,,,,,,,
U2578,Polytechnic University of Bucharest,Romania,,,,,,,,,
U2579,Polytechnic University of Timişoara,Romania,,,,,,,,,
U2580,Pontifical Catholic University of Minas Gerais,Brazil,,,,,,,,,
U2581,Universidad Pontificia Bolivariana (UPB),Colombia,,,,,,,,,
U2582,Pontificia Universidad Católica del Ecuador,Ecuador,,,,,,,,,
U2583,University of Port Harcourt,Nigeria,,,,,,,,,
U2584,Prague University of Economics and Business,Czech Republic,,,,,,,,,
U2585,University of Prishtina,Kosovo,,,,,,,,,
U2586,Privolzhsky Research Medical University,Russian Federation,,,,,,,,,
U2587,PSG College of Technology,India,,,,,,,,,
U2588,Recep Tayyip Erdoğan University,Turkey,,,,,,,,,
U2589,REVA University,India,,,,,,,,,
U2590,Riga Stradiņš University,Latvia,,,,,,,,,
U2591,R V College of Engineering,India,,,,,,,,,
U2592,Ryukoku University,Japan,,,,,,,,,
U2593,University of the Ryukyus,Japan,,,,,,,,,
U2594,Rzeszów University of Technology,Poland,,,,,,,,,
U2595,University of La Sabana,Colombia,,,,,,,,,
U2596,Saga University,Japan,,,,,,,,,
U2597,Samara State Technical University,Russian Federation,,,,,,,,,
U2598,San Sebastián University,Chile,,,,,,,,,
