university_id,university_name,country_code,country_name,country_name_canonical,wb_country_code,wb_region,wb_income_group
U0780,university of pecs,HU,Hungary,hungary,HUN,Europe & Central Asia,Upper middle income
U0781,verona university,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0782,babes-bolyai university,RO,Romania,romania,ROU,Europe & Central Asia,Upper middle income
U0783,kasetsart university,TH,Thailand,thailand,THA,East Asia & Pacific,Upper middle income
U0784,national university of uzbekistan,UZ,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U0785,qassim university,SA,Saudi Arabia,saudi arabia,SAU,Middle East & North Africa,High income: nonOECD
U0786,texas tech university,US,United States,united states,USA,North America,High income: OECD
U0787,the new school,US,United States,united states,USA,North America,High income: OECD
U0788,universidad de belgrano,AR,Argentina,argentina,ARG,Latin America & Caribbean,Upper middle income
U0789,universidade federal de santa catarina,BR,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U0790,university of latvia,LV,Latvia,latvia,LVA,Europe & Central Asia,High income: nonOECD
U0791,university of mons,BE,Belgium,belgium,BEL,Europe & Central Asia,High income: OECD
U0792,zürcher hochschule winterthur,CH,Switzerland,switzerland,CHE,Europe & Central Asia,High income: OECD
U0793,alfaisal university,SA,Saudi Arabia,saudi arabia,SAU,Middle East & North Africa,High income: nonOECD
U0794,ivane javakhishvili tbilisi state university,GE,Georgia,georgia,GEO,Europe & Central Asia,Lower middle income
U0795,keele university,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0796,new jersey institute of technology (njit),US,United States,united states,USA,North America,High income: OECD
U0797,sechenov university,RU,Russia,russia,RUS,Europe & Central Asia,High income: nonOECD
U0798,universidad de antioquia,CO,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U0799,university of kentucky,US,United States,united states,USA,North America,High income: OECD
U0800,university of new mexico,US,United States,united states,USA,North America,High income: OECD
U0801,vellore institute of technology (vit),IN,India,india,IND,South Asia,Lower middle income
U0802,wayne state university,US,United States,united states,USA,North America,High income: OECD
U0803,al-ahliyya amman university,JO,Jordan,jordan,JOR,Middle East & North Africa,Upper middle income
U0804,alexandria university,EG,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U0805,ankara üniversitesi,TR,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U0806,asia university taiwan,TW,Taiwan,taiwan,,,
U0807,beijing university of technology,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0808,belarusian national technical university (bntu),BY,Belarus,belarus,BLR,Europe & Central Asia,Upper middle income
U0809,"birla institute of technology and science, pilani",IN,India,india,IND,South Asia,Lower middle income
U0810,edinburgh napier university,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0811,gdansk university of technology,PL,Poland,poland,POL,Europe & Central Asia,High income: OECD
U0812,huazhong agricultural university,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0813,immanuel kant baltic federal university,RU,Russia,russia,RUS,Europe & Central Asia,High income: nonOECD
U0814,instituto politécnico nacional (ipn),MX,Mexico,mexico,MEX,Latin America & Caribbean,Upper middle income
U0815,jouf university,SA,Saudi Arabia,saudi arabia,SAU,Middle East & North Africa,High income: nonOECD
U0816,khoja akhmet yassawi international kazakh-turkish university,KZ,Kazakhstan,kazakhstan,KAZ,Europe & Central Asia,Upper middle income
U0817,kuwait university,KW,Kuwait,kuwait,KWT,Middle East & North Africa,High income: nonOECD
U0818,liverpool john moores university,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0819,london south bank university,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0820,maynooth university,IE,Ireland,ireland,IRL,Europe & Central Asia,High income: OECD
U0821,"national technical university of ukraine ""igor sikorsky kyiv polytechnic institute""",UA,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U0822,ocean university of china,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0823,philipps-universität marburg,DE,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U0824,pontificia universidad católica de valparaíso,CL,Chile,chile,CHL,Latin America & Caribbean,High income: OECD
U0825,rutgers universitynewark,US,United States,united states,USA,North America,High income: OECD
U0826,syracuse university,US,United States,united states,USA,North America,High income: OECD
U0827,the catholic university of korea,KR,South Korea,south korea,KOR,East Asia & Pacific,High income: OECD
U0828,toronto metropolitan university,CA,Canada,canada,CAN,North America,High income: OECD
U0829,tu dortmund university,DE,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U0830,universidad anáhuac méxico,MX,Mexico,mexico,MEX,Latin America & Caribbean,Upper middle income
U0831,universidad iberoamericana ibero,MX,Mexico,mexico,MEX,Latin America & Caribbean,Upper middle income
U0832,universidad san francisco de quito (usfq),EC,Ecuador,ecuador,ECU,Latin America & Caribbean,Upper middle income
U0833,università degli studi di perugia,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0834,universitas brawijaya,ID,Indonesia,indonesia,IDN,East Asia & Pacific,Lower middle income
U0835,universität duisburg-essen,DE,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U0836,universität rostock,DE,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U0837,université de lorraine,FR,France,france,FRA,Europe & Central Asia,High income: OECD
U0838,universiti tunku abdul rahman (utar),MY,Malaysia,malaysia,MYS,East Asia & Pacific,Upper middle income
U0839,university of alaska fairbanks,US,United States,united states,USA,North America,High income: OECD
U0840,university of alicante,ES,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U0841,university of baghdad,IQ,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U0842,university of bari,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0843,university of brighton,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0844,university of bucharest,RO,Romania,romania,ROU,Europe & Central Asia,Upper middle income
U0845,university of hyderabad,IN,India,india,IND,South Asia,Lower middle income
U0846,university of oregon,US,United States,united states,USA,North America,High income: OECD
U0847,university of petroleum and energy studies (upes),IN,India,india,IND,South Asia,Lower middle income
U0848,university of salerno,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0849,university of stavanger,NO,Norway,norway,NOR,Europe & Central Asia,High income: OECD
U0850,university of ulsan,KR,South Korea,south korea,KOR,East Asia & Pacific,High income: OECD
U0851,wuhan university of technology,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0852,agh university of science and technology,PL,Poland,poland,POL,Europe & Central Asia,High income: OECD
U0853,al-quds university,PS,"Palestinian Territory, Occupied","palestinian territory, occupied",PSE,Middle East & North Africa,Lower middle income
U0854,applied science private university - jordan,JO,Jordan,jordan,JOR,Middle East & North Africa,Upper middle income
U0855,charles sturt university,AU,Australia,australia,AUS,East Asia & Pacific,High income: OECD
U0856,chonnam national university,KR,South Korea,south korea,KOR,East Asia & Pacific,High income: OECD
U0857,chungnam national university,KR,South Korea,south korea,KOR,East Asia & Pacific,High income: OECD
U0858,clarkson university,US,United States,united states,USA,North America,High income: OECD
U0859,cy cergy paris university,FR,France,france,FRA,Europe & Central Asia,High income: OECD
U0860,donghua university,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0861,georgia state university,US,United States,united states,USA,North America,High income: OECD
U0862,gulf university for science and technology,KW,Kuwait,kuwait,KWT,Middle East & North Africa,High income: nonOECD
U0863,jamia millia islamia,IN,India,india,IND,South Asia,Lower middle income
U0864,kansas state university,US,United States,united states,USA,North America,High income: OECD
U0865,karaganda state technical university,KZ,Kazakhstan,kazakhstan,KAZ,Europe & Central Asia,Upper middle income
U0866,kyrgyz russian slavic university,KG,Kyrgyzstan,kyrgyzstan,KGZ,Europe & Central Asia,Lower middle income
U0867,mendel university in brno,CZ,Czech Republic,czech republic,CZE,Europe & Central Asia,High income: OECD
U0868,nagasaki university,JP,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U0869,northwest agriculture and forestry university,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0870,north-west university,ZA,South Africa,south africa,ZAF,Sub-Saharan Africa,Upper middle income
U0871,okayama university,JP,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U0872,oklahoma state university,US,United States,united states,USA,North America,High income: OECD
U0873,pavol jozef afárik university in koice,SK,Slovakia,slovakia,SVK,Europe & Central Asia,High income: OECD
U0874,poznan university of life sciences,PL,Poland,poland,POL,Europe & Central Asia,High income: OECD
U0875,shahid beheshti university (sbu),IR,"Iran, Islamic Republic of","iran, islamic republic of",IRN,Middle East & North Africa,Upper middle income
U0876,swarthmore college,US,United States,united states,USA,North America,High income: OECD
U0877,technological university dublin,IE,Ireland,ireland,IRL,Europe & Central Asia,High income: OECD
U0878,thapar institute of engineering & technology,IN,India,india,IND,South Asia,Lower middle income
U0879,tokyo university of agriculture and technology,JP,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U0880,universidad de valladolid,ES,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U0881,universidad ort uruguay,UY,Uruguay,uruguay,URY,Latin America & Caribbean,High income: nonOECD
U0882,universita' degli studi di ferrara,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0883,université de nantes,FR,France,france,FRA,Europe & Central Asia,High income: OECD
U0884,université de sherbrooke,CA,Canada,canada,CAN,North America,High income: OECD
U0885,université du québec,CA,Canada,canada,CAN,North America,High income: OECD
U0886,university at albany suny,US,United States,united states,USA,North America,High income: OECD
U0887,university duesseldorf,DE,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U0888,university of dubai,AE,United Arab Emirates,united arab emirates,ARE,Middle East & North Africa,High income: nonOECD
U0889,university of gdansk,PL,Poland,poland,POL,Europe & Central Asia,High income: OECD
U0890,university of ghana,GH,Ghana,ghana,GHA,Sub-Saharan Africa,Lower middle income
U0891,university of hertfordshire,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0892,university of lincoln,GB,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U0893,university of mississippi,US,United States,united states,USA,North America,High income: OECD
U0894,university of palermo,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0895,university of santo tomas,PH,Philippines,philippines,PHL,East Asia & Pacific,Lower middle income
U0896,university of south africa,ZA,South Africa,south africa,ZAF,Sub-Saharan Africa,Upper middle income
U0897,university of wroclaw,PL,Poland,poland,POL,Europe & Central Asia,High income: OECD
U0898,"vietnam national university, hanoi",VN,Vietnam,vietnam,VNM,East Asia & Pacific,Lower middle income
U0899,vilnius gediminas technical university,LT,Lithuania,lithuania,LTU,Europe & Central Asia,High income: nonOECD
U0900,virginia commonwealth university,US,United States,united states,USA,North America,High income: OECD
U0901,yildiz technical university,TR,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U0902,australian catholic university,AU,Australia,australia,AUS,East Asia & Pacific,High income: OECD
U0903,beijing jiaotong university,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0904,beijing university of posts and telecommunications,CN,China (Mainland),china,CHN,East Asia & Pacific,Upper middle income
U0905,catania university,IT,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U0906,future university in egypt,EG,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U0907,gazi üniversitesi,TR,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U0908,georgian technical university,GE,Georgia,georgia,GEO,Europe & Central Asia,Lower middle income
