university_id,university_name,country_name,openalex_id,openalex_display_name,openalex_country_code,openalex_country,openalex_ror,openalex_works_count,openalex_works_2023,openalex_works_2024,openalex_works_2025,normalized_university_name,normalized_openalex_name,name_similarity,country_match,publication_match_status
U0218,"university of maryland, college park",United States,,,,,,,,,,university of maryland college park,,0.0,False,Unmatched
U0219,national yang ming chiao tung university,Taiwan,,,,,,,,,,national yang ming chiao tung university,,0.0,False,Unmatched
U0220,universidad nacional de colombia,Colombia,,,,,,,,,,universidad nacional de colombia,,0.0,False,Unmatched
U0221,vrije universiteit amsterdam,Netherlands,,,,,,,,,,vrije universiteit amsterdam,,0.0,False,Unmatched
U0222,eberhard karls universität tübingen,Germany,,,,,,,,,,eberhard karls universitat tubingen,,0.0,False,Unmatched
U0223,indian institute of technology kharagpur (iit-kgp),India,,,,,,,,,,indian institute of technology kharagpur,,0.0,False,Unmatched
U0224,friedrich-alexander-universität erlangen-nürnberg,Germany,,,,,,,,,,friedrich alexander universitat erlangen nurnberg,,0.0,False,Unmatched
U0225,loughborough university,United Kingdom,,,,,,,,,,loughborough university,,0.0,False,Unmatched
U0226,university of lausanne,Switzerland,,,,,,,,,,university of lausanne,,0.0,False,Unmatched
U0227,indian institute of technology madras (iitm),India,,,,,,,,,,indian institute of technology madras,,0.0,False,Unmatched
U0228,rheinische friedrich-wilhelms-universität bonn,Germany,,,,,,,,,,rheinische friedrich wilhelms universitat bonn,,0.0,False,Unmatched
U0229,chulalongkorn university,Thailand,,,,,,,,,,chulalongkorn university,,0.0,False,Unmatched
U0230,maastricht university,Netherlands,,,,,,,,,,maastricht university,,0.0,False,Unmatched
U0231,universite libre de bruxelles,Belgium,,,,,,,,,,universite libre de bruxelles,,0.0,False,Unmatched
U0232,universidade estadual de campinas (unicamp),Brazil,,,,,,,,,,universidade estadual de campinas,,0.0,False,Unmatched
U0233,university of twente,Netherlands,,,,,,,,,,university of twente,,0.0,False,Unmatched
U0234,technische universität dresden,Germany,,,,,,,,,,technische universitat dresden,,0.0,False,Unmatched
U0235,university of waikato,New Zealand,,,,,,,,,,university of waikato,,0.0,False,Unmatched
U0236,università di padova,Italy,,,,,,,,,,universita di padova,,0.0,False,Unmatched
U0237,university of aberdeen,United Kingdom,,,,,,,,,,university of aberdeen,,0.0,False,Unmatched
U0238,university of rochester,United States,,,,,,,,,,university of rochester,,0.0,False,Unmatched
U0239,gadjah mada university,Indonesia,,,,,,,,,,gadjah mada university,,0.0,False,Unmatched
U0240,massey university,New Zealand,,,,,,,,,,massey university,,0.0,False,Unmatched
U0241,politecnico di torino,Italy,,,,,,,,,,politecnico di torino,,0.0,False,Unmatched
U0242,technical university of darmstadt,Germany,,,,,,,,,,technical university of darmstadt,,0.0,False,Unmatched
U0243,dartmouth college,United States,,,,,,,,,,dartmouth college,,0.0,False,Unmatched
U0244,victoria university of wellington,New Zealand,,,,,,,,,,victoria university of wellington,,0.0,False,Unmatched
U0245,university of macau,Macau SAR,,,,,,,,,,university of macau,,0.0,False,Unmatched
U0246,charles university,Czech Republic,,,,,,,,,,charles university,,0.0,False,Unmatched
U0247,university of sussex,United Kingdom,,,,,,,,,,university of sussex,,0.0,False,Unmatched
U0248,vanderbilt university,United States,,,,,,,,,,vanderbilt university,,0.0,False,Unmatched
U0249,university of navarra,Spain,,,,,,,,,,university of navarra,,0.0,False,Unmatched
U0250,american university of beirut (aub),Lebanon,,,,,,,,,,american university of beirut,,0.0,False,Unmatched
U0251,taylor's university,Malaysia,,,,,,,,,,taylor s university,,0.0,False,Unmatched
U0252,harbin institute of technology,China (Mainland),,,,,,,,,,harbin institute of technology,,0.0,False,Unmatched
U0253,hong kong baptist university,Hong Kong SAR,,,,,,,,,,hong kong baptist university,,0.0,False,Unmatched
U0254,university of göttingen,Germany,,,,,,,,,,university of gottingen,,0.0,False,Unmatched
U0255,griffith university,Australia,,,,,,,,,,griffith university,,0.0,False,Unmatched
U0256,bandung institute of technology (itb),Indonesia,,,,,,,,,,bandung institute of technology,,0.0,False,Unmatched
U0257,heriot-watt university,United Kingdom,,,,,,,,,,heriot watt university,,0.0,False,Unmatched
U0258,university of warsaw,Poland,,,,,,,,,,university of warsaw,,0.0,False,Unmatched
U0259,case western reserve university,United States,,,,,,,,,,case western reserve university,,0.0,False,Unmatched
U0260,university of lisbon,Portugal,,,,,,,,,,university of lisbon,,0.0,False,Unmatched
U0261,canadian university dubai,United Arab Emirates,,,,,,,,,,canadian university dubai,,0.0,False,Unmatched
U0262,university of canterbury | te whare wananga o waitaha,New Zealand,,,,,,,,,,university of canterbury te whare wananga o waitaha,,0.0,False,Unmatched
U0263,indian institute of technology kanpur (iitk),India,,,,,,,,,,indian institute of technology kanpur,,0.0,False,Unmatched
U0264,norwegian university of science and technology,Norway,,,,,,,,,,norwegian university of science and technology,,0.0,False,Unmatched
U0265,ucsi university,Malaysia,,,,,,,,,,ucsi university,,0.0,False,Unmatched
U0266,universitat pompeu fabra (barcelona),Spain,,,,,,,,,,universitat pompeu fabra,,0.0,False,Unmatched
U0267,university of antwerp,Belgium,,,,,,,,,,university of antwerp,,0.0,False,Unmatched
U0268,university of witwatersrand,South Africa,,,,,,,,,,university of witwatersrand,,0.0,False,Unmatched
U0269,tianjin university,China (Mainland),,,,,,,,,,tianjin university,,0.0,False,Unmatched
U0270,universiti teknologi petronas (utp),Malaysia,,,,,,,,,,universiti teknologi petronas,,0.0,False,Unmatched
U0271,beijing normal university,China (Mainland),,,,,,,,,,beijing normal university,,0.0,False,Unmatched
U0272,radboud university,Netherlands,,,,,,,,,,radboud university,,0.0,False,Unmatched
U0273,university college cork,Ireland,,,,,,,,,,university college cork,,0.0,False,Unmatched
U0274,university of galway,Ireland,,,,,,,,,,university of galway,,0.0,False,Unmatched
U0275,dalhousie university,Canada,,,,,,,,,,dalhousie university,,0.0,False,Unmatched
U0276,university of massachusetts amherst,United States,,,,,,,,,,university of massachusetts amherst,,0.0,False,Unmatched
U0277,university of pittsburgh,United States,,,,,,,,,,university of pittsburgh,,0.0,False,Unmatched
U0278,university of porto,Portugal,,,,,,,,,,university of porto,,0.0,False,Unmatched
U0279,vrije universiteit brussel (vub),Belgium,,,,,,,,,,vrije universiteit brussel,,0.0,False,Unmatched
U0280,ulsan national institute of science and technology (unist),South Korea,,,,,,,,,,ulsan national institute of science and technology,,0.0,False,Unmatched
U0281,the hebrew university of jerusalem,Israel,,,,,,,,,,hebrew university of jerusalem,,0.0,False,Unmatched
U0282,university of strathclyde,United Kingdom,,,,,,,,,,university of strathclyde,,0.0,False,Unmatched
U0283,université paris 1 panthéon-sorbonne,France,,,,,,,,,,universite paris 1 pantheon sorbonne,,0.0,False,Unmatched
U0284,southern university of science and technology,China (Mainland),,,,,,,,,,southern university of science and technology,,0.0,False,Unmatched
U0285,middle east technical university,Turkey,,,,,,,,,,middle east technical university,,0.0,False,Unmatched
U0286,universidad carlos iii de madrid (uc3m),Spain,,,,,,,,,,universidad carlos iii de madrid,,0.0,False,Unmatched
U0287,university of cologne,Germany,,,,,,,,,,university of cologne,,0.0,False,Unmatched
U0288,university of leicester,United Kingdom,,,,,,,,,,university of leicester,,0.0,False,Unmatched
U0289,university of milan,Italy,,,,,,,,,,university of milan,,0.0,False,Unmatched
U0290,university of surrey,United Kingdom,,,,,,,,,,university of surrey,,0.0,False,Unmatched
U0291,swinburne university of technology,Australia,,,,,,,,,,swinburne university of technology,,0.0,False,Unmatched
U0292,university of bergen,Norway,,,,,,,,,,university of bergen,,0.0,False,Unmatched
U0293,the university of arizona,United States,,,,,,,,,,university of arizona,,0.0,False,Unmatched
U0294,university of tasmania,Australia,,,,,,,,,,university of tasmania,,0.0,False,Unmatched
U0295,xian jiaotong university,China (Mainland),,,,,,,,,,xi an jiaotong university,,0.0,False,Unmatched
U0296,stellenbosch university,South Africa,,,,,,,,,,stellenbosch university,,0.0,False,Unmatched
U0297,university of virginia,United States,,,,,,,,,,university of virginia,,0.0,False,Unmatched
U0298,bauman moscow state technical university,Russia,,,,,,,,,,bauman moscow state technical university,,0.0,False,Unmatched
U0299,swansea university,United Kingdom,,,,,,,,,,swansea university,,0.0,False,Unmatched
U0300,huazhong university of science and technology,China (Mainland),,,,,,,,,,huazhong university of science and technology,,0.0,False,Unmatched
U0301,georgetown university,United States,,,,,,,,,,georgetown university,,0.0,False,Unmatched
U0302,beijing institute of technology,China (Mainland),,,,,,,,,,beijing institute of technology,,0.0,False,Unmatched
U0303,université paris cité,France,,,,,,,,,,universite paris cite,,0.0,False,Unmatched
U0304,linköping university,Sweden,,,,,,,,,,linkoping university,,0.0,False,Unmatched
U0305,universidade federal do rio de janeiro,Brazil,,,,,,,,,,universidade federal do rio de janeiro,,0.0,False,Unmatched
U0306,aalborg university,Denmark,,,,,,,,,,aalborg university,,0.0,False,Unmatched
U0307,"university of california, irvine",United States,,,,,,,,,,university of california irvine,,0.0,False,Unmatched
U0308,airlangga university,Indonesia,,,,,,,,,,airlangga university,,0.0,False,Unmatched
U0309,goethe-university frankfurt am main,Germany,,,,,,,,,,goethe university frankfurt am main,,0.0,False,Unmatched
U0310,universität innsbruck,Austria,,,,,,,,,,universitat innsbruck,,0.0,False,Unmatched
U0311,north carolina state university,United States,,,,,,,,,,north carolina state university,,0.0,False,Unmatched
U0312,jagiellonian university,Poland,,,,,,,,,,jagiellonian university,,0.0,False,Unmatched
U0313,university of johannesburg,South Africa,,,,,,,,,,university of johannesburg,,0.0,False,Unmatched
U0314,universität stuttgart,Germany,,,,,,,,,,universitat stuttgart,,0.0,False,Unmatched
U0315,quaid-i-azam university,Pakistan,,,,,,,,,,quaid i azam university,,0.0,False,Unmatched
U0316,rudn university,Russia,,,,,,,,,,rudn university,,0.0,False,Unmatched
U0317,shandong university,China (Mainland),,,,,,,,,,shandong university,,0.0,False,Unmatched
U0318,university of notre dame,United States,,,,,,,,,,university of notre dame,,0.0,False,Unmatched
U0319,simon fraser university,Canada,,,,,,,,,,simon fraser university,,0.0,False,Unmatched
U0320,university of colorado boulder,United States,,,,,,,,,,university of colorado boulder,,0.0,False,Unmatched
U0321,l.n. gumilyov eurasian national university (enu),Kazakhstan,,,,,,,,,,l n gumilyov eurasian national university,,0.0,False,Unmatched
U0322,national technical university of athens,Greece,,,,,,,,,,national technical university of athens,,0.0,False,Unmatched
U0323,universidad politécnica de madrid (upm),Spain,,,,,,,,,,universidad politecnica de madrid,,0.0,False,Unmatched
U0324,university of miami,United States,,,,,,,,,,university of miami,,0.0,False,Unmatched
U0325,university of southern denmark (sdu),Denmark,,,,,,,,,,university of southern denmark,,0.0,False,Unmatched
U0326,daegu gyeongbuk institute of science and technology (dgist),South Korea,,,,,,,,,,daegu gyeongbuk institute of science and technology,,0.0,False,Unmatched
U0327,istanbul technical university,Turkey,,,,,,,,,,istanbul technical university,,0.0,False,Unmatched
U0328,kyung hee university,South Korea,,,,,,,,,,kyung hee university,,0.0,False,Unmatched
U0329,rutgers universitynew brunswick,United States,,,,,,,,,,rutgers university new brunswick,,0.0,False,Unmatched
U0330,university of delhi,India,,,,,,,,,,university of delhi,,0.0,False,Unmatched
U0331,sun yat-sen university,China (Mainland),,,,,,,,,,sun yat sen university,,0.0,False,Unmatched
U0332,abu dhabi university,United Arab Emirates,,,,,,,,,,abu dhabi university,,0.0,False,Unmatched
U0333,university of east anglia (uea),United Kingdom,,,,,,,,,,university of east anglia,,0.0,False,Unmatched
U0334,université grenoble alpes,France,,,,,,,,,,universite grenoble alpes,,0.0,False,Unmatched
U0335,indian institute of technology roorkee (iitr),India,,,,,,,,,,indian institute of technology roorkee,,0.0,False,Unmatched
U0336,flinders university,Australia,,,,,,,,,,flinders university,,0.0,False,Unmatched
U0337,lappeenranta-lahti university of technology lut,Finland,,,,,,,,,,lappeenranta lahti university of technology lut,,0.0,False,Unmatched
U0338,sichuan university,China (Mainland),,,,,,,,,,sichuan university,,0.0,False,Unmatched
U0339,university of the philippines,Philippines,,,,,,,,,,university of the philippines,,0.0,False,Unmatched
U0340,university of saskatchewan,Canada,,,,,,,,,,university of saskatchewan,,0.0,False,Unmatched
U0341,university of south australia,Australia,,,,,,,,,,university of south australia,,0.0,False,Unmatched
U0342,brunel university london,United Kingdom,,,,,,,,,,brunel university london,,0.0,False,Unmatched
U0343,sharif university of technology,"Iran, Islamic Republic of",,,,,,,,,,sharif university of technology,,0.0,False,Unmatched
U0344,indian institute of technology guwahati (iitg),India,,,,,,,,,,indian institute of technology guwahati,,0.0,False,Unmatched
U0345,tufts university,United States,,,,,,,,,,tufts university,,0.0,False,Unmatched
U0346,university of oulu,Finland,,,,,,,,,,university of oulu,,0.0,False,Unmatched
