world_rank,university_name,national_rank,total_score,alumni,award,hici,ns,pub,pcp,year,university_id
101.0,Catholic University of Louvain,1-4,,12.5,13.6,17.9,12.4,42.8,27.7,2008,UNI_01253
101.0,Dartmouth College,55-70,,21.7,0.0,21.9,20.6,31.4,28.7,2008,UNI_01152
101.0,Emory University,55-70,,0.0,0.0,30.9,21.3,50.5,23.5,2008,UNI_01010
101.0,Georgia Institute of Technology,55-70,,14.8,0.0,25.3,23.6,45.6,28.2,2008,UNI_00996
101.0,Ghent University,1-4,,7.9,15.5,16.3,7.7,52.7,29.5,2008,UNI_00057
101.0,Kyushu University,5-7,,0.0,0.0,14.6,17.7,52.3,21.5,2008,UNI_00541
101.0,Mayo Medical School,55-70,,0.0,0.0,25.3,15.2,49.2,26.4,2008,UNI_01255
101.0,Nagoya University,5-7,,0.0,14.1,16.3,20.7,51.4,25.4,2008,UNI_00530
101.0,National University of Singapore,1,,0.0,0.0,14.6,13.0,57.3,27.9,2008,UNI_00710
101.0,North Carolina State University - Raleigh,55-70,,0.0,0.0,28.2,17.4,43.7,19.0,2008,UNI_01256
101.0,Oregon State University,55-70,,13.7,0.0,27.3,24.4,37.2,28.2,2008,UNI_01051
101.0,Swiss Federal Institute of Technology of Lausanne,4-5,,0.0,0.0,24.2,17.3,40.8,43.3,2008,UNI_01267
101.0,Technion-Israel Institute of Technology,2-3,,16.8,23.1,14.6,14.6,39.8,23.9,2008,UNI_00474
101.0,Tel Aviv University,2-3,,0.0,0.0,24.2,20.5,52.2,28.1,2008,UNI_00471
101.0,The University of Georgia,55-70,,0.0,0.0,26.3,19.8,44.6,17.9,2008,UNI_01046
101.0,The University of Glasgow,12-16,,11.2,0.0,21.9,15.5,43.4,23.4,2008,UNI_00947
101.0,The University of Queensland,4-5,,14.8,0.0,12.6,22.0,54.5,26.3,2008,UNI_00014
101.0,The University of Western Australia,4-5,,15.8,14.1,17.9,10.5,41.2,26.7,2008,UNI_00019
101.0,Tokyo Institute of Technology,5-7,,14.8,0.0,21.9,23.9,46.6,30.6,2008,UNI_00561
101.0,Tufts University,55-70,,16.8,16.7,23.1,14.4,39.3,26.0,2008,UNI_01023
101.0,University Libre Bruxelles,1-4,,19.4,18.9,12.6,14.3,31.6,26.8,2008,UNI_01258
101.0,University of Alberta,5-6,,13.7,0.0,19.3,19.1,55.1,28.6,2008,UNI_00094
101.0,University of Amsterdam,3-5,,7.9,0.0,19.3,23.6,50.2,23.8,2008,UNI_00635
101.0,"University of California, Riverside",55-70,,14.8,0.0,27.3,25.7,35.9,27.6,2008,UNI_01106
101.0,"University of California, Santa Cruz",55-70,,0.0,0.0,27.3,30.3,30.7,30.1,2008,UNI_01042
101.0,University of Frankfurt,7-11,,35.9,8.9,19.3,14.0,39.4,24.6,2008,UNI_01259
101.0,University of Geneva,4-5,,26.3,0.0,20.6,22.9,35.0,23.8,2008,UNI_00814
101.0,University of Groningen,3-5,,0.0,20.0,17.9,17.2,47.3,21.9,2008,UNI_00634
101.0,University of Hawaii at Manoa,55-70,,0.0,0.0,26.3,31.0,37.9,23.1,2008,UNI_01165
101.0,University of Illinois at Chicago,55-70,,0.0,0.0,26.3,12.8,47.9,21.4,2008,UNI_01146
101.0,University of Iowa,55-70,,0.0,0.0,34.2,21.8,49.2,21.4,2008,UNI_01091
101.0,University of Leeds,12-16,,20.2,0.0,10.3,24.0,43.6,23.9,2008,UNI_00917
101.0,University of Liverpool,12-16,,20.9,15.5,12.6,19.2,42.4,28.6,2008,UNI_00916
101.0,University of Mainz,7-11,,0.0,8.2,17.9,20.4,38.0,21.8,2008,UNI_01271
101.0,University of Massachusetts Amherst,55-70,,15.8,0.0,33.4,20.4,36.4,22.4,2008,UNI_01230
101.0,University of Massachusetts Medical School - Worcester,55-70,,0.0,20.0,14.6,25.0,28.1,20.7,2008,UNI_01291
101.0,University of Milan,1-3,,20.2,0.0,19.3,14.2,52.8,20.7,2008,UNI_00492
101.0,University of Montreal,5-6,,13.7,0.0,14.6,15.6,52.8,26.6,2008,UNI_00115
101.0,University of Muenster,7-11,,22.4,15.5,12.6,13.5,37.5,21.8,2008,UNI_01260
101.0,University of Paris Diderot (Paris 7),4-5,,16.3,13.8,14.6,21.8,38.1,15.5,2008,UNI_01273
101.0,University of Pisa,1-3,,16.8,23.6,14.6,5.0,40.4,18.7,2008,UNI_00505
101.0,University of Roma - La Sapienza,1-3,,14.8,15.5,10.3,16.3,53.5,14.7,2008,UNI_01250
101.0,University of Sao Paulo,1,,0.0,0.0,10.3,12.7,69.0,32.7,2008,UNI_01261
101.0,University of Strasbourg,4-5,,26.3,22.5,16.3,16.1,34.3,18.6,2008,UNI_00296
101.0,University of Sussex,12-16,,0.0,22.8,19.3,16.5,27.7,31.6,2008,UNI_00882
101.0,University of Tuebingen,7-11,,26.3,0.0,16.3,20.6,42.3,24.5,2008,UNI_01262
101.0,University of Wuerzburg,7-11,,22.4,8.9,24.2,14.4,37.1,23.0,2008,UNI_01263
101.0,VU University Amsterdam,3-5,,0.0,0.0,23.1,14.6,46.0,24.2,2008,UNI_00632
152.0,Colorado State University,71-90,,0.0,0.0,27.3,13.9,38.2,22.4,2008,UNI_01006
152.0,Delft University of Technology,6-9,,13.7,0.0,7.3,23.9,36.1,16.6,2008,UNI_00640
152.0,Erasmus University,6-9,,0.0,15.5,20.6,5.8,31.5,18.4,2008,UNI_01264
152.0,Florida State University,71-90,,0.0,0.0,20.6,20.6,39.7,19.7,2008,UNI_01141
152.0,George Mason University,71-90,,0.0,32.2,10.3,5.6,27.1,19.3,2008,UNI_01073
152.0,Hokkaido University,8-9,,0.0,0.0,16.3,16.2,51.2,21.4,2008,UNI_00539
152.0,Iowa State University,71-90,,0.0,0.0,23.1,11.7,43.9,18.2,2008,UNI_01063
152.0,Joseph Fourier University (Grenoble 1),6-7,,0.0,15.5,10.3,17.2,35.8,16.2,2008,UNI_01265
152.0,National Autonomous University of Mexico,1,,14.8,0.0,7.3,13.1,50.3,24.7,2008,UNI_00627
152.0,National Taiwan University,1,,13.7,0.0,7.3,10.3,57.6,17.5,2008,UNI_00852
152.0,Oregon Health and Science University,71-90,,0.0,0.0,20.6,19.2,37.2,21.5,2008,UNI_01140
152.0,"Queen Mary, U. of London",17-22,,21.7,0.0,16.3,15.6,32.3,25.3,2008,UNI_01277
152.0,Radboud University Nijmegen,6-9,,0.0,0.0,10.3,20.2,44.8,22.8,2008,UNI_00638
152.0,Seoul National University,1,,0.0,0.0,7.3,11.5,63.8,19.3,2008,UNI_00723
152.0,State University of New York at Stony Brook,71-90,,0.0,0.0,17.9,24.6,38.5,19.0,2008,UNI_01257
152.0,Technical University of Denmark,3,,7.9,12.6,17.9,13.5,33.5,19.6,2008,UNI_00249
152.0,The University of Alabama at Birmingham,71-90,,0.0,0.0,16.3,16.3,44.6,24.3,2008,UNI_01212
152.0,The University of Connecticut - Storrs,71-90,,13.7,0.0,16.3,12.3,36.6,19.3,2008,UNI_01268
152.0,The University of Texas Health Science Center at Houston,71-90,,0.0,15.5,17.9,18.7,31.3,20.0,2008,UNI_01232
152.0,The University of Texas M. D. Anderson Cancer Center,71-90,,0.0,0.0,21.9,10.1,43.5,22.9,2008,UNI_01218
152.0,University of Barcelona,1,,0.0,0.0,7.3,15.6,49.9,24.3,2008,UNI_00787
152.0,University of Bern,6,,14.8,0.0,10.3,19.8,36.7,26.7,2008,UNI_00815
152.0,University of Buenos Aires,1,,19.4,25.3,0.0,5.9,36.2,21.5,2008,UNI_00003
152.0,University of Cincinnati,71-90,,0.0,0.0,23.1,11.1,42.8,20.0,2008,UNI_01132
152.0,University of Colorado at Denver,71-90,,0.0,0.0,17.9,16.7,40.6,21.8,2008,UNI_01346
152.0,University of Delaware,71-90,,12.5,0.0,20.6,14.0,33.2,17.0,2008,UNI_01137
152.0,University of Durham,17-22,,0.0,0.0,17.9,16.9,34.7,30.8,2008,UNI_01285
152.0,University of East Anglia,17-22,,15.8,0.0,16.3,20.5,28.0,30.9,2008,UNI_00931
152.0,University of Hamburg,12-14,,14.8,0.0,17.9,18.8,39.4,22.2,2008,UNI_00350
152.0,University of Kiel,12-14,,13.7,15.5,10.3,11.6,30.7,17.9,2008,UNI_00347
152.0,University of Koeln,12-14,,0.0,12.6,7.3,19.6,38.6,21.0,2008,UNI_01269
152.0,University of Leicester,17-22,,0.0,0.0,19.3,15.8,33.9,29.9,2008,UNI_00913
152.0,"University of Maryland, Baltimore",71-90,,0.0,0.0,21.9,14.0,39.4,21.7,2008,UNI_01214
152.0,University of Medicine and Dentistry New Jersey,71-90,,0.0,0.0,23.1,13.8,35.0,20.3,2008,UNI_01292
152.0,University of Miami,71-90,,0.0,0.0,24.2,17.8,40.2,23.2,2008,UNI_01089
152.0,University of Nebraska - Lincoln,71-90,,20.9,0.0,16.3,15.2,34.7,18.0,2008,UNI_00998
152.0,University of New South Wales,6,,0.0,0.0,19.3,11.7,48.5,22.3,2008,UNI_00023
152.0,University of Padua,4-5,,0.0,0.0,12.6,18.4,48.4,18.4,2008,UNI_00480
152.0,University of Paris Descartes (Paris 5),6-7,,14.4,12.0,10.3,15.0,35.2,13.5,2008,UNI_01272
152.0,University of Southampton,17-22,,0.0,0.0,19.3,14.0,43.6,25.5,2008,UNI_00902
152.0,University of Tennessee - Knoxville,71-90,,12.5,0.0,20.6,19.8,39.7,17.8,2008,UNI_01082
152.0,University of Tsukuba,8-9,,0.0,20.0,12.6,8.9,41.3,20.7,2008,UNI_00589
152.0,University of Turin,4-5,,19.4,0.0,12.6,11.1,39.7,17.7,2008,UNI_00502
152.0,University of Vienna,1,,18.6,0.0,7.3,21.9,37.5,21.1,2008,UNI_00038
152.0,University of Wageningen,6-9,,0.0,0.0,29.2,14.4,38.0,26.7,2008,UNI_01274
152.0,University of Warwick,17-22,,0.0,0.0,18.6,15.2,35.9,25.0,2008,UNI_00960
152.0,Virginia Commonwealth University,71-90,,12.5,14.1,17.9,7.9,35.9,18.0,2008,UNI_01229
152.0,Virginia Polytechnic Institute and State University,71-90,,13.7,0.0,21.9,13.0,40.9,18.2,2008,UNI_01084
152.0,Weizmann Institute of Science,4,,0.0,0.0,24.2,27.3,31.2,22.1,2008,UNI_00470
201.0,Autonomous University of Madrid,2-3,,0.0,0.0,14.6,12.1,37.0,20.3,2008,UNI_00759
201.0,Brandeis University,91-114,,22.4,0.0,7.3,20.2,19.1,24.1,2008,UNI_01077
201.0,Chalmers University of Technology,5-9,,0.0,0.0,16.3,11.2,29.1,17.7,2008,UNI_00802
201.0,Charles University in Prague,1,,13.7,0.0,0.0,12.4,43.1,22.0,2008,UNI_00238
201.0,Claude Bernard University Lyon 1,8-14,,13.7,0.0,0.0,16.8,40.9,18.4,2008,UNI_00285
201.0,Complutense University of Madrid,2-3,,17.7,0.0,0.0,9.4,39.8,20.4,2008,UNI_00797
201.0,Dalhousie University,7-18,,0.0,0.0,14.6,15.9,35.2,19.4,2008,UNI_00110
201.0,Ecole Polytechnique,8-14,,20.2,0.0,7.3,11.8,26.1,13.2,2008,UNI_01275
201.0,Georgetown University,91-114,,0.0,0.0,12.6,8.4,33.4,17.8,2008,UNI_01131
201.0,Hiroshima University,10-12,,0.0,0.0,7.3,10.0,38.4,26.7,2008,UNI_00599
201.0,Industrial Physics and Chemistry Higher Educational Institution - Paris,8-14,,9.7,18.9,0.0,9.6,16.9,18.7,2008,UNI_01301
201.0,Keio University,10-12,,0.0,0.0,10.3,12.2,35.3,23.4,2008,UNI_00537
201.0,Kobe University,10-12,,0.0,0.0,12.6,13.4,33.7,20.1,2008,UNI_00557
201.0,Korea Advanced Institute of Science and Technology,2-3,,0.0,0.0,0.0,14.0,37.3,19.8,2008,UNI_01302
201.0,Lancaster University,23-33,,0.0,0.0,16.3,10.5,30.0,16.6,2008,UNI_00949
201.0,Laval University,7-18,,0.0,0.0,16.3,11.5,39.2,20.2,2008,UNI_00097
201.0,London School of Economics and Political Science,23-33,,17.7,0.0,16.3,,26.4,17.2,2008,UNI_00884
201.0,London School of Hygiene and Tropical Medicine,23-33,,9.7,0.0,0.0,10.0,28.7,16.3,2008,UNI_01304
201.0,Louisiana State University - Baton Rouge,91-114,,0.0,0.0,17.9,12.9,38.8,19.3,2008,UNI_01210
201.0,Macquarie University,7-9,,0.0,0.0,14.6,16.7,26.0,17.8,2008,UNI_00027
201.0,Medical University of Vienna,2,,12.5,15.5,7.3,6.3,32.6,17.4,2008,UNI_00039
201.0,Monash University,7-9,,0.0,0.0,7.3,14.7,46.4,16.8,2008,UNI_00015
201.0,Mount Sinai School of Medicine,91-114,,0.0,0.0,19.3,16.0,34.8,19.5,2008,UNI_01266
201.0,Nanjing University,1-6,,0.0,0.0,0.0,12.7,43.5,16.8,2008,UNI_00154
201.0,National and Kapodistrian University of Athens,1,,0.0,0.0,12.6,4.9,44.0,26.1,2008,UNI_00413
201.0,Newcastle University,23-33,,0.0,0.0,16.3,15.3,37.5,14.3,2008,UNI_00941
201.0,Norwegian University of Science and Technology,2,,16.8,0.0,10.3,15.6,34.3,14.5,2008,UNI_00656
201.0,Paul Sabatier University (Toulouse 3),8-14,,0.0,6.3,0.0,17.9,35.4,24.9,2008,UNI_01276
201.0,Peking University,1-6,,0.0,0.0,0.0,11.7,54.6,13.7,2008,UNI_00162
201.0,Queen's University,7-18,,0.0,0.0,16.3,14.8,35.6,27.0,2008,UNI_00099
201.0,Rensselaer Polytechnic Institute,91-114,,14.8,0.0,17.9,13.3,26.9,21.2,2008,UNI_01075
201.0,Royal Institute of Technology,5-9,,0.0,15.5,0.0,8.4,37.4,19.1,2008,UNI_00808
201.0,RWTH Aachen University,15-24,,5.6,0.0,7.3,8.5,38.2,26.2,2008,UNI_00364
201.0,Shanghai Jiao Tong University,1-6,,0.0,0.0,0.0,9.1,53.4,26.5,2008,UNI_00171
201.0,Simon Fraser University,7-18,,0.0,0.0,12.6,10.9,32.5,19.4,2008,UNI_00096
201.0,State University of Campinas,2,,0.0,0.0,7.3,6.3,41.8,14.3,2008,UNI_00067
201.0,State University of New York at Albany,91-114,,0.0,0.0,19.3,5.9,29.9,16.2,2008,UNI_01278
201.0,State University of New York at Buffalo,91-114,,0.0,0.0,16.3,10.9,39.7,22.7,2008,UNI_01279
201.0,Swedish University of Agricultural Sciences,5-9,,0.0,0.0,12.6,16.0,29.0,17.0,2008,UNI_00801
201.0,Technical University of Berlin,15-24,,20.9,0.0,12.6,6.4,28.7,16.2,2008,UNI_00343
201.0,The Chinese University of Hong Kong,1-3,,0.0,0.0,14.6,6.7,42.5,19.0,2008,UNI_00417
201.0,The George Washington University,91-114,,13.7,0.0,12.6,10.2,32.6,23.3,2008,UNI_01125
201.0,The Hong Kong University of Science and Technology,1-3,,0.0,0.0,16.3,3.0,33.5,16.6,2008,UNI_00418
201.0,The University of Adelaide,7-9,,17.7,0.0,10.3,12.8,35.2,21.4,2008,UNI_00020
201.0,The University of Auckland,1-2,,15.8,0.0,10.3,16.4,37.0,20.2,2008,UNI_00649
201.0,The University of Calgary,7-18,,0.0,0.0,10.3,13.2,46.3,24.2,2008,UNI_00098
201.0,The University of Dundee,23-33,,0.0,0.0,14.6,14.9,27.3,23.0,2008,UNI_00911
201.0,The University of Hong Kong,1-3,,0.0,0.0,12.6,11.0,44.3,17.1,2008,UNI_00419
201.0,The University of New Mexico - Albuquerque,91-114,,0.0,0.0,10.3,17.5,35.9,24.6,2008,UNI_01280
201.0,The University of Reading,23-33,,0.0,0.0,14.6,18.6,29.8,17.6,2008,UNI_00906
201.0,The University of Texas Health Science Center at San Antonio,91-114,,0.0,0.0,23.1,8.4,29.7,15.4,2008,UNI_01231
201.0,The University of Texas Medical Branch at Galveston,91-114,,0.0,0.0,17.9,8.9,29.4,13.7,2008,UNI_01179
201.0,Trinity College Dublin,1,,13.7,14.1,7.3,9.1,29.3,21.1,2008,UNI_00468
201.0,Tsinghua University,1-6,,12.5,0.0,0.0,9.4,56.3,19.8,2008,UNI_00157
201.0,Umea University,5-9,,0.0,0.0,16.3,11.7,32.7,15.9,2008,UNI_01281
201.0,University of Aberdeen,23-33,,0.0,0.0,12.6,14.3,34.8,18.2,2008,UNI_00891
201.0,University of Antwerp,5-6,,0.0,0.0,12.6,13.3,33.2,17.2,2008,UNI_00054
201.0,University of Bath,23-33,,0.0,0.0,10.3,16.7,28.7,18.7,2008,UNI_00908
201.0,University of Bochum,15-24,,0.0,0.0,12.6,15.2,37.1,12.6,2008,UNI_01282
201.0,University of Bologna,6-7,,0.0,0.0,10.3,11.2,49.3,18.7,2008,UNI_00500
201.0,University of Bordeaux 1,8-14,,7.9,0.0,12.6,10.1,29.8,23.0,2008,UNI_01283
201.0,University of Cape Town,1,,22.4,0.0,10.3,13.8,32.3,18.4,2008,UNI_00716
201.0,University of Duesseldorf,15-24,,0.0,0.0,12.6,10.6,33.0,27.3,2008,UNI_01312
201.0,University of Erlangen-Nuremberg,15-24,,0.0,0.0,16.3,12.5,41.1,17.2,2008,UNI_00359
201.0,University of Florence,6-7,,0.0,0.0,16.3,11.4,40.3,17.7,2008,UNI_00485
201.0,University of Gothenburg,5-9,,0.0,15.5,0.0,13.8,38.5,17.1,2008,UNI_00800
201.0,University of Guelph,7-18,,0.0,0.0,16.3,12.1,34.0,16.3,2008,UNI_00101
201.0,University of Halle-Wittenberg,15-24,,5.6,8.9,7.3,12.0,29.4,11.9,2008,UNI_01287
201.0,University of Houston,91-114,,0.0,0.0,20.6,11.1,34.4,21.2,2008,UNI_00997
201.0,University of Kansas - Lawrence,91-114,,13.7,0.0,12.6,15.7,33.0,21.9,2008,UNI_01288
201.0,University of Karlsruhe,15-24,,5.6,0.0,10.3,13.2,32.0,27.2,2008,UNI_01289
201.0,University of Kentucky,91-114,,12.5,0.0,7.3,11.7,43.3,23.5,2008,UNI_01099
201.0,University of Lausanne,7,,0.0,0.0,12.6,17.9,30.1,19.8,2008,UNI_00813
201.0,University of Leipzig,15-24,,15.8,15.5,0.0,10.8,35.8,16.2,2008,UNI_01270
201.0,University of Liege,5-6,,9.7,0.0,10.3,12.8,30.3,17.0,2008,UNI_01290
201.0,University of Manitoba,7-18,,0.0,0.0,16.3,9.7,35.9,15.6,2008,UNI_00103
201.0,University of Marburg,15-24,,15.8,0.0,14.6,13.1,32.1,16.7,2008,UNI_00379
201.0,University of Missouri - Columbia,91-114,,11.2,0.0,7.3,12.3,40.7,28.5,2008,UNI_01223
201.0,University of Montpellier 2,8-14,,12.5,0.0,12.6,17.0,32.1,41.5,2008,UNI_00322
201.0,University of Notre Dame,91-114,,14.8,0.0,12.6,14.4,31.8,18.1,2008,UNI_01004
201.0,University of Oregon,91-114,,12.5,0.0,10.3,21.0,27.3,17.7,2008,UNI_01027
201.0,University of Otago,1-2,,0.0,0.0,10.3,10.4,33.3,18.1,2008,UNI_00646
201.0,University of Ottawa,7-18,,0.0,0.0,7.3,15.6,40.7,17.9,2008,UNI_00111
201.0,University of Saskatchewan,7-18,,11.2,0.0,16.3,5.8,34.4,17.6,2008,UNI_00092
201.0,University of Science and Technology of China,1-6,,0.0,0.0,7.3,9.9,45.5,31.6,2008,UNI_00177
201.0,University of South Carolina - Columbia,91-114,,0.0,0.0,16.3,13.8,35.0,18.4,2008,UNI_01228
201.0,University of South Florida,91-114,,0.0,0.0,14.6,9.8,38.1,17.7,2008,UNI_01056
201.0,University of St Andrews,23-33,,12.5,0.0,7.3,21.5,29.5,16.5,2008,UNI_00956
201.0,University of Stuttgart,15-24,,21.7,0.0,10.3,8.9,28.7,16.2,2008,UNI_00345
201.0,University of the Mediterranean (Aix-Marseille 2),8-14,,0.0,0.0,14.6,16.7,26.6,16.0,2008,UNI_01317
201.0,University of Vermont,91-114,,15.8,0.0,14.6,8.3,29.3,18.7,2008,UNI_01038
201.0,University of Victoria,7-18,,0.0,0.0,14.6,14.1,31.1,19.0,2008,UNI_00116
201.0,University of Waterloo,7-18,,0.0,0.0,19.3,9.3,40.8,19.3,2008,UNI_00119
201.0,University of York,23-33,,0.0,0.0,17.9,11.9,32.4,20.3,2008,UNI_00895
201.0,Wake Forest University,91-114,,0.0,0.0,10.3,9.4,33.6,18.8,2008,UNI_01128
201.0,Washington State University - Pullman,91-114,,0.0,0.0,20.6,12.9,32.7,29.3,2008,UNI_01209
201.0,Wayne State University,91-114,,0.0,0.0,7.3,8.3,41.7,24.6,2008,UNI_01086
201.0,Western University,7-18,,0.0,0.0,8.9,14.8,44.3,18.1,2008,UNI_01293
201.0,Yeshiva University,91-114,,0.0,0.0,12.6,18.2,34.2,19.7,2008,UNI_01040
201.0,Yonsei University,2-3,,0.0,0.0,7.3,9.7,46.5,20.5,2008,UNI_00728
201.0,Zhejiang University,1-6,,0.0,0.0,0.0,8.8,59.1,22.9,2008,UNI_00189
303.0,Aristotle University of Thessaloniki,2,,0.0,0.0,7.3,3.1,38.6,18.2,2008,UNI_00407
303.0,Autonomous University of Barcelona,4-6,,0.0,0.0,0.0,5.8,39.6,18.4,2008,UNI_00789
303.0,Bar-Ilan University,5-6,,0.0,0.0,12.6,8.7,27.8,14.6,2008,UNI_00473
303.0,Ben-Gurion University of the Negev,5-6,,0.0,0.0,7.3,11.1,36.7,18.0,2008,UNI_00475
303.0,Brigham Young University,115-139,,11.2,0.0,10.3,4.0,26.3,9.9,2008,UNI_01182
303.0,City University of Hong Kong,4-5,,0.0,0.0,7.3,4.8,36.2,18.9,2008,UNI_00415
303.0,City University of New York City College,115-139,,35.4,0.0,10.3,7.1,16.7,15.0,2008,UNI_01294
303.0,Clemson University,115-139,,0.0,0.0,12.6,7.5,27.6,13.5,2008,UNI_01047
303.0,Technical University Darmstadt,25-35,,17.7,0.0,7.3,7.9,29.2,15.5,2008,UNI_01295
303.0,Dresden University of Technology,25-35,,0.0,0.0,7.3,7.6,36.4,17.4,2008,UNI_00381
303.0,Ecole National Superieure Mines - Paris,15-17,,16.8,25.3,0.0,3.4,10.3,13.8,2008,UNI_01296
303.0,Eotvos Lorand University,1-2,,17.7,0.0,10.3,10.4,25.1,14.6,2008,UNI_01298
303.0,Federal University of Minas Gerais,3-4,,0.0,0.0,7.3,6.6,31.8,15.3,2008,UNI_00086
303.0,Federal University of Rio de Janeiro,3-4,,0.0,0.0,0.0,10.1,39.2,18.6,2008,UNI_00070
303.0,Flinders University,10-14,,17.7,0.0,7.3,6.1,22.5,20.8,2008,UNI_00011
303.0,Fudan University,7,,0.0,0.0,0.0,6.5,45.0,15.9,2008,UNI_00134
303.0,Hanyang University,4-7,,0.0,0.0,0.0,5.5,37.1,16.0,2008,UNI_00738
303.0,Henri Poincare University (Nancy 1),15-17,,13.7,18.9,0.0,4.7,22.1,11.6,2008,UNI_01299
303.0,Indian Institute of Science,1-2,,0.0,0.0,12.6,8.2,33.0,16.7,2008,UNI_00437
303.0,Indian Institute of Technology Kharagpur,1-2,,0.0,0.0,10.3,4.8,28.8,14.3,2008,UNI_00436
303.0,Indiana University-Purdue University at Indianapolis,115-139,,0.0,0.0,0.0,7.3,38.7,12.1,2008,UNI_01300
303.0,Jagiellonian University,1-2,,12.5,0.0,7.3,4.7,31.6,15.6,2008,UNI_00665
303.0,James Cook University,10-14,,0.0,0.0,7.3,14.0,21.8,21.4,2008,UNI_00021
303.0,Kanazawa University,13-18,,0.0,0.0,10.3,6.7,29.7,18.1,2008,UNI_00534
303.0,Kansas State University,115-139,,0.0,0.0,14.6,8.0,28.7,15.0,2008,UNI_01008
303.0,Korea University,4-7,,0.0,0.0,0.0,5.0,43.9,17.4,2008,UNI_00743
303.0,Massey University,3,,0.0,0.0,10.3,5.3,28.0,15.6,2008,UNI_00651
303.0,Medical University of South Carolina,115-139,,0.0,0.0,14.6,5.6,30.1,15.6,2008,UNI_01098
303.0,Nanyang Technological University,2,,0.0,0.0,0.0,3.2,44.6,20.6,2008,UNI_00709
303.0,National Cheng Kung University,2-4,,0.0,0.0,0.0,1.5,45.8,18.2,2008,UNI_00833
303.0,National Chiao Tung University,2-4,,0.0,0.0,7.3,4.8,37.0,21.5,2008,UNI_00838
303.0,National Tsing Hua University,2-4,,14.8,0.0,0.0,8.5,35.8,22.0,2008,UNI_00829
303.0,Niigata University,13-18,,0.0,0.0,12.6,3.0,28.0,16.7,2008,UNI_00563
303.0,Okayama University,13-18,,0.0,0.0,7.3,11.8,35.4,18.6,2008,UNI_00602
303.0,Pohang University of Science and Technology,4-7,,0.0,0.0,7.3,7.5,28.8,27.6,2008,UNI_00741
303.0,Polytechnic Institute of Milan,8-12,,9.7,15.5,0.0,6.6,28.7,14.1,2008,UNI_01305
303.0,Polytechnic University of Valencia,4-6,,0.0,0.0,7.3,8.5,29.0,14.3,2008,UNI_00766
303.0,"Royal Holloway, U. of London",34-38,,0.0,0.0,7.3,14.5,20.9,21.9,2008,UNI_01306
303.0,Saint Louis University,115-139,,0.0,12.6,7.3,4.6,25.0,16.1,2008,UNI_01109
303.0,Saint Petersburg State University,2,,27.4,0.0,0.0,5.3,31.6,17.3,2008,UNI_00694
303.0,San Diego State University,115-139,,0.0,0.0,12.6,10.5,26.7,13.0,2008,UNI_00972
303.0,State University of New York Health Science Center at Brooklyn,115-139,,0.0,15.5,10.3,5.9,17.6,12.1,2008,UNI_01308
303.0,Sungkyunkwan University,4-7,,0.0,0.0,0.0,7.0,41.0,16.0,2008,UNI_00729
303.0,Syracuse University,115-139,,0.0,0.0,16.3,10.7,25.4,14.6,2008,UNI_01129
303.0,Technical University of Braunschweig,25-35,,14.8,0.0,7.3,7.6,23.9,13.0,2008,UNI_01310
303.0,Temple University,115-139,,0.0,0.0,14.6,4.0,30.4,13.0,2008,UNI_01033
303.0,Texas Tech University,115-139,,0.0,0.0,10.3,6.3,31.0,14.3,2008,UNI_01053
303.0,The Hong Kong Polytechnic University,4-5,,0.0,0.0,7.3,1.5,38.0,18.4,2008,UNI_00416
303.0,The Open University,34-38,,0.0,0.0,12.6,15.6,21.8,18.2,2008,UNI_00903
303.0,The University of Connecticut Health Center,115-139,,0.0,0.0,10.3,11.1,23.2,12.8,2008,UNI_01323
303.0,The University of Montana - Missoula,115-139,,7.9,0.0,12.6,11.9,18.4,16.3,2008,UNI_01201
303.0,The University of Texas at Dallas,115-139,,0.0,0.0,10.3,11.3,24.3,19.5,2008,UNI_01118
303.0,Thomas Jefferson University,115-139,,0.0,0.0,16.3,9.1,29.0,15.9,2008,UNI_01233
303.0,Tokyo Medical and Dental University,13-18,,0.0,0.0,7.3,8.5,27.2,24.2,2008,UNI_00570
303.0,Tulane University,115-139,,0.0,0.0,14.6,11.8,28.5,14.1,2008,UNI_01139
303.0,University College Cork,2-3,,0.0,0.0,16.3,3.7,24.0,13.5,2008,UNI_00466
303.0,University College Dublin,2-3,,0.0,0.0,7.3,5.4,32.0,15.3,2008,UNI_00469
303.0,University of Alaska - Fairbanks,115-139,,0.0,0.0,14.6,16.0,21.2,23.3,2008,UNI_00969
303.0,University of Arkansas at Fayetteville,115-139,,0.0,0.0,10.3,10.9,25.3,14.0,2008,UNI_01338
303.0,University of Bayreuth,25-35,,0.0,0.0,7.3,14.2,24.2,13.3,2008,UNI_00360
303.0,University of Bergen,3,,0.0,0.0,0.0,15.4,33.9,17.1,2008,UNI_00655
303.0,University of Bielefeld,25-35,,0.0,0.0,14.6,11.9,26.0,14.8,2008,UNI_01311
303.0,University of Central Florida,115-139,,0.0,0.0,16.3,7.2,29.8,14.1,2008,UNI_01180
303.0,University of Duisburg-Essen,25-35,,0.0,0.0,7.3,9.0,29.9,14.8,2008,UNI_00338
303.0,University of Essex,34-38,,15.8,0.0,7.3,7.3,21.1,22.0,2008,UNI_00901
303.0,University of Exeter,34-38,,0.0,0.0,0.0,17.5,28.0,24.4,2008,UNI_00889
