university_id,university_name,country_id,country_name,region
U2588,universität des saarlandes,C0086,germany,Europe
U2589,universität duisburgessen,C0086,germany,Europe
U2590,universität hamburg,C0086,germany,Europe
U2591,universität heidelberg,C0086,germany,
U2592,universität innsbruck,C0015,austria,Europe
U2593,universität jena,C0086,germany,Europe
U2594,universität konstanz,C0086,germany,Europe
U2595,universität leipzig,C0086,germany,Europe
U2596,universität mannheim,C0086,germany,Europe
U2597,université toulouse 1 capitole,C0082,france,Europe
U2598,universität potsdam,C0086,germany,Europe
U2599,universität regensburg,C0086,germany,Europe
U2600,universität rostock,C0086,germany,Europe
U2601,universität siegen,C0086,germany,Europe
U2602,universität stuttgart,C0086,germany,Europe
U2603,università vitasalute san raffaele,C0114,italy,Europe
U2604,university abdelhamid ibn badis mostaganem,C0005,algeria,
U2605,university at albany suny,C0245,united states,Americas
U2606,university at buffalo,C0245,united states,
U2607,university at buffalo suny,C0245,united states,Americas
U2608,university center ali kafi tindouf,C0005,algeria,
U2609,university center morsli abdellah of tipaza,C0005,algeria,
U2610,university center of aflou,C0005,algeria,
U2611,university center of barika,C0005,algeria,
U2612,university center of illizi,C0005,algeria,
U2613,university centre of maghnia,C0005,algeria,
U2614,university centre of nour bachir elbayadh,C0005,algeria,
U2615,university college cork,C0112,ireland,Europe
U2616,university college dublin,C0112,ireland,Europe
U2617,university college of osteopathy,C0244,united kingdom,
U2618,university duesseldorf,C0086,germany,Europe
U2619,university for development studies,C0087,ghana,
U2620,university for the creative arts,C0244,united kingdom,
U2621,university mohamed boudiaf of msila,C0005,algeria,
U2622,university of aberdeen,C0244,united kingdom,Europe
U2623,university of abou bekr belkaïd tlemcen,C0005,algeria,
U2624,university of a coruña,C0216,spain,
U2625,the university of adelaide,C0014,australia,Oceania
U2626,university of agriculture faisalabad,C0181,pakistan,Asia
U2627,the university of agriculture peshawar,C0181,pakistan,
U2628,university of agronomic sciences and veterinary medicine of bucharest,C0194,romania,
U2629,university of ahmed draia,C0005,algeria,
U2630,the university of aizu,C0116,japan,
U2631,the university of alabama,C0245,united states,Americas
U2632,university of alabama birmingham,C0245,united states,Americas
U2633,university of alaska fairbanks,C0245,united states,Americas
U2634,university of alberta,C0039,canada,Americas
U2635,university of alcalá,C0216,spain,
U2636,university of algarve,C0189,portugal,
U2637,university of algiers 1,C0005,algeria,
U2638,university of algiers 3,C0005,algeria,
U2639,university of alhamdaniya,C0111,iraq,
U2640,university of alicante,C0216,spain,Europe
U2641,university of alkafeel,C0111,iraq,
U2642,university of almería,C0216,spain,
U2643,university of alqadisiyah,C0111,iraq,
U2644,university of amsterdam,C0168,netherlands,Europe
U2645,university of anbar,C0111,iraq,
U2646,university of antioquia,C0047,colombia,
U2647,university of antofagasta,C0045,chile,
U2648,university of antwerp,C0022,belgium,Europe
U2649,university of applied sciences and arts of western switzerland,C0227,switzerland,
U2650,the university of arizona,C0245,united states,Americas
U2651,university of arkansas,C0245,united states,
U2652,university of arkansas fayetteville,C0245,united states,Americas
U2653,the university of auckland,C0170,new zealand,Oceania
U2654,university of aveiro,C0189,portugal,Europe
U2655,university of babylon,C0111,iraq,Asia
U2656,university of baghdad,C0111,iraq,Asia
U2657,university of bahrain,C0018,bahrain,Asia
U2658,university of balochistan,C0181,pakistan,
U2659,university of baltistan skardu,C0181,pakistan,
U2660,university of barcelona,C0216,spain,
U2661,university of bari,C0114,italy,Europe
U2662,university of bari aldo moro,C0114,italy,
U2663,university of basel,C0227,switzerland,Europe
U2664,university of basrah,C0111,iraq,Asia
U2665,university of bath,C0244,united kingdom,Europe
U2666,university of batna 1,C0005,algeria,
U2667,university of batna 2,C0005,algeria,
U2668,university of bayreuth,C0086,germany,Europe
U2669,university of bedfordshire,C0244,united kingdom,
U2670,university of beira interior,C0189,portugal,
U2671,university of belgrade,C0202,serbia,Europe
U2672,university of benghazi,C0135,libya,
U2673,university of benin,C0173,nigeria,
U2674,university of bergamo,C0114,italy,
U2675,university of bergen,C0176,norway,Europe
U2676,university of bern,C0227,switzerland,Europe
U2677,university of bialystok,C0188,poland,Europe
U2678,university of birjand,C0259,iran,
U2679,university of birmingham,C0244,united kingdom,Europe
U2680,university of bisha,C0200,saudi arabia,
U2681,university of biskra,C0005,algeria,
U2682,university of béjaïa,C0005,algeria,
U2683,university of bíobío,C0045,chile,
U2684,university of bogotá jorge tadeo lozano,C0047,colombia,
U2685,university of bologna,C0114,italy,
U2686,university of bolton,C0244,united kingdom,
U2687,university of bonn,C0086,germany,
U2688,university of bordeaux,C0082,france,Europe
U2689,university of botswana,C0029,botswana,
U2690,university of bradford,C0244,united kingdom,Europe
U2691,university of brasília,C0030,brazil,
U2692,university of brawijaya,C0109,indonesia,
U2693,university of bremen,C0086,germany,
U2694,university of brescia,C0114,italy,Europe
U2695,university of brighton,C0244,united kingdom,Europe
U2696,university of bristol,C0244,united kingdom,Europe
U2697,university of british columbia,C0039,canada,Americas
U2698,university of bucharest,C0194,romania,Europe
U2699,university of burgos,C0216,spain,
U2700,university of cadiz,C0216,spain,
U2701,university of calabria,C0114,italy,Europe
U2702,university of calcutta,C0108,india,Asia
U2703,university of caldas,C0047,colombia,
U2704,university of calgary,C0039,canada,Americas
U2705,university of california berkeley,C0245,united states,
U2706,university of california berkeley ucb,C0245,united states,Americas
U2707,university of california davis,C0245,united states,Americas
U2708,university of california irvine,C0245,united states,Americas
U2709,university of california los angeles,C0245,united states,
U2710,university of california los angeles ucla,C0245,united states,Americas
U2711,university of california merced,C0245,united states,
U2712,university of california riverside,C0245,united states,Americas
U2713,university of california san diego,C0245,united states,
U2714,university of california san diego ucsd,C0245,united states,Americas
U2715,university of california santa barbara,C0245,united states,
U2716,university of california santa barbara ucsb,C0245,united states,Americas
U2717,university of california santa cruz,C0245,united states,Americas
U2718,university of cambridge,C0244,united kingdom,Europe
U2719,university of camerino unicam,C0114,italy,
U2720,university of campania luigi vanvitelli,C0114,italy,
U2721,university of campinas,C0030,brazil,
U2722,university of canberra,C0014,australia,Oceania
U2723,university of canterbury,C0170,new zealand,
U2724,university of canterbury te whare wananga o waitaha,C0170,new zealand,Oceania
U2725,university of cape coast,C0087,ghana,
U2726,university of cape town,C0212,south africa,Africa
U2727,university of carthage,C0236,tunisia,
U2728,university of castillala mancha,C0216,spain,
U2729,university of catania,C0114,italy,
U2730,university of caxias do sul,C0030,brazil,
U2731,university of celaya,C0152,mexico,
U2732,university of central florida,C0245,united states,Americas
U2733,university of central lancashire,C0244,united kingdom,Europe
U2734,university of central oklahoma,C0245,united states,Americas
U2735,university of central punjab,C0181,pakistan,
U2736,university of chemistry and technology prague,C0057,czechia,Europe
U2737,university of chester,C0244,united kingdom,
U2738,university of chicago,C0245,united states,Americas
U2739,university of chichester,C0244,united kingdom,
U2740,university of chile,C0045,chile,
U2741,university of cincinnati,C0245,united states,Americas
U2742,university of civil protection,C0021,belarus,
U2743,university of clermont auvergne,C0082,france,
U2744,university of coimbra,C0189,portugal,Europe
U2745,university of colima,C0152,mexico,
U2746,university of cologne,C0086,germany,Europe
U2747,university of colombo,C0217,sri lanka,Asia
U2748,university of colorado boulder,C0245,united states,Americas
U2749,university of colorado colorado springs,C0245,united states,
U2750,university of colorado denver,C0245,united states,Americas
U2751,university of colorado denveranschutz medical campus,C0245,united states,
U2752,university of concepción,C0045,chile,
U2753,university of connecticut,C0245,united states,Americas
U2754,university of constantine 3,C0005,algeria,
U2755,university of copenhagen,C0058,denmark,Europe
U2756,university of costa rica,C0051,costa rica,
U2757,university of craiova,C0194,romania,Europe
U2758,university of córdoba,C0216,spain,
U2759,university of crete,C0089,greece,Europe
U2760,university of côte dazur,C0082,france,
U2761,university of cumbria,C0244,united kingdom,
U2762,university of cyberjaya,C0145,malaysia,
U2763,university of cyprus,C0056,cyprus,
U2764,university of cyprus ucy,C0056,cyprus,Asia
U2765,university of łódź,C0188,poland,
U2766,university of dar es salaam,C0230,tanzania,
U2767,university of dayton,C0245,united states,
U2768,university of debrecen,C0101,hungary,Europe
U2769,university of delaware,C0245,united states,Americas
U2770,university of delhi,C0108,india,Asia
U2771,university of denver,C0245,united states,Americas
U2772,university of derby,C0244,united kingdom,Europe
U2773,university of desarrollo,C0045,chile,
U2774,university of deusto,C0216,spain,Europe
U2775,university of dhaka,C0019,bangladesh,Asia
U2776,university of diyala,C0111,iraq,
U2777,university of djilali bounaama khemis miliana,C0005,algeria,
U2778,university of dubai,C0243,united arab emirates,Asia
U2779,university of duhok,C0111,iraq,
U2780,university of duisburgessen,C0086,germany,
U2781,university of dundee,C0244,united kingdom,Europe
U2782,university of east anglia,C0244,united kingdom,
U2783,university of east anglia uea,C0244,united kingdom,Europe
U2784,university of eastern finland,C0080,finland,Europe
U2785,university of eastern philippines,C0187,philippines,
U2786,university of east london,C0244,united kingdom,Europe
U2787,university of economics varna,C0033,bulgaria,
U2788,the university of edinburgh,C0244,united kingdom,Europe
U2789,university of education lahore,C0181,pakistan,
U2790,the university of electrocommunications,C0116,japan,
U2791,university of electronic science and technology of china,C0046,china mainland,Asia
U2792,university of el oued,C0005,algeria,
U2793,university of engineering and technology mardan,C0181,pakistan,
U2794,university of engineering and technology peshawar,C0181,pakistan,
U2795,university of engineering and technology taxila,C0181,pakistan,
U2796,university of engineering technology uet lahore,C0181,pakistan,Asia
U2797,university of erlangennuremberg,C0086,germany,
U2798,university of essex,C0244,united kingdom,
U2799,the university of exeter,C0244,united kingdom,Europe
U2800,university of extremadura,C0216,spain,
U2801,university of ferrara,C0114,italy,
U2802,university of florence,C0114,italy,Europe
U2803,university of florida,C0245,united states,Americas
U2804,university of foggia,C0114,italy,
U2805,university of fortaleza unifor,C0030,brazil,
U2806,university of fort hare,C0212,south africa,
U2807,university of franca,C0030,brazil,
U2808,university of franchecomté,C0082,france,
U2809,university of freiburg,C0086,germany,
U2810,university of fribourg,C0227,switzerland,
U2811,university of fukui,C0116,japan,
U2812,university of gafsa,C0236,tunisia,
U2813,university of galway,C0112,ireland,Europe
U2814,university of garmian,C0111,iraq,
U2815,university of gdansk,C0188,poland,Europe
U2816,university of gdańsk,C0188,poland,
U2817,university of geneva,C0227,switzerland,Europe
U2818,university of genoa,C0114,italy,Europe
U2819,the university of georgia,C0245,united states,Americas
U2820,university of ghana,C0087,ghana,Africa
U2821,university of ghardaia,C0005,algeria,
U2822,university of girona,C0216,spain,
U2823,university of glasgow,C0244,united kingdom,Europe
U2824,university of gloucestershire,C0244,united kingdom,
U2825,university of gothenburg,C0226,sweden,Europe
U2826,university of granada,C0216,spain,Europe
U2827,university of graz,C0015,austria,
U2828,university of greenwich,C0244,united kingdom,Europe
U2829,university of greifswald,C0086,germany,
U2830,university of groningen,C0168,netherlands,Europe
U2831,university of göttingen,C0086,germany,Europe
U2832,university of guadalajara,C0152,mexico,
U2833,university of guanajuato,C0152,mexico,
U2834,university of guelph,C0039,canada,Americas
U2835,university of guilan,C0259,iran,
U2836,university of gujrat,C0181,pakistan,
U2837,university of hafr al batin,C0200,saudi arabia,
U2838,university of haifa,C0113,israel,Asia
U2839,university of hail,C0200,saudi arabia,Asia
U2840,university of hamburg,C0086,germany,
U2841,university of havana,C0054,cuba,
U2842,university of hawaii at manoa,C0245,united states,Americas
U2843,university of hawaii at mānoa,C0245,united states,
U2844,university of health and allied sciences,C0087,ghana,
U2845,university of health sciences lahore,C0181,pakistan,
U2846,university of health sciences turkey,C0257,turkey,
U2847,university of helsinki,C0080,finland,Europe
U2848,university of hertfordshire,C0244,united kingdom,Europe
U2849,university of hohenheim,C0086,germany,Europe
U2850,university of home economics lahore,C0181,pakistan,
U2851,the university of hong kong,C0270,hong kong sar,Asia
U2852,university of hormozgan,C0259,iran,
U2853,university of houston,C0245,united states,Americas
U2854,university of hradec kralove,C0057,czechia,Europe
U2855,university of hradec králové,C0057,czechia,
U2856,university of huddersfield,C0244,united kingdom,Europe
U2857,university of hull,C0244,united kingdom,Europe
U2858,university of human development,C0111,iraq,
U2859,university of hyderabad,C0108,india,Asia
U2860,university of hyogo,C0116,japan,
U2861,university of ibadan,C0173,nigeria,Africa
U2862,university of iceland,C0107,iceland,Europe
U2863,university of idaho,C0245,united states,Americas
U2864,university of ilina,C0271,slovakia,Europe
U2865,university of illinois at chicago uic,C0245,united states,Americas
U2866,university of illinois at urbanachampaign,C0245,united states,Americas
U2867,university of illinois chicago,C0245,united states,
U2868,university of ilorin,C0173,nigeria,
U2869,university of indonesia,C0109,indonesia,
U2870,university of innsbruck,C0015,austria,
U2871,university of insubria,C0114,italy,
U2872,university of international business and economics,C0046,china mainland,Asia
U2873,university of ioannina,C0089,greece,Europe
U2874,university of iowa,C0245,united states,Americas
U2875,university of isfahan,C0259,iran,
U2876,university of jaén,C0216,spain,
U2877,university of jeddah,C0200,saudi arabia,
U2878,university of jendouba,C0236,tunisia,
U2879,university of jijel,C0005,algeria,
U2880,university of johannesburg,C0212,south africa,Africa
U2881,university of jordan,C0117,jordan,Asia
U2882,university of jos,C0173,nigeria,
U2883,university of jyväskylä,C0080,finland,Europe
U2884,university of kabianga,C0119,kenya,
U2885,university of kaiserslautern,C0086,germany,
U2886,university of kansas,C0245,united states,Americas
U2887,university of karachi,C0181,pakistan,Asia
U2888,university of kashan,C0259,iran,
U2889,university of kelaniya,C0217,sri lanka,
U2890,university of kent,C0244,united kingdom,Europe
U2891,university of kentucky,C0245,united states,Americas
U2892,university of kerbala,C0111,iraq,
U2893,university of khartoum,C0224,sudan,Africa
U2894,university of kiel,C0086,germany,
U2895,university of kirkuk,C0111,iraq,
U2896,university of klagenfurt,C0015,austria,Europe
U2897,university of konstanz,C0086,germany,
U2898,university of kragujevac,C0202,serbia,Europe
U2899,university of kufa,C0111,iraq,Asia
U2900,university of kurdistan,C0259,iran,
U2901,university of kwazulunatal,C0212,south africa,Africa
U2902,university of la costa,C0047,colombia,
U2903,university of la frontera,C0045,chile,
U2904,university of laghouat,C0005,algeria,
U2905,university of lagos,C0173,nigeria,Africa
U2906,the university of lahore,C0181,pakistan,Asia
U2907,university of la laguna,C0216,spain,
U2908,university of lampung,C0109,indonesia,Asia
U2909,university of laquila,C0114,italy,
U2910,university of la sabana,C0047,colombia,
U2911,university of las américas udla,C0066,ecuador,
U2912,university of la serena,C0045,chile,
U2913,university of las palmas de gran canaria,C0216,spain,
U2914,university of latvia,C0130,latvia,Europe
U2915,university of lausanne,C0227,switzerland,Europe
U2916,university of leeds,C0244,united kingdom,Europe
U2917,university of leicester,C0244,united kingdom,Europe
U2918,university of león,C0216,spain,
U2919,university of leoben,C0015,austria,
U2920,university of lethbridge,C0039,canada,
U2921,university of liberal arts bangladesh,C0019,bangladesh,
U2922,university of life sciences in lublin,C0188,poland,
U2923,university of liège,C0022,belgium,
U2924,university of lille,C0082,france,
U2925,university of limerick,C0112,ireland,Europe
U2926,university of lincoln,C0244,united kingdom,Europe
U2927,university of lisbon,C0189,portugal,Europe
U2928,university of liverpool,C0244,united kingdom,Europe
U2929,university of ljubljana,C0208,slovenia,Europe
U2930,university of lleida,C0216,spain,
U2931,university of lodz,C0188,poland,Europe
U2932,university of lorraine,C0082,france,
U2933,university of los lagos,C0045,chile,
U2934,university of louisville,C0245,united states,Americas
U2935,university of lucknow,C0108,india,
U2936,university of luxembourg,C0141,luxembourg,Europe
U2937,university of macau,C0273,macau sar,Asia
U2938,university of macerata unimc,C0114,italy,
U2939,university of magallanes,C0045,chile,
U2940,university of malaga,C0216,spain,
U2941,university of malakand,C0181,pakistan,
U2942,university of malaya,C0145,malaysia,
U2943,university of malta,C0148,malta,Europe
U2944,university of management and technology,C0181,pakistan,
U2945,the university of manchester,C0244,united kingdom,Europe
U2946,university of manitoba,C0039,canada,Americas
U2947,university of mannheim,C0086,germany,
U2948,university of manouba,C0236,tunisia,
U2949,university of maragheh,C0259,iran,
U2950,university of marburg,C0086,germany,
U2951,university of maribor,C0208,slovenia,Europe
U2952,university of marrakech cadi ayyad,C0162,morocco,
U2953,university of maryland baltimore county,C0245,united states,Americas
U2954,university of maryland college park,C0245,united states,Americas
U2955,university of mascara,C0005,algeria,
U2956,university of massachusetts,C0245,united states,
U2957,university of massachusetts amherst,C0245,united states,Americas
U2958,university of massachusetts boston,C0245,united states,Americas
U2959,university of mataram,C0109,indonesia,Asia
U2960,university of mauritius,C0151,mauritius,
U2961,university of mazandaran,C0259,iran,
U2962,university of medea,C0005,algeria,
U2963,university of medellín,C0047,colombia,
U2964,university of medicine and pharmacy carol davila,C0194,romania,
U2965,university of medicine and pharmacy of craiova,C0194,romania,
U2966,the university of melbourne,C0014,australia,Oceania
U2967,university of memphis,C0245,united states,Americas
U2968,university of messina,C0114,italy,
U2969,university of messina unime,C0114,italy,Europe
U2970,university of miami,C0245,united states,Americas
U2971,university of michiganann arbor,C0245,united states,Americas
U2972,university of milan,C0114,italy,Europe
U2973,university of milanbicocca,C0114,italy,
U2974,university of milanobicocca,C0114,italy,Europe
U2975,university of minho,C0189,portugal,Europe
U2976,university of minnesota,C0245,united states,
U2977,university of minnesota twin cities,C0245,united states,Americas
U2978,university of misan,C0111,iraq,
U2979,university of miskolc,C0101,hungary,Europe
U2980,university of mississippi,C0245,united states,Americas
U2981,university of missouri columbia,C0245,united states,Americas
U2982,university of missouri kansas city,C0245,united states,Americas
U2983,university of missouri saint louis,C0245,united states,Americas
U2984,university of missourist louis,C0245,united states,
U2985,university of miyazaki,C0116,japan,
U2986,university of münster,C0086,germany,
U2987,university of modena and reggio emilia,C0114,italy,Europe
U2988,university of mohaghegh ardabili,C0259,iran,
U2989,university of mohamed lamine debaghin setif 2,C0005,algeria,
U2990,university of monastir,C0236,tunisia,
U2991,university of mons,C0022,belgium,Europe
U2992,university of montana missoula,C0245,united states,Americas
U2993,university of montenegro,C0161,montenegro,
U2994,university of monterrey,C0152,mexico,
U2995,university of montreal,C0039,canada,
U2996,university of mostar,C0028,bosnia and herzegovina,
U2997,university of mosul,C0111,iraq,
U2998,university of mumbai,C0108,india,Asia
U2999,university of murcia,C0216,spain,Europe
U3000,university of mysore,C0108,india,
U3001,university of nairobi,C0119,kenya,Africa
U3002,university of namibia,C0165,namibia,
U3003,university of namur,C0022,belgium,
U3004,university of naples federico ii,C0114,italy,Europe
U3005,university of naples parthenope,C0114,italy,Europe
U3006,university of navarra,C0216,spain,Europe
U3007,university of nebraska lincoln,C0245,united states,Americas
U3008,university of nebraska medical center,C0245,united states,
U3009,university of neuchâtel,C0227,switzerland,
U3010,university of nevada las vegas,C0245,united states,
U3011,university of new brunswick,C0039,canada,Americas
U3012,university of new brunswick unb,C0039,canada,
U3013,university of newcastle,C0014,australia,
U3014,the university of newcastle australia uon,C0014,australia,Oceania
U3015,university of new england australia,C0014,australia,Oceania
U3016,university of new hampshire,C0245,united states,Americas
U3017,university of new mexico,C0245,united states,Americas
U3018,university of new mexico main campus,C0245,united states,
U3019,the university of new south wales unsw sydney,C0014,australia,Oceania
U3020,university of ni,C0202,serbia,Europe
U3021,university of nicosia,C0056,cyprus,
U3022,university of nigeria nsukka,C0173,nigeria,
U3023,university of niigata prefecture,C0116,japan,
U3024,the university of northampton,C0244,united kingdom,Europe
U3025,university of north carolina at chapel hill,C0245,united states,
U3026,university of north carolina at charlotte,C0245,united states,Americas
U3027,university of north carolina at greensboro,C0245,united states,Americas
U3028,university of north carolina chapel hill,C0245,united states,Americas
U3029,university of north carolina wilmington,C0245,united states,
U3030,university of northern british columbia unbc,C0039,canada,
U3031,university of north texas,C0245,united states,Americas
U3032,university of notre dame,C0245,united states,Americas
U3033,the university of notre dame australia,C0014,australia,Oceania
U3034,university of nottingham,C0244,united kingdom,Europe
U3035,university of nova gorica,C0208,slovenia,
U3036,university of novi sad,C0202,serbia,Europe
U3037,university of occupational and environmental health japan,C0116,japan,
U3038,university of okara,C0181,pakistan,
U3039,university of oklahoma,C0245,united states,Americas
U3040,university of oradea,C0194,romania,Europe
U3041,university of oregon,C0245,united states,Americas
U3042,university of oslo,C0176,norway,Europe
U3043,university of ostrava,C0057,czechia,Europe
U3044,university of otago,C0170,new zealand,Oceania
U3045,university of ottawa,C0039,canada,Americas
U3046,university of oulu,C0080,finland,Europe
U3047,university of oum el bouaghi,C0005,algeria,
U3048,university of oviedo,C0216,spain,
U3049,university of oxford,C0244,united kingdom,Europe
U3050,university of padua,C0114,italy,
U3051,university of palermo,C0114,italy,Europe
U3052,university of pannonia,C0101,hungary,Europe
U3053,university of pardubice,C0057,czechia,Europe
U3054,university of parma,C0114,italy,Europe
U3055,university of passau,C0086,germany,
U3056,university of passo fundo upf,C0030,brazil,
U3057,university of patras,C0089,greece,Europe
U3058,university of pau and pays de ladour,C0082,france,
U3059,university of pavia,C0114,italy,
U3060,university of pécs,C0101,hungary,
U3061,university of pecs,C0101,hungary,Europe
U3062,university of pennsylvania,C0245,united states,Americas
U3063,university of peradeniya,C0217,sri lanka,Asia
U3064,university of pernambuco,C0030,brazil,
U3065,university of perugia,C0114,italy,
U3066,university of peshawar,C0181,pakistan,Asia
U3067,university of petra,C0117,jordan,
U3068,university of petroleum and energy studies upes,C0108,india,Asia
U3069,university of phayao,C0231,thailand,
U3070,university of pisa,C0114,italy,Europe
U3071,university of pittsburgh,C0245,united states,Americas
U3072,university of pittsburghpittsburgh campus,C0245,united states,
U3073,university of plymouth,C0244,united kingdom,Europe
U3074,university of poonch rawalakot,C0181,pakistan,
U3075,university of port harcourt,C0173,nigeria,
U3076,university of porto,C0189,portugal,Europe
U3077,university of portsmouth,C0244,united kingdom,Europe
U3078,university of potsdam,C0086,germany,
U3079,university of pretoria,C0212,south africa,Africa
U3080,university of primorska,C0208,slovenia,Europe
U3081,university of prishtina,C0275,kosovo,
U3082,university of professional studies accra,C0087,ghana,
U3083,university of puerto rico,C0192,puerto rico,
U3084,university of puthisastra,C0037,cambodia,
U3085,university of qom,C0259,iran,
U3086,the university of queensland,C0014,australia,Oceania
U3087,university of rajshahi,C0019,bangladesh,
U3088,university of reading,C0244,united kingdom,Europe
U3089,university of regina,C0039,canada,Americas
U3090,university of rennes 1,C0082,france,
U3091,university of rhode island,C0245,united states,Americas
U3092,university of rijeka,C0053,croatia,Europe
U3093,university of rochester,C0245,united states,Americas
U3094,university of roehampton,C0244,united kingdom,
U3095,university of rome iii,C0114,italy,
U3096,university of rome ii tor vergata,C0114,italy,
U3097,university of rome tor vergata,C0114,italy,Europe
U3098,university of rzeszów,C0188,poland,Europe
U3099,university of sadat city,C0260,egypt,
U3100,university of saida,C0005,algeria,
U3101,university of saint joseph,C0277,macao,
U3102,university of salamanca,C0216,spain,Europe
U3103,university of salento,C0114,italy,
U3104,university of salerno,C0114,italy,Europe
U3105,university of salford,C0244,united kingdom,Europe
U3106,university of san carlos,C0187,philippines,Asia
U3107,university of san diego,C0245,united states,Americas
U3108,university of san francisco,C0245,united states,Americas
U3109,university of san martín de porres,C0186,peru,
U3110,university of sannio,C0114,italy,
U3111,university of santander,C0047,colombia,
U3112,university of santiago chile usach,C0045,chile,
U3113,university of santiago de compostela,C0216,spain,
U3114,university of santo tomas,C0187,philippines,Asia
U3115,university of sarajevo,C0028,bosnia and herzegovina,Europe
U3116,university of sargodha,C0181,pakistan,
U3117,university of saskatchewan,C0039,canada,Americas
U3118,university of sassari,C0114,italy,
U3119,university of science and technology beijing,C0046,china mainland,Asia
U3120,university of science and technology of china,C0046,china mainland,Asia
U3121,university of science and technology of oran mohamedboudiaf,C0005,algeria,
U3122,university of science and technology of southern philippines ustp,C0187,philippines,
U3123,university of sciences and technology houari boumediene,C0005,algeria,
U3124,university of seoul,C0261,south korea,Asia
U3125,university of seville,C0216,spain,
U3126,university of sfax,C0236,tunisia,
U3127,university of shanghai for science and technology,C0046,china,
U3128,university of sharjah,C0243,united arab emirates,Asia
U3129,the university of sheffield,C0244,united kingdom,Europe
U3130,the university of shiga prefecture,C0116,japan,
U3131,university of shizuoka,C0116,japan,
U3132,university of siegen,C0086,germany,
U3133,university of siena,C0114,italy,Europe
U3134,university of silesia in katowice,C0188,poland,Europe
U3135,university of sistan and baluchestan,C0259,iran,
U3136,university of social welfare and rehabilitation sciences,C0259,iran,
U3137,university of sonora,C0152,mexico,
U3138,university of são paulo,C0030,brazil,
U3139,university of sopron,C0101,hungary,
U3140,university of souk ahras,C0005,algeria,
U3141,university of sousse,C0236,tunisia,
U3142,university of south africa,C0212,south africa,Africa
U3143,university of south alabama usa,C0245,united states,Americas
U3144,university of southampton,C0244,united kingdom,Europe
U3145,university of south australia,C0014,australia,Oceania
U3146,university of south bohemia,C0057,czechia,Europe
U3147,university of south bohemia in české budějovice,C0057,czechia,
U3148,university of south carolina,C0245,united states,Americas
U3149,university of south carolinacolumbia,C0245,united states,
U3150,university of south china,C0046,china,
U3151,university of south dakota,C0245,united states,
U3152,university of southern california,C0245,united states,Americas
U3153,university of southern denmark,C0058,denmark,
U3154,university of southern denmark sdu,C0058,denmark,Europe
U3155,university of southern queensland,C0014,australia,Oceania
U3156,university of south florida,C0245,united states,Americas
U3157,university of south santa catarina unisul,C0030,brazil,
U3158,university of south wales,C0244,united kingdom,
U3159,university of split,C0053,croatia,Europe
U3160,university of sri jayewardenepura,C0217,sri lanka,Asia
U3161,university of st andrews,C0244,united kingdom,Europe
U3162,university of stavanger,C0176,norway,Europe
U3163,university of st gallen,C0227,switzerland,
U3164,university of stirling,C0244,united kingdom,Europe
U3165,university of strasbourg,C0082,france,
U3166,university of strathclyde,C0244,united kingdom,Europe
U3167,university of stuttgart,C0086,germany,
U3168,university of suffolk,C0244,united kingdom,
U3169,university of sufism and modern sciences usms,C0181,pakistan,
U3170,university of sunderland,C0244,united kingdom,
U3171,university of surrey,C0244,united kingdom,Europe
U3172,university of sussex,C0244,united kingdom,Europe
U3173,university of swabi,C0181,pakistan,
U3174,the university of sydney,C0014,australia,Oceania
U3175,university of szeged,C0101,hungary,Europe
U3176,university of tabriz,C0264,iran islamic republic of,Asia
U3177,university of tabuk,C0200,saudi arabia,Asia
U3178,university of taipei,C0267,taiwan,
U3179,university of talca,C0045,chile,
U3180,university of tamanghasset,C0005,algeria,
U3181,university of tarapacá,C0045,chile,
U3182,university of tartu,C0071,estonia,Europe
U3183,university of tasmania,C0014,australia,Oceania
U3184,university of tübingen,C0086,germany,
U3185,university of technology iraq,C0111,iraq,
U3186,university of technology nowshera,C0181,pakistan,
U3187,university of technology of compiègne,C0082,france,
U3188,university of technology of troyes,C0082,france,
U3189,university of technology sydney,C0014,australia,Oceania
U3190,university of tehran,C0264,iran islamic republic of,Asia
U3191,university of telafer,C0111,iraq,
U3192,the university of tennessee knoxville,C0245,united states,Americas
U3193,the university of texas at arlington,C0245,united states,Americas
U3194,university of texas at austin,C0245,united states,Americas
U3195,university of texas at dallas,C0245,united states,
U3196,university of texas at el paso,C0245,united states,
U3197,university of texas at san antonio,C0245,united states,Americas
U3198,university of texas dallas,C0245,united states,Americas
U3199,university of texas el paso,C0245,united states,Americas
U3200,university of texas rio grande valley,C0245,united states,
U3201,university of the aegean,C0089,greece,
U3202,university of the andes chile,C0045,chile,
U3203,university of the andes colombia,C0047,colombia,
U3204,university of the andes venezuela,C0265,venezuela,
U3205,university of the arts london,C0244,united kingdom,
U3206,university of the balearic islands,C0216,spain,
U3207,university of the basque country,C0216,spain,Europe
U3208,university of the free state,C0212,south africa,Africa
U3209,university of the highlands and islands,C0244,united kingdom,
U3210,university of the north colombia,C0047,colombia,
U3211,university of the pacific,C0245,united states,Americas
U3212,university of the peloponnese,C0089,greece,
U3213,university of the philippines,C0187,philippines,Asia
U3214,university of the punjab,C0181,pakistan,Asia
U3215,university of the ryukyus,C0116,japan,
U3216,university of the south pacific,C0079,fiji,
U3217,university of thessaly,C0089,greece,
U3218,university of the sunshine coast,C0014,australia,Oceania
