university_id,year,global_rank,overall_score,academic_reputation_score,employer_reputation_score,source,teaching_score,research_score,citation_score,industry_income_score,international_outlook_score
U1278,2024,601.0,,,,THE 2024,23.2,22.6,75.6,64.9,36.0
U2953,2024,601.0,,,,THE 2024,28.8,24.6,61.5,66.8,50.1
U1287,2024,601.0,,,,THE 2024,25.9,31.0,50.1,41.7,66.3
U1288,2024,601.0,,,,THE 2024,34.9,14.7,63.9,28.5,29.7
U1295,2024,601.0,,,,THE 2024,44.1,12.4,65.6,28.1,24.7
U2975,2024,601.0,,,,THE 2024,26.3,30.3,59.3,74.7,51.9
U1340,2024,601.0,,,,THE 2024,27.3,20.0,58.8,66.2,50.7
U1352,2024,601.0,,,,THE 2024,24.0,22.7,61.9,60.1,65.8
U3003,2024,601.0,,,,THE 2024,24.4,27.2,53.7,62.8,69.7
U1399,2024,601.0,,,,THE 2024,28.2,31.6,50.1,71.4,24.7
U1394,2024,601.0,,,,THE 2024,22.6,21.2,79.4,28.7,28.0
U1397,2024,601.0,,,,THE 2024,21.8,16.2,69.1,68.1,37.1
U1428,2024,601.0,,,,THE 2024,37.2,27.0,38.3,93.8,75.1
U1478,2024,601.0,,,,THE 2024,25.1,19.4,71.2,34.9,55.1
U1476,2024,601.0,,,,THE 2024,39.1,27.1,43.2,64.1,65.6
U1445,2024,601.0,,,,THE 2024,28.2,33.7,43.8,79.1,47.2
U1454,2024,601.0,,,,THE 2024,26.3,23.0,59.1,59.7,38.1
U1430,2024,601.0,,,,THE 2024,30.6,20.2,64.7,29.9,23.1
U1431,2024,601.0,,,,THE 2024,32.4,19.5,71.7,18.4,20.5
U1491,2024,601.0,,,,THE 2024,25.9,18.8,66.6,49.9,86.8
U3010,2024,601.0,,,,THE 2024,29.3,25.6,64.7,51.5,38.3
U3012,2024,601.0,,,,THE 2024,24.3,25.0,62.4,64.0,81.1
U3026,2024,601.0,,,,THE 2024,23.2,22.1,74.4,58.7,37.0
U1523,2024,601.0,,,,THE 2024,31.5,28.1,57.8,73.7,46.7
U1531,2024,601.0,,,,THE 2024,26.3,15.9,60.0,60.4,62.8
U1540,2024,601.0,,,,THE 2024,22.7,18.7,64.3,48.0,56.6
U1542,2024,601.0,,,,THE 2024,32.1,14.7,64.0,36.5,70.8
U1552,2024,601.0,,,,THE 2024,42.2,36.6,31.6,40.7,51.9
U1570,2024,601.0,,,,THE 2024,30.6,20.1,61.2,54.7,37.2
U1573,2024,601.0,,,,THE 2024,34.1,20.9,60.8,65.8,56.0
U1574,2024,601.0,,,,THE 2024,26.1,20.4,61.2,64.0,38.1
U1580,2024,601.0,,,,THE 2024,18.8,25.0,63.5,51.9,63.2
U1582,2024,601.0,,,,THE 2024,17.7,16.1,68.7,52.6,63.6
U1583,2024,601.0,,,,THE 2024,18.4,18.2,75.9,29.7,51.0
U1738,2024,601.0,,,,THE 2024,20.1,22.5,77.9,43.8,54.6
U1601,2024,601.0,,,,THE 2024,33.4,18.0,54.4,51.4,74.5
U1603,2024,601.0,,,,THE 2024,25.1,21.1,62.5,29.1,87.9
U3051,2024,601.0,,,,THE 2024,18.9,22.5,69.8,47.2,34.8
U1611,2024,601.0,,,,THE 2024,32.6,16.2,67.9,39.2,23.5
U3054,2024,601.0,,,,THE 2024,19.4,22.6,72.2,65.9,38.7
U1620,2024,601.0,,,,THE 2024,18.5,22.6,78.2,25.6,32.2
U2546,2024,601.0,,,,THE 2024,35.3,25.2,38.8,62.3,70.8
U2479,2024,601.0,,,,THE 2024,31.2,21.0,57.3,69.7,61.4
U1660,2024,601.0,,,,THE 2024,30.0,25.0,55.4,83.2,57.6
U1697,2024,601.0,,,,THE 2024,21.3,12.0,80.8,23.5,75.8
U1698,2024,601.0,,,,THE 2024,26.7,16.3,66.1,28.3,91.7
U1715,2024,601.0,,,,THE 2024,38.7,11.6,71.9,18.7,26.5
U1716,2024,601.0,,,,THE 2024,17.8,18.4,84.1,40.0,24.4
U2483,2024,601.0,,,,THE 2024,20.7,18.2,70.3,32.1,72.6
U1746,2024,601.0,,,,THE 2024,15.6,24.0,76.1,28.7,64.4
U3091,2024,601.0,,,,THE 2024,26.3,20.5,57.4,50.0,53.7
U3095,2024,601.0,,,,THE 2024,23.1,25.3,58.3,49.5,45.4
U1763,2024,601.0,,,,THE 2024,21.9,33.4,55.5,76.1,54.6
U1778,2024,601.0,,,,THE 2024,39.1,23.0,46.1,21.0,70.4
U1802,2024,601.0,,,,THE 2024,29.7,16.9,69.3,50.4,43.1
U3103,2024,601.0,,,,THE 2024,30.1,21.8,64.5,52.2,34.5
U3110,2024,601.0,,,,THE 2024,23.6,20.5,63.6,71.1,29.3
U3113,2024,601.0,,,,THE 2024,29.7,21.1,58.7,69.6,46.6
U3118,2024,601.0,,,,THE 2024,31.1,24.7,66.3,45.7,41.9
U1836,2024,601.0,,,,THE 2024,31.7,10.2,77.8,17.3,58.9
U1867,2024,601.0,,,,THE 2024,45.1,22.9,49.9,63.5,27.1
U3132,2024,601.0,,,,THE 2024,27.4,26.9,60.7,46.2,62.7
U1941,2024,601.0,,,,THE 2024,22.9,21.7,63.9,51.4,37.4
U1952,2024,601.0,,,,THE 2024,23.2,13.5,74.7,24.7,54.5
U1966,2024,601.0,,,,THE 2024,25.3,12.8,79.3,26.9,64.8
U3162,2024,601.0,,,,THE 2024,24.7,15.6,66.6,30.2,74.4
U1998,2024,601.0,,,,THE 2024,28.1,22.2,62.3,35.7,74.0
U2002,2024,601.0,,,,THE 2024,24.7,14.6,71.7,17.2,78.3
U2004,2024,601.0,,,,THE 2024,30.7,22.0,61.1,62.8,42.7
U2025,2024,601.0,,,,THE 2024,25.7,20.6,65.7,48.1,69.1
U2089,2024,601.0,,,,THE 2024,50.0,18.5,54.3,45.1,37.5
U2561,2024,601.0,,,,THE 2024,25.1,16.8,58.0,70.8,60.8
U3193,2024,601.0,,,,THE 2024,25.2,20.5,65.5,62.9,55.0
U2102,2024,601.0,,,,THE 2024,30.7,20.9,56.9,58.0,58.9
U2105,2024,601.0,,,,THE 2024,24.3,11.9,84.8,23.0,28.7
U3227,2024,601.0,,,,THE 2024,35.7,16.7,54.5,68.8,56.7
U2141,2024,601.0,,,,THE 2024,12.9,16.0,90.6,20.9,63.1
U2144,2024,601.0,,,,THE 2024,19.5,32.3,57.3,70.3,62.1
U3242,2024,601.0,,,,THE 2024,21.4,22.6,77.3,54.9,43.2
U3245,2024,601.0,,,,THE 2024,28.5,20.2,73.1,61.1,41.8
U2185,2024,601.0,,,,THE 2024,21.3,22.4,62.0,50.1,82.4
U2191,2024,601.0,,,,THE 2024,33.3,14.4,62.2,53.2,73.1
U1615,2024,601.0,,,,THE 2024,31.6,23.4,55.0,45.8,93.4
U3316,2024,601.0,,,,THE 2024,35.3,11.7,69.3,17.8,25.2
U3357,2024,601.0,,,,THE 2024,27.9,15.6,68.3,28.9,46.2
U3270,2024,601.0,,,,THE 2024,33.1,29.9,55.6,37.1,45.6
U3220,2024,601.0,,,,THE 2024,22.0,23.8,59.3,22.6,65.7
U3223,2024,601.0,,,,THE 2024,24.4,16.0,66.5,24.2,86.9
U3396,2024,601.0,,,,THE 2024,38.4,21.7,62.2,37.1,39.1
U3286,2024,601.0,,,,THE 2024,19.1,14.7,64.7,40.7,81.1
U3399,2024,601.0,,,,THE 2024,30.0,22.1,61.2,61.8,57.2
U3406,2024,601.0,,,,THE 2024,40.7,13.3,66.9,36.5,37.7
U3292,2024,601.0,,,,THE 2024,35.9,20.3,62.1,58.6,37.7
U3414,2024,601.0,,,,THE 2024,18.6,15.1,70.8,20.9,77.3
U3416,2024,601.0,,,,THE 2024,24.3,25.0,61.0,77.5,25.9
U3433,2024,601.0,,,,THE 2024,24.1,18.0,66.8,47.0,54.9
U3455,2024,601.0,,,,THE 2024,20.3,19.0,75.4,54.1,35.6
U3459,2024,601.0,,,,THE 2024,18.7,19.8,82.5,35.8,25.2
U3201,2024,801.0,,,,THE 2024,18.3,21.9,54.4,80.0,33.9
U0035,2024,801.0,,,,THE 2024,38.1,10.7,58.1,20.1,21.8
U0059,2024,801.0,,,,THE 2024,19.2,10.9,69.2,20.4,57.4
U2635,2024,801.0,,,,THE 2024,27.8,15.1,55.0,41.9,64.4
U0066,2024,801.0,,,,THE 2024,17.9,17.7,58.2,27.2,51.4
U2636,2024,801.0,,,,THE 2024,18.5,19.5,52.3,25.3,66.4
U0107,2024,801.0,,,,THE 2024,26.7,24.0,51.1,23.0,70.3
U0119,2024,801.0,,,,THE 2024,23.6,14.0,62.3,20.0,31.1
U0125,2024,801.0,,,,THE 2024,28.4,20.5,60.8,41.1,36.9
U3203,2024,801.0,,,,THE 2024,24.4,19.6,48.4,28.5,60.8
U0156,2024,801.0,,,,THE 2024,31.7,10.2,66.4,18.9,21.2
U0158,2024,801.0,,,,THE 2024,22.3,16.8,66.3,52.7,38.1
U0163,2024,801.0,,,,THE 2024,31.1,19.5,35.2,67.7,67.0
U0175,2024,801.0,,,,THE 2024,16.7,12.1,75.6,18.4,50.4
U0179,2024,801.0,,,,THE 2024,18.1,23.6,53.3,57.8,44.5
U0212,2024,801.0,,,,THE 2024,19.5,24.4,59.4,39.6,61.2
U0213,2024,801.0,,,,THE 2024,14.2,9.7,77.3,16.2,48.7
U3206,2024,801.0,,,,THE 2024,26.8,15.1,56.4,32.0,58.1
U2671,2024,801.0,,,,THE 2024,21.3,27.0,49.4,34.0,42.3
U2674,2024,801.0,,,,THE 2024,19.4,21.2,59.6,33.3,37.5
U0276,2024,801.0,,,,THE 2024,23.7,17.0,67.4,31.7,25.1
U0295,2024,801.0,,,,THE 2024,14.8,12.3,71.1,15.7,42.2
U2493,2024,801.0,,,,THE 2024,20.3,19.6,52.0,47.8,60.5
U2695,2024,801.0,,,,THE 2024,19.8,16.5,53.9,60.9,84.4
U0307,2024,801.0,,,,THE 2024,19.7,11.6,75.9,20.8,27.8
U0320,2024,801.0,,,,THE 2024,25.0,18.5,59.9,39.2,45.4
U2719,2024,801.0,,,,THE 2024,18.0,17.6,58.6,60.0,53.0
U0336,2024,801.0,,,,THE 2024,29.5,20.8,42.9,66.9,60.0
U2728,2024,801.0,,,,THE 2024,24.2,17.2,53.7,46.3,42.0
U0344,2024,801.0,,,,THE 2024,19.6,18.7,64.4,25.6,55.7
U0374,2024,801.0,,,,THE 2024,16.8,13.5,76.5,41.6,27.9
U0376,2024,801.0,,,,THE 2024,36.9,14.7,48.1,59.2,46.8
U0380,2024,801.0,,,,THE 2024,18.5,17.9,55.1,58.0,66.3
U0893,2024,801.0,,,,THE 2024,37.5,20.7,51.0,57.9,17.4
U0383,2024,801.0,,,,THE 2024,18.5,14.5,74.1,28.5,28.2
U0386,2024,801.0,,,,THE 2024,28.5,19.1,46.3,58.1,39.5
U0388,2024,801.0,,,,THE 2024,33.2,20.9,42.0,68.9,33.9
U2740,2024,801.0,,,,THE 2024,25.9,19.8,50.5,57.4,52.9
U0397,2024,801.0,,,,THE 2024,22.2,23.0,54.3,68.2,23.8
U0406,2024,801.0,,,,THE 2024,28.5,28.3,43.6,57.5,32.8
U0415,2024,801.0,,,,THE 2024,29.9,29.7,34.9,71.7,26.0
U0426,2024,801.0,,,,THE 2024,29.9,18.0,41.2,67.4,63.3
U2743,2024,801.0,,,,THE 2024,21.8,18.1,54.2,61.6,68.3
U2902,2024,801.0,,,,THE 2024,13.2,10.7,74.2,16.3,54.9
U0481,2024,801.0,,,,THE 2024,24.7,24.4,56.6,24.2,54.3
U0493,2024,801.0,,,,THE 2024,23.8,25.3,44.4,56.6,92.7
U0498,2024,801.0,,,,THE 2024,20.1,15.4,50.8,50.2,76.4
U0506,2024,801.0,,,,THE 2024,16.4,9.4,73.0,17.4,46.1
U2770,2024,801.0,,,,THE 2024,40.4,24.2,39.0,40.5,23.3
U0515,2024,801.0,,,,THE 2024,16.9,20.1,76.7,28.5,19.7
U2774,2024,801.0,,,,THE 2024,22.5,23.2,54.3,36.6,42.3
U2775,2024,801.0,,,,THE 2024,17.5,10.0,68.8,18.1,48.5
U0601,2024,801.0,,,,THE 2024,28.6,19.2,57.3,33.4,51.3
U0625,2024,801.0,,,,THE 2024,40.2,23.3,43.3,50.8,33.4
U2346,2024,801.0,,,,THE 2024,32.5,21.6,41.6,64.2,35.3
U2351,2024,801.0,,,,THE 2024,33.2,22.5,48.2,47.2,35.2
U0647,2024,801.0,,,,THE 2024,28.6,26.8,48.2,45.4,38.6
U0658,2024,801.0,,,,THE 2024,22.5,21.9,57.3,57.6,51.8
U0660,2024,801.0,,,,THE 2024,29.0,16.4,45.2,54.8,80.4
U3208,2024,801.0,,,,THE 2024,22.4,18.7,56.4,26.9,51.7
U0686,2024,801.0,,,,THE 2024,18.9,16.5,71.5,53.2,36.7
U2822,2024,801.0,,,,THE 2024,20.8,22.4,56.3,55.0,56.8
U2824,2024,801.0,,,,THE 2024,17.4,14.0,57.6,34.5,65.7
U0724,2024,801.0,,,,THE 2024,15.8,11.3,78.0,34.2,35.7
U0741,2024,801.0,,,,THE 2024,19.4,12.7,77.1,22.4,35.9
U0740,2024,801.0,,,,THE 2024,24.2,10.2,72.5,26.6,28.5
U0743,2024,801.0,,,,THE 2024,38.2,10.4,63.7,16.6,21.9
U0768,2024,801.0,,,,THE 2024,28.1,30.6,43.6,64.9,24.4
U0779,2024,801.0,,,,THE 2024,27.1,10.7,70.9,16.7,49.0
U0811,2024,801.0,,,,THE 2024,48.0,18.8,41.6,39.8,39.3
U2861,2024,801.0,,,,THE 2024,27.6,14.4,59.3,24.4,41.0
U0838,2024,801.0,,,,THE 2024,30.8,12.0,65.7,17.2,23.4
U0865,2024,801.0,,,,THE 2024,42.9,25.1,35.7,25.4,38.9
U0870,2024,801.0,,,,THE 2024,41.1,27.2,39.0,26.5,29.6
U2869,2024,801.0,,,,THE 2024,45.5,23.1,29.2,51.9,60.3
U0885,2024,801.0,,,,THE 2024,22.8,16.0,66.2,57.8,44.6
U0888,2024,801.0,,,,THE 2024,31.2,27.2,41.7,83.9,38.8
U2478,2024,801.0,,,,THE 2024,22.8,17.6,57.0,21.2,65.9
U0916,2024,801.0,,,,THE 2024,17.3,11.2,72.7,17.6,60.0
U0937,2024,801.0,,,,THE 2024,45.6,13.6,47.0,25.6,25.4
U0940,2024,801.0,,,,THE 2024,21.4,11.1,62.9,17.1,55.6
U2876,2024,801.0,,,,THE 2024,20.7,18.8,64.2,41.0,45.4
U0978,2024,801.0,,,,THE 2024,24.1,8.9,71.9,19.5,49.7
U0988,2024,801.0,,,,THE 2024,23.0,20.5,56.5,47.7,45.7
U0989,2024,801.0,,,,THE 2024,28.9,14.1,60.7,17.5,19.6
U0991,2024,801.0,,,,THE 2024,23.2,16.5,70.6,22.5,23.8
U0992,2024,801.0,,,,THE 2024,21.0,9.9,67.3,19.4,77.4
U0996,2024,801.0,,,,THE 2024,30.2,27.3,45.0,68.1,34.1
U0999,2024,801.0,,,,THE 2024,24.7,22.4,60.2,76.6,24.0
U1018,2024,801.0,,,,THE 2024,19.8,13.6,67.3,40.8,61.1
U1022,2024,801.0,,,,THE 2024,39.7,10.6,51.9,22.0,51.8
U1029,2024,801.0,,,,THE 2024,14.7,9.1,76.2,20.0,51.9
U1033,2024,801.0,,,,THE 2024,29.1,8.9,74.8,19.9,30.3
U1043,2024,801.0,,,,THE 2024,26.4,26.1,44.0,81.3,28.7
U1068,2024,801.0,,,,THE 2024,44.7,21.7,32.3,42.6,69.2
U1111,2024,801.0,,,,THE 2024,19.9,12.2,68.0,31.4,75.5
U1115,2024,801.0,,,,THE 2024,21.5,22.1,59.5,71.0,43.3
U1119,2024,801.0,,,,THE 2024,20.0,15.3,53.2,52.2,91.3
U1130,2024,801.0,,,,THE 2024,22.6,21.0,60.2,34.8,35.7
U1150,2024,801.0,,,,THE 2024,18.0,12.3,71.3,40.9,37.3
U1160,2024,801.0,,,,THE 2024,33.6,19.6,40.9,77.5,36.5
U2900,2024,801.0,,,,THE 2024,16.8,14.7,70.8,19.0,35.9
U1175,2024,801.0,,,,THE 2024,33.6,16.0,47.8,68.2,20.1
U2906,2024,801.0,,,,THE 2024,17.6,10.2,68.8,20.3,52.6
U1191,2024,801.0,,,,THE 2024,23.3,16.7,60.2,43.1,53.0
U1193,2024,801.0,,,,THE 2024,17.6,24.0,51.4,48.7,59.2
U1203,2024,801.0,,,,THE 2024,42.8,22.3,23.6,17.7,78.8
U1205,2024,801.0,,,,THE 2024,17.7,16.2,65.0,49.9,67.3
U1219,2024,801.0,,,,THE 2024,27.1,12.6,55.5,25.5,52.9
U2929,2024,801.0,,,,THE 2024,24.5,20.1,54.6,69.8,42.4
U2930,2024,801.0,,,,THE 2024,23.5,20.1,58.2,57.3,45.4
U1244,2024,801.0,,,,THE 2024,21.5,12.8,73.7,17.5,43.4
U1264,2024,801.0,,,,THE 2024,23.4,25.3,39.6,52.1,68.1
U2941,2024,801.0,,,,THE 2024,16.8,14.0,74.1,26.7,49.2
U2943,2024,801.0,,,,THE 2024,23.4,16.2,60.6,20.5,53.8
U2944,2024,801.0,,,,THE 2024,13.8,10.4,80.4,19.1,51.3
U1276,2024,801.0,,,,THE 2024,19.5,12.4,68.1,31.8,74.1
U1285,2024,801.0,,,,THE 2024,36.9,18.2,54.0,49.3,33.1
U1302,2024,801.0,,,,THE 2024,27.4,11.0,67.6,39.7,32.3
U2964,2024,801.0,,,,THE 2024,26.3,11.0,62.6,24.6,38.8
U2967,2024,801.0,,,,THE 2024,27.5,19.0,55.0,63.0,35.0
U2988,2024,801.0,,,,THE 2024,19.3,17.3,71.5,19.7,32.9
U1351,2024,801.0,,,,THE 2024,24.0,20.4,56.3,63.0,38.0
U2999,2024,801.0,,,,THE 2024,25.2,19.9,52.6,61.4,38.9
U1400,2024,801.0,,,,THE 2024,18.0,18.3,68.6,42.0,42.4
U1395,2024,801.0,,,,THE 2024,36.3,16.5,58.1,41.2,25.8
U1396,2024,801.0,,,,THE 2024,25.1,15.1,66.5,50.7,29.8
U1413,2024,801.0,,,,THE 2024,29.9,30.4,34.4,62.5,58.4
U1448,2024,801.0,,,,THE 2024,27.3,25.0,35.8,94.1,41.6
U1433,2024,801.0,,,,THE 2024,33.8,17.1,60.2,27.1,21.2
U1500,2024,801.0,,,,THE 2024,29.8,15.5,45.8,27.2,61.1
U1499,2024,801.0,,,,THE 2024,25.8,22.1,49.8,62.9,45.6
U1520,2024,801.0,,,,THE 2024,22.0,23.1,51.4,60.1,22.4
U1525,2024,801.0,,,,THE 2024,28.2,15.6,60.9,45.5,31.1
U3030,2024,801.0,,,,THE 2024,21.1,21.8,51.7,21.4,52.0
U1533,2024,801.0,,,,THE 2024,12.9,10.0,76.1,15.8,43.3
U1548,2024,801.0,,,,THE 2024,39.1,12.2,50.1,38.9,34.4
U1572,2024,801.0,,,,THE 2024,34.6,21.5,36.4,84.9,37.2
U3048,2024,801.0,,,,THE 2024,29.0,18.5,49.2,40.6,37.8
U1604,2024,801.0,,,,THE 2024,16.3,23.9,53.5,58.0,57.7
U1605,2024,801.0,,,,THE 2024,23.8,17.5,58.5,66.9,47.8
U1607,2024,801.0,,,,THE 2024,23.4,23.9,49.8,36.8,61.8
U1614,2024,801.0,,,,THE 2024,33.9,31.8,36.6,27.3,67.7
U3057,2024,801.0,,,,THE 2024,19.0,17.8,56.2,68.4,35.1
U3308,2024,801.0,,,,THE 2024,28.3,16.7,63.7,17.1,50.7
U2513,2024,801.0,,,,THE 2024,28.6,25.7,36.0,45.0,58.9
U1671,2024,801.0,,,,THE 2024,33.4,30.5,37.1,62.9,43.2
U1685,2024,801.0,,,,THE 2024,22.1,23.2,55.7,54.7,35.0
U3214,2024,801.0,,,,THE 2024,27.7,14.7,62.4,24.9,46.7
U1713,2024,801.0,,,,THE 2024,36.0,20.4,42.8,21.6,80.2
U1717,2024,801.0,,,,THE 2024,35.2,7.3,60.0,17.9,22.4
U3089,2024,801.0,,,,THE 2024,17.8,19.5,62.9,36.1,71.0
U1740,2024,801.0,,,,THE 2024,13.1,16.6,64.3,31.4,63.6
U3090,2024,801.0,,,,THE 2024,32.1,17.9,44.7,64.0,63.8
U1759,2024,801.0,,,,THE 2024,17.5,13.2,53.4,36.0,87.1
U1760,2024,801.0,,,,THE 2024,22.9,20.2,58.4,60.7,46.3
U3094,2024,801.0,,,,THE 2024,23.0,21.5,52.0,35.8,85.0
U3102,2024,801.0,,,,THE 2024,32.0,21.8,50.4,39.9,53.6
U3105,2024,801.0,,,,THE 2024,18.8,15.0,61.1,46.9,82.2
U1822,2024,801.0,,,,THE 2024,21.5,11.9,71.1,58.3,37.0
U1838,2024,801.0,,,,THE 2024,44.0,11.8,54.5,22.8,25.2
U1846,2024,801.0,,,,THE 2024,32.6,17.1,47.7,39.4,62.1
U3124,2024,801.0,,,,THE 2024,28.8,26.1,41.0,52.1,34.9
U3125,2024,801.0,,,,THE 2024,23.8,24.5,53.6,50.8,44.6
U1874,2024,801.0,,,,THE 2024,33.7,10.5,62.1,17.3,20.6
U1883,2024,801.0,,,,THE 2024,21.2,16.4,63.0,33.8,42.9
U1885,2024,801.0,,,,THE 2024,19.4,14.4,66.7,33.1,64.0
U1891,2024,801.0,,,,THE 2024,29.3,24.6,55.0,57.4,29.1
U1892,2024,801.0,,,,THE 2024,41.7,12.7,55.7,24.5,24.1
U1898,2024,801.0,,,,THE 2024,24.7,17.2,68.0,26.1,22.8
U1906,2024,801.0,,,,THE 2024,37.9,16.7,47.7,40.8,19.9
U1927,2024,801.0,,,,THE 2024,27.2,30.6,39.8,73.3,45.0
U0897,2024,801.0,,,,THE 2024,18.6,13.3,70.5,16.5,47.1
U3177,2024,801.0,,,,THE 2024,16.9,10.4,69.0,26.1,75.6
U2069,2024,801.0,,,,THE 2024,26.6,15.8,49.8,57.4,53.8
U3185,2024,801.0,,,,THE 2024,25.8,9.2,65.7,20.0,25.0
U3196,2024,801.0,,,,THE 2024,24.5,28.7,44.8,51.9,46.8
U2129,2024,801.0,,,,THE 2024,35.0,29.1,29.6,84.5,38.1
U2126,2024,801.0,,,,THE 2024,35.1,17.0,54.0,70.4,21.4
U2137,2024,801.0,,,,THE 2024,40.5,23.5,31.7,54.9,69.4
U3229,2024,801.0,,,,THE 2024,32.7,15.9,42.2,52.9,61.2
U3235,2024,801.0,,,,THE 2024,22.5,31.2,44.6,23.5,40.5
U3239,2024,801.0,,,,THE 2024,42.3,19.9,31.1,49.5,50.5
U3315,2024,801.0,,,,THE 2024,29.6,19.5,56.9,25.8,38.0
U3257,2024,801.0,,,,THE 2024,22.2,17.0,53.7,46.7,55.5
U3259,2024,801.0,,,,THE 2024,19.1,13.1,70.8,20.2,59.1
U3263,2024,801.0,,,,THE 2024,25.1,17.9,57.8,49.5,47.4
U3348,2024,801.0,,,,THE 2024,26.6,17.5,51.4,44.4,46.7
U3377,2024,801.0,,,,THE 2024,33.7,26.2,43.1,56.7,54.8
U3384,2024,801.0,,,,THE 2024,16.2,15.0,78.1,27.8,34.8
U3383,2024,801.0,,,,THE 2024,18.4,13.6,68.7,38.3,42.8
U3279,2024,801.0,,,,THE 2024,19.4,18.1,55.3,40.0,87.1
U3435,2024,801.0,,,,THE 2024,32.1,28.0,41.2,64.1,40.9
U3437,2024,801.0,,,,THE 2024,28.4,11.3,59.4,62.4,29.0
U3447,2024,801.0,,,,THE 2024,14.2,9.2,71.4,49.8,49.0
U3298,2024,801.0,,,,THE 2024,28.3,18.5,46.4,55.7,42.8
U3452,2024,801.0,,,,THE 2024,22.2,15.8,46.0,59.2,72.4
U3454,2024,801.0,,,,THE 2024,21.8,12.6,61.1,30.8,44.1
U2624,2024,1001.0,,,,THE 2024,24.2,17.5,45.6,36.1,36.5
U0022,2024,1001.0,,,,THE 2024,19.7,28.4,43.5,29.6,37.8
U0031,2024,1001.0,,,,THE 2024,25.8,20.9,38.6,68.5,29.9
U0036,2024,1001.0,,,,THE 2024,30.5,13.5,43.1,39.5,21.5
U0038,2024,1001.0,,,,THE 2024,27.9,15.3,45.8,48.0,51.8
U0046,2024,1001.0,,,,THE 2024,22.7,27.3,42.6,54.7,25.2
U0061,2024,1001.0,,,,THE 2024,12.0,13.6,59.2,22.5,39.3
U2640,2024,1001.0,,,,THE 2024,25.0,19.8,43.8,51.6,44.6
U2642,2024,1001.0,,,,THE 2024,21.7,18.9,48.9,33.7,42.2
U0141,2024,1001.0,,,,THE 2024,13.3,9.8,65.4,21.0,61.2
U2649,2024,1001.0,,,,THE 2024,24.0,13.1,38.3,33.8,87.4
U0178,2024,1001.0,,,,THE 2024,30.8,10.8,52.4,27.6,33.5
U2210,2024,1001.0,,,,THE 2024,12.5,12.2,54.5,16.1,55.4
U0199,2024,1001.0,,,,THE 2024,14.9,15.3,67.9,19.0,27.9
U0204,2024,1001.0,,,,THE 2024,23.3,16.8,46.0,35.2,39.0
U0211,2024,1001.0,,,,THE 2024,19.6,12.6,58.5,19.2,48.1
U0225,2024,1001.0,,,,THE 2024,29.5,9.9,45.2,22.6,49.5
U0226,2024,1001.0,,,,THE 2024,21.7,15.8,50.7,35.2,29.8
U0230,2024,1001.0,,,,THE 2024,11.1,13.0,69.6,16.3,37.4
U2669,2024,1001.0,,,,THE 2024,17.5,14.3,52.4,25.6,83.9
U0258,2024,1001.0,,,,THE 2024,15.7,9.2,66.5,18.9,49.1
U0259,2024,1001.0,,,,THE 2024,16.8,9.8,61.1,19.5,51.4
U0293,2024,1001.0,,,,THE 2024,22.4,13.9,52.7,40.5,28.9
U0301,2024,1001.0,,,,THE 2024,22.2,19.3,39.0,70.3,58.3
U2698,2024,1001.0,,,,THE 2024,24.8,21.1,43.2,25.3,29.1
U2700,2024,1001.0,,,,THE 2024,20.4,16.7,43.7,30.0,42.3
U2702,2024,1001.0,,,,THE 2024,40.0,15.2,33.7,30.3,19.3
U0330,2024,1001.0,,,,THE 2024,20.7,13.8,44.6,18.0,59.6
U2733,2024,1001.0,,,,THE 2024,18.3,13.8,51.9,34.3,82.3
U0357,2024,1001.0,,,,THE 2024,28.8,15.3,46.8,44.9,33.4
U2736,2024,1001.0,,,,THE 2024,32.8,14.7,29.0,45.7,51.0
U0391,2024,1001.0,,,,THE 2024,23.4,18.3,52.8,73.4,22.2
U0417,2024,1001.0,,,,THE 2024,18.1,24.4,39.0,62.6,41.2
U2747,2024,1001.0,,,,THE 2024,25.4,10.6,60.2,18.7,39.3
U0469,2024,1001.0,,,,THE 2024,31.2,16.6,41.8,25.0,52.6
U0496,2024,1001.0,,,,THE 2024,30.9,18.8,32.2,51.9,60.2
U0519,2024,1001.0,,,,THE 2024,16.1,16.5,54.3,32.1,30.4
U2773,2024,1001.0,,,,THE 2024,17.8,10.8,53.0,21.2,52.2
U0528,2024,1001.0,,,,THE 2024,15.3,11.8,53.8,18.0,53.0
U2524,2024,1001.0,,,,THE 2024,30.6,9.3,46.0,16.9,37.4
U0538,2024,1001.0,,,,THE 2024,20.6,9.0,54.9,17.9,31.7
U0543,2024,1001.0,,,,THE 2024,25.4,13.2,54.6,22.2,17.8
U0554,2024,1001.0,,,,THE 2024,17.3,11.8,62.0,18.4,46.5
U2786,2024,1001.0,,,,THE 2024,21.8,15.1,41.0,28.2,84.9
U0568,2024,1001.0,,,,THE 2024,18.1,13.8,55.6,22.0,54.7
U2794,2024,1001.0,,,,THE 2024,13.7,11.5,60.9,25.0,49.8
U2796,2024,1001.0,,,,THE 2024,18.8,9.9,53.5,24.1,50.6
U0605,2024,1001.0,,,,THE 2024,21.5,10.9,54.3,17.7,61.7
U2800,2024,1001.0,,,,THE 2024,24.7,12.4,51.9,22.4,35.7
U0613,2024,1001.0,,,,THE 2024,15.9,11.9,65.5,24.9,46.4
U0635,2024,1001.0,,,,THE 2024,33.4,19.8,33.5,44.8,29.5
